algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,10,0.0,0.7275776481628418,0.8498788565397263,nan,0.07358083541194597,0.08344726625829935,,0.0,nan,0,31817,0,217,0.17718678874600874,0.4725570802390575
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,11,0.0,0.732523314555486,0.8247489056984584,nan,0.06866017557680607,0.08044874429702759,,0.0,nan,0,31467,0,213,0.15887365955859423,0.5133474352955818
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.7363696463902791,0.803467168211937,nan,0.06466027119507392,0.07815094351768494,,0.0,nan,0,30491,0,209,0.11687810075553981,0.5430110688507557
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.7400459798177084,0.7848407864570618,nan,0.06123493573317925,0.07802920769900083,,0.0,nan,0,30760,0,216,0.1016570800805793,0.6143410332500935
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.743427980542183,0.7685817948977153,nan,0.05837967272847891,0.07707576636224985,,0.0,nan,0,30424,0,208,0.14026610211779675,0.6676935964822769
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.7464493159453074,0.7542516513665517,nan,0.055958398282527924,0.07770438406616449,,0.0,nan,0,31036,0,214,0.15621921682031825,0.6978100092709064
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.7490973154703776,0.7416901667912801,nan,0.0538620338216424,0.07585094006732106,,0.0,nan,0,30792,0,210,0.19859636947512627,0.7038097539544106
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.7518753133217494,0.730376305381457,nan,0.05194031705458959,0.07670769954100251,,0.0,nan,0,30839,0,215,0.135705744381994,0.7790469852089882
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.754529314438502,0.71992484887441,nan,0.050111983108023804,0.08094037424772978,,0.0,nan,0,30643,0,215,0.12562176655046642,0.9171371686458588
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.7562636462847392,0.7111202478408813,nan,0.04862897926320632,0.08466669572517276,,0.0,nan,0,30810,0,210,0.27339025726541877,1.0442881190776825
