algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,0,2.563096916045848,0.13622266354660192,2.293632968266805,nan,4.222138222058614,4.22386326789856,5.0,nan,nan,0,0,0,30800
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,1,2.8734654952718732,0.14202766306698322,2.2946482038497926,nan,4.221738961537679,4.222241926193237,5.0,nan,nan,0,0,0,31168
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,2,3.1838340744978986,0.14702699633936087,2.2968087434768676,nan,4.222311358451844,4.224283971786499,5.0,nan,nan,0,0,0,31306
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,3,3.303825288981192,0.15299999608347814,2.2981329075495402,nan,4.220979396502177,4.223233473300934,4.0,nan,nan,0,0,0,31382
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,4,3.3578162040185737,0.1564866624524196,2.304316889444987,nan,4.222712957064311,4.223521761894226,4.0,nan,nan,0,0,0,31208
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,5,3.4118071190559554,0.16211899623274803,2.3097012734413145,nan,4.2224966843922935,4.2236329936981205,4.0,nan,nan,0,0,0,30866
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,6,3.4657980340933374,0.16888599579532942,2.3111504459381105,nan,4.222668080329895,4.22241240978241,4.0,nan,nan,0,0,0,31172
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,7,3.519788949130719,0.17381166249513627,2.316357165177663,nan,4.224467158317566,4.222541348934174,4.0,nan,nan,0,0,0,31048
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,8,3.5737798641681007,0.1774473286171754,2.3244335452715554,nan,4.221607735951742,4.224728767871857,4.0,nan,nan,0,0,0,31914
dp-fedavg,scale,mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,9,3.6277707792054823,0.18041299556692442,2.335251619021098,nan,4.22249770005544,4.223461310863495,4.0,nan,nan,0,0,0,31738
