algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.8522579775750637,0.6183732803165912,nan,0.07192403251305222,0.07926435649394989,,0.0,nan,0,107,0,10445
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.8555714778602124,0.593922985047102,nan,0.06714901892468333,0.07497989259660244,,0.0,nan,0,272,0,10626
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.8584119778871536,0.5729888877272606,nan,0.06298275769688189,0.07122537806630135,,0.0,nan,0,105,0,10863
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.860762477517128,0.5548528569936753,nan,0.05940335794351995,0.06797957606613636,,0.0,nan,0,250,0,11560
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.8628687275946141,0.5391353604197502,nan,0.056370765333995224,0.0655580883845687,,0.0,nan,0,145,0,10657
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.8649079787731171,0.5252318984270096,nan,0.053804263845086096,0.06325597465038299,,0.0,nan,0,75,0,11081
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.8664982300996781,0.5130110534280539,nan,0.051253376733511685,0.06121975298970938,,0.0,nan,0,116,0,11154
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.8680502282083035,0.5020994599163532,nan,0.04915651652961969,0.059722161777317526,,0.0,nan,0,367,0,10899
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.8694657281041145,0.49228783033788204,nan,0.04732580225914717,0.0581236320361495,,0.0,nan,0,150,0,10584
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.8708204790949822,0.4833676401525736,nan,0.04562355526722968,0.05694585647433996,,0.0,nan,0,227,0,11119
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.8719267304241657,0.47537576787173746,nan,0.04401784847490489,0.05599891807883978,,0.0,nan,0,381,0,10563
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.8728512278199196,0.46825978241860866,nan,0.042707634707912806,0.05481504816561937,,0.0,nan,0,253,0,10779
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.8739199779927731,0.46162789784371855,nan,0.041417292850092054,0.0539757377654314,,0.0,nan,0,212,0,10582
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.8747687277197838,0.4555163419991732,nan,0.0402011704724282,0.05309640623629093,,0.0,nan,0,312,0,10114
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.8755569778382778,0.4501327024400234,nan,0.03919390508905053,0.052533791847527024,,0.0,nan,0,285,0,10415
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.8763304786384105,0.44495069578289986,nan,0.03824235075153411,0.05199810769408941,,0.0,nan,0,349,0,11297
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.8770724786818027,0.4401755746454,nan,0.0372340617980808,0.05145049687474966,,0.0,nan,0,224,0,10560
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.8777464777231216,0.43581913486123086,nan,0.03656837120652199,0.05107572220265865,,0.0,nan,0,235,0,10871
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.8782439783215523,0.43184441901743414,nan,0.0358185713738203,0.05063157472759485,,0.0,nan,0,271,0,10567
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.8788662281632423,0.42809349805116653,nan,0.03493686746805906,0.05022463589906692,,0.0,nan,0,234,0,11206
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.8794044785201549,0.4246227636933327,nan,0.03426179187372327,0.049822485335171224,,0.0,nan,0,120,0,10682
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.8799419771134853,0.4213733707368374,nan,0.033557956661097704,0.04940654095262289,,0.0,nan,0,466,0,11460
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.8804969771206379,0.41833460949361323,nan,0.0329353498481214,0.049073664322495464,,0.0,nan,0,344,0,10762
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.8808512276411057,0.4155523214489222,nan,0.032400309736840424,0.04860985696315765,,0.0,nan,0,296,0,10734
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.8812972258031369,0.412989306896925,nan,0.03192489587701857,0.04859186913818121,,0.0,nan,0,190,0,10432
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.881662475913763,0.41052467949688437,nan,0.03133644161280245,0.048186441883444786,,0.0,nan,0,215,0,11825
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.8819764782488346,0.4082278125733137,nan,0.03089856909122318,0.047948646023869515,,0.0,nan,0,632,0,10562
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.8823312279582024,0.4059474025666714,nan,0.030264761727303267,0.047844796404242516,,0.0,nan,0,493,0,11013
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.8826987266540527,0.40395707353949545,nan,0.029916490647010505,0.04775122452527285,,0.0,nan,0,596,0,11228
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.8829502286016941,0.4020168553292751,nan,0.029466037484817208,0.04740261156111956,,0.0,nan,0,288,0,10616
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.8832659763097763,0.4002289570868015,nan,0.02906620063818991,0.04710921209305525,,0.0,nan,0,44,0,11276
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.8835672272741795,0.39855140887200835,nan,0.02869690703228116,0.047833234891295436,,0.0,nan,0,264,0,10828
