algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,0,2.563096916045848,0.10979149732738733,2.333343666791916,nan,4.220912318229676,4.224100284576416,5.0,nan,nan,0,0,0,50158
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,1,2.8734654952718732,0.125719496877864,2.3263847827911377,nan,4.22135555267334,4.222317810058594,5.0,nan,nan,0,0,0,51210
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,2,3.1838340744978986,0.13920649649575353,2.322083976268768,nan,4.221765456199646,4.2239790646235145,5.0,nan,nan,0,0,0,51100
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,3,3.303825288981192,0.152550996132195,2.3122512924671175,nan,4.221227695941925,4.222325569788615,4.0,nan,nan,0,0,0,51242
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,4,3.3578162040185737,0.15949649553745984,2.3058215141296388,nan,4.222378869056701,4.223492031097412,4.0,nan,nan,0,0,0,50968
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,5,3.4118071190559554,0.16543799614533783,2.3069636249542236,nan,4.221699259281158,4.223768796920776,4.0,nan,nan,0,0,0,50564
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,6,3.4657980340933374,0.17281349610537292,2.299556965827942,nan,4.2224888920784,4.2226163148880005,4.0,nan,nan,0,0,0,50646
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,7,3.519788949130719,0.178757995441556,2.295304491519928,nan,4.22497720003128,4.2228350845972695,4.0,nan,nan,0,0,0,51486
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,8,3.5737798641681007,0.1821064954996109,2.2931636095047,nan,4.222022666931152,4.223405872980754,4.0,nan,nan,0,0,0,51670
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,9,3.6277707792054823,0.1850729949399829,2.2972006154060365,nan,4.223481824398041,4.222506723403931,4.0,nan,nan,0,0,0,51628
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,10,3.681761694242864,0.19028549574315548,2.2987646037340164,nan,4.222109005451203,4.221172725359599,4.0,nan,nan,0,0,0,51156
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,11,3.7357526092802456,0.1962419943138957,2.2962353575229644,nan,4.222056057453155,4.2231969054539995,4.0,nan,nan,0,0,0,51594
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,12,3.789743524317628,0.2024054954200983,2.294770039319992,nan,4.222111399173737,4.2229791990915935,4.0,nan,nan,0,0,0,50592
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,13,3.8437344393550097,0.20988149497658015,2.2903525799512865,nan,4.221568026542664,4.2233230622609454,4.0,nan,nan,0,0,0,50896
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,14,3.8977253543923913,0.21571349538862705,2.2898306143283844,nan,4.223623976707459,4.221852269172668,4.0,nan,nan,0,0,0,50650
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,15,3.951716269429773,0.2193359937891364,2.2955428946018217,nan,4.223089854717255,4.222941735585531,4.0,nan,nan,0,0,0,50698
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,16,4.005707184467155,0.22577999375760555,2.288115357756615,nan,4.222021193504333,4.221879603068034,4.0,nan,nan,0,0,0,51270
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,17,4.059698099504536,0.2302754942700267,2.295075023174286,nan,4.2218143129348755,4.223935877482097,4.0,nan,nan,0,0,0,50992
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,18,4.113689014541918,0.2372729941084981,2.2956193715333937,nan,4.223294382095337,4.222578574816386,4.0,nan,nan,0,0,0,51174
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,19,4.1676799295792994,0.24424249418079852,2.2968684893846514,nan,4.223837258815766,4.222250720659892,4.0,nan,nan,0,0,0,50870
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,20,4.221670844616681,0.2493434927612543,2.2972433871030806,nan,4.2236318469047545,4.223468701044719,4.0,nan,nan,0,0,0,51138
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,21,4.275661759654063,0.25363999292254447,2.3010564321279525,nan,4.223187725543976,4.222487109502157,4.0,nan,nan,0,0,0,50626
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,22,4.329652674691444,0.2592314936220646,2.2921271461248396,nan,4.224876229763031,4.222977380752564,4.0,nan,nan,0,0,0,51354
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,23,4.383643589728826,0.2637214939296246,2.290886326432228,nan,4.2227882122993465,4.222700217564901,4.0,nan,nan,0,0,0,50496
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,24,4.437634504766208,0.26975149285048244,2.2849760240316392,nan,4.221686158180237,4.2224833710988365,4.0,nan,nan,0,0,0,50612
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,25,4.491625419803589,0.27390899233520033,2.279476221203804,nan,4.222675955295562,4.223279434839885,4.0,nan,nan,0,0,0,50990
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,26,4.545616334840971,0.27643549304455517,2.2871730905771255,nan,4.223512065410614,4.22315710067749,4.0,nan,nan,0,0,0,50498
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,27,4.5996072498783525,0.28282999258488417,2.276249116063118,nan,4.220903956890107,4.222330004374186,4.0,nan,nan,0,0,0,51068
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,28,4.653598164915734,0.2875519933179021,2.2801317489147186,nan,4.223909387588501,4.222736209233602,4.0,nan,nan,0,0,0,50792
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,29,4.707589079953116,0.2911559931561351,2.282075249552727,nan,4.222864031791687,4.223489065170288,4.0,nan,nan,0,0,0,50692
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,30,4.761579994990497,0.29410099375993015,2.286430616378784,nan,4.223036677837372,4.222449916203817,4.0,nan,nan,0,0,0,51220
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,31,4.815570910027879,0.29745299234986305,2.2849058908224107,nan,4.2227619576454165,4.224488232930502,4.0,nan,nan,0,0,0,50610
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,32,4.869561825065261,0.2995504917949438,2.2888974952697754,nan,4.223381795883179,4.22327678044637,4.0,nan,nan,0,0,0,50790
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,33,4.923552740102642,0.3019399929791689,2.2907129204273224,nan,4.2224675869941715,4.222990287144979,4.0,nan,nan,0,0,0,50220
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,34,4.977543655140024,0.3064754930883646,2.290340024828911,nan,4.22249222278595,4.223310135205587,4.0,nan,nan,0,0,0,51432
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,35,5.0315345701774055,0.31131049133837224,2.2921032083034514,nan,4.222204246520996,4.223783720334371,4.0,nan,nan,0,0,0,51080
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,36,5.085525485214787,0.31519749097526073,2.2844377189874647,nan,4.222198777198791,4.223014812469483,4.0,nan,nan,0,0,0,50464
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,37,5.139516400252169,0.31808249205350875,2.2960818761587145,nan,4.222675564289093,4.224008679389954,4.0,nan,nan,0,0,0,50688
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,38,5.19350731528955,0.31949499167501927,2.299880717396736,nan,4.222129456996917,4.223392817179362,4.0,nan,nan,0,0,0,51840
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,39,5.247498230326932,0.32285549119114876,2.291067099571228,nan,4.222758276462555,4.22302130540212,4.0,nan,nan,0,0,0,50638
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,40,5.301489145364314,0.32457649119198323,2.290778799653053,nan,4.222577090263367,4.222187026341756,4.0,nan,nan,0,0,0,51206
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,41,5.355480060401695,0.32650949209928515,2.298909608125687,nan,4.222608585357666,4.2221709187825525,4.0,nan,nan,0,0,0,51512
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,42,5.409470975439077,0.3305749923735857,2.288026123046875,nan,4.2226553058624265,4.2236248397827145,4.0,nan,nan,0,0,0,50496
dp-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,43,5.4634618904764585,0.33253349125385284,2.300345160365105,nan,4.222556772232056,4.223974905014038,4.0,nan,nan,0,0,0,51088
