algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,17,3.1389447090430163,0.20349859514832497,2.522051109790802,0.0,4.750956497192383,0.0,5.0,0.0,0.0,44.6415133042769,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,18,3.188178951944305,0.2057341948747635,2.5444530878067018,0.0,4.750688031196594,0.0,5.0,0.0,0.0,44.5947733340056,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,19,3.237413194845593,0.20826999500393867,2.5639052243232725,0.0,4.750732533454895,0.0,5.0,0.0,0.0,44.75467352433638,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,20,3.2866474377468817,0.21042039471119642,2.588536138534546,0.0,4.751456402778626,0.0,5.0,0.0,0.0,44.54964896610805,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,21,3.3358816806481704,0.21365839470922948,2.6069902667999267,0.0,4.750599118232727,0.0,5.0,0.0,0.0,44.66235642206101,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,22,3.385115923549459,0.21689919485151768,2.621019682407379,0.0,4.751687783241272,0.0,5.0,0.0,0.0,44.494676317487446,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,23,3.4343501664507476,0.219214194431901,2.641547709941864,0.0,4.750564536094665,0.0,5.0,0.0,0.0,44.572729019891646,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,24,3.4835844093520363,0.2220559940338135,2.6581573600769044,0.0,4.749928674697876,0.0,5.0,0.0,0.0,44.660417556762695,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,25,3.532818652253325,0.22417239460349084,2.673143214225769,0.0,4.750904541969299,0.0,5.0,0.0,0.0,44.38113102160002,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,26,3.5820528951546136,0.22697539411485196,2.6996418261528015,0.0,4.751186699867248,0.0,5.0,0.0,0.0,44.722063064575195,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,27,3.631287138055902,0.2291427944302559,2.7155504665374757,0.0,4.749474132537842,0.0,5.0,0.0,0.0,44.52456562335674,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,28,3.6701948758186136,0.23086779423058032,2.7324574298858644,0.0,4.751087858200073,0.0,4.0,0.0,0.0,44.50760452835648,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,29,3.690275332611267,0.23423619455099107,2.7448467292785645,0.0,4.751136339187622,0.0,4.0,0.0,0.0,44.63099615914481,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,30,3.7103557894039203,0.23572659358382225,2.7639900622367857,0.0,4.750508926391602,0.0,4.0,0.0,0.0,44.45418417453766,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,31,3.7304362461965734,0.23822859436273575,2.783940968990326,0.0,4.7517552604675295,0.0,4.0,0.0,0.0,44.72228452894423,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,32,3.750516702989227,0.24078119361400604,2.8023728976249695,0.0,4.751230271339416,0.0,4.0,0.0,0.0,44.51928679148356,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,33,3.7705971597818806,0.24371279376745225,2.816532774925232,0.0,4.750623110771179,0.0,4.0,0.0,0.0,44.78179718017578,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,34,3.790677616574534,0.24664339329302312,2.8327997503280637,0.0,4.750845736503601,0.0,4.0,0.0,0.0,44.52717128552889,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,35,3.810758073367187,0.24889759367704392,2.854310727119446,0.0,4.751026653289795,0.0,4.0,0.0,0.0,44.52930562636431,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,36,3.8308385301598404,0.25033599320054056,2.8728010625839233,0.0,4.750506415367126,0.0,4.0,0.0,0.0,44.44918969961313,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,37,3.850918986952494,0.25290979412198067,2.896294574737549,0.0,4.751384568214417,0.0,4.0,0.0,0.0,44.58128204345703,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,38,3.8709994437451476,0.25500679287314415,2.909093513965607,0.0,4.7507445468902585,0.0,4.0,0.0,0.0,44.468518128266204,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,39,3.8910799005378003,0.25760259357094767,2.9200147995948793,0.0,4.750763752937317,0.0,4.0,0.0,0.0,44.604212221891984,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,40,3.911160357330454,0.2602667935192585,2.939539692878723,0.0,4.750121169090271,0.0,4.0,0.0,0.0,44.50143585205078,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,41,3.9312408141231074,0.2615231935977936,2.962631630897522,0.0,4.750124208450317,0.0,4.0,0.0,0.0,44.443252151076855,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,42,3.951321270915761,0.26432439279556275,2.9750212149620054,0.0,4.751134148597718,0.0,4.0,0.0,0.0,44.61827170330545,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,43,3.9714017277084137,0.2671233945190907,2.987075559616089,0.0,4.751323596000671,0.0,4.0,0.0,0.0,44.73131574433425,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,44,3.9914821845010673,0.2690647932291031,3.0106117267608643,0.0,4.749774238586426,0.0,4.0,0.0,0.0,44.32346841060754,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,45,4.011562641293721,0.2703783932924271,3.028531038761139,0.0,4.751371988296508,0.0,4.0,0.0,0.0,44.61383819580078,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,46,4.031643098086374,0.2720331937223673,3.0471254935264587,0.0,4.750809211730957,0.0,4.0,0.0,0.0,44.62532605622944,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,47,4.051723554879027,0.2738295932263136,3.0584849953651427,0.0,4.750756011009217,0.0,4.0,0.0,0.0,44.53038417931759,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,48,4.071804011671681,0.27537059324979785,3.075008936405182,0.0,4.750472294807434,0.0,4.0,0.0,0.0,44.46689033508301,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,49,4.091884468464334,0.2782177929729223,3.0896327300071715,0.0,4.751433211326599,0.0,4.0,0.0,0.0,44.5586442080411,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,50,4.111964925256988,0.2793539929538965,3.1082308259010314,0.0,4.752151935577393,0.0,4.0,0.0,0.0,44.4358024597168,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,51,4.132045382049641,0.28103539323806764,3.12007581949234,0.0,4.750770981788635,0.0,4.0,0.0,0.0,44.594860943880946,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,52,4.152125838842294,0.28241659301519395,3.140648753166199,0.0,4.75127875995636,0.0,4.0,0.0,0.0,44.636029016403924,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,53,4.172206295634948,0.28409899316728116,3.156431900024414,0.0,4.751280780792237,0.0,4.0,0.0,0.0,44.4683614210649,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,54,4.192286752427601,0.285014593154192,3.1811694946289064,0.0,4.7514478282928465,0.0,4.0,0.0,0.0,44.59037482738495,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,55,4.212367209220255,0.2875371926128864,3.19011533164978,0.0,4.751761585235596,0.0,4.0,0.0,0.0,44.47072758394129,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,56,4.232447666012908,0.2892293929159641,3.2083345379829407,0.0,4.7511019515991215,0.0,4.0,0.0,0.0,44.79548944745745,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,57,4.252528122805561,0.2915389922559261,3.2203291211128233,0.0,4.75015916633606,0.0,4.0,0.0,0.0,44.535165786743164,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,58,4.272608579598215,0.293293592363596,3.235750063419342,0.0,4.749521022796631,0.0,4.0,0.0,0.0,44.568259596824646,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,59,4.292689036390867,0.2947633924484253,3.253341430187225,0.0,4.751139276504516,0.0,4.0,0.0,0.0,44.67939791472062,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,60,4.312769493183521,0.29664579248428347,3.2731587204933166,0.0,4.751506456375122,0.0,4.0,0.0,0.0,44.66947873433431,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,61,4.332849949976175,0.29787479239702225,3.2818620796203612,0.0,4.751343361854553,0.0,4.0,0.0,0.0,44.51659187903771,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,62,4.352930406768828,0.2991969920396805,3.3026935925483705,0.0,4.749833579063416,0.0,4.0,0.0,0.0,44.52166557312012,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,63,4.373010863561482,0.30086259254813197,3.3168760008811953,0.0,4.750241464614868,0.0,4.0,0.0,0.0,44.51913106441498,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,64,4.393091320354134,0.30216239270567896,3.3413831300735475,0.0,4.750478515625,0.0,4.0,0.0,0.0,44.356201444353374,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,65,4.413171777146788,0.30307319268584254,3.357776960849762,0.0,4.750320075035095,0.0,4.0,0.0,0.0,44.302764892578125,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,66,4.433252233939442,0.304273192435503,3.3790149908065796,0.0,4.751092564582825,0.0,4.0,0.0,0.0,44.52164337158203,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,67,4.453332690732094,0.30569939252734185,3.396021557331085,0.0,4.7511526441574095,0.0,4.0,0.0,0.0,44.60436590786638,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,68,4.473413147524748,0.3075199921131134,3.4146253805160525,0.0,4.750045869827271,0.0,4.0,0.0,0.0,44.540068458108344,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,69,4.493493604317401,0.30893139258027075,3.436090873718262,0.0,4.751714008331299,0.0,4.0,0.0,0.0,44.69472363120631,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,70,4.513574061110055,0.31061259189248086,3.4489652004241944,0.0,4.750798190116883,0.0,4.0,0.0,0.0,44.530949147542316,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,71,4.533654517902709,0.31227979230880737,3.465836709499359,0.0,4.7508980703353885,0.0,4.0,0.0,0.0,44.641787095503375,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,72,4.553734974695361,0.3128705922961235,3.491316837787628,0.0,4.751078749656677,0.0,4.0,0.0,0.0,44.52718063354492,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,73,4.573815431488015,0.31362859171628954,3.5125295915603636,0.0,4.751814231872559,0.0,4.0,0.0,0.0,44.57363045215607,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,74,4.593895888280668,0.3144779924154282,3.5333866605758666,0.0,4.750659342765808,0.0,4.0,0.0,0.0,44.469377517700195,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,75,4.613976345073321,0.31507239323854447,3.5570898470878602,0.0,4.750252694129943,0.0,4.0,0.0,0.0,44.47947340745192,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,76,4.634056801865975,0.3167101920247078,3.566287359714508,0.0,4.752150657653808,0.0,4.0,0.0,0.0,44.54716291881743,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,77,4.654137258658628,0.31854819229245185,3.572055100440979,0.0,4.750661900520325,0.0,4.0,0.0,0.0,44.583261489868164,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,78,4.674217715451282,0.318989591807127,3.5970645303726196,0.0,4.751304564476013,0.0,4.0,0.0,0.0,44.66202244005705,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,79,4.694298172243935,0.32067519158124924,3.6082227549552917,0.0,4.751183364868164,0.0,4.0,0.0,0.0,44.51516827670011,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,80,4.714378629036588,0.32249859124422076,3.618358073234558,0.0,4.750253373146057,0.0,4.0,0.0,0.0,44.55588449750628,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,81,4.734459085829242,0.32367899173498155,3.637405556201935,0.0,4.750827538490295,0.0,4.0,0.0,0.0,44.540645599365234,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,82,4.754539542621895,0.3255825918316841,3.6478466262817384,0.0,4.751275146484375,0.0,4.0,0.0,0.0,44.684689955277875,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,83,4.774619999414548,0.3267497919201851,3.6594251956939696,0.0,4.750627918243408,0.0,4.0,0.0,0.0,44.56829128265381,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,84,4.7947004562072015,0.3281523913741112,3.6821017842292787,0.0,4.750619482040405,0.0,4.0,0.0,0.0,44.47910511493683,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,85,4.814780912999855,0.3283455913066864,3.7054580879211425,0.0,4.750248599052429,0.0,4.0,0.0,0.0,44.57478159124201,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,86,4.834861369792509,0.3295427922308445,3.7146867060661317,0.0,4.75147031211853,0.0,4.0,0.0,0.0,44.595726013183594,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,87,4.854941826585162,0.33216099146008493,3.720803265094757,0.0,4.751196708679199,0.0,4.0,0.0,0.0,44.635215520858765,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,88,4.875022283377815,0.3326703912317753,3.743756814479828,0.0,4.751309498786926,0.0,4.0,0.0,0.0,44.56367111206055,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,89,4.8951027401704685,0.3346097920238972,3.74922767829895,0.0,4.751561002731323,0.0,4.0,0.0,0.0,44.7081298828125,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,90,4.915183196963122,0.3366585907638073,3.751518209934235,0.0,4.7517350330352786,0.0,4.0,0.0,0.0,44.49019743266859,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,91,4.935263653755775,0.33731999188661577,3.766505229473114,0.0,4.750526957511902,0.0,4.0,0.0,0.0,44.515286321225375,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,92,4.955344110548428,0.3390983906388283,3.7663333129882814,0.0,4.7503625650405885,0.0,4.0,0.0,0.0,44.33790890375773,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,93,4.975424567341082,0.34012539219856264,3.7806761636734008,0.0,4.751017174720764,0.0,4.0,0.0,0.0,44.448133615347054,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,94,4.9955050241337355,0.3412899919450283,3.788667847633362,0.0,4.75026538848877,0.0,4.0,0.0,0.0,44.68600978851318,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,95,5.015585480926389,0.3421775904595852,3.801810531139374,0.0,4.750568801879883,0.0,4.0,0.0,0.0,44.47655855376145,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,96,5.035665937719042,0.3436949917078018,3.8172767786979676,0.0,4.751977348327637,0.0,4.0,0.0,0.0,44.55182233537946,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,97,5.055746394511695,0.3445727911293507,3.821709953784943,0.0,4.751178651809693,0.0,4.0,0.0,0.0,44.63195950644357,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,98,5.075826851304349,0.3462449911534786,3.8213066968917846,0.0,4.7512782764434816,0.0,4.0,0.0,0.0,44.29529244559152,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,99,5.095907308097002,0.3469137912094593,3.8383970832824708,0.0,4.750578221321106,0.0,4.0,0.0,0.0,44.60287094116211,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,100,5.115987764889655,0.34749579164385797,3.8530476784706114,0.0,4.751397871971131,0.0,4.0,0.0,0.0,44.689724963644274,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,101,5.136068221682309,0.3500593906342983,3.849607214450836,0.0,4.7516101522445675,0.0,4.0,0.0,0.0,44.63575426737467,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,102,5.156148678474962,0.35169959065318107,3.849841109275818,0.0,4.750729901313782,0.0,4.0,0.0,0.0,44.50708897908529,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,103,5.176229135267616,0.3538515913784504,3.8524008002281187,0.0,4.75026414680481,0.0,4.0,0.0,0.0,44.60737664358957,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,104,5.1963095920602695,0.35422939124703406,3.867862480640411,0.0,4.750625930786133,0.0,4.0,0.0,0.0,44.420742416381835,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,105,5.216390048852923,0.35525139087438584,3.880313150882721,0.0,4.749944832801819,0.0,4.0,0.0,0.0,44.47178500631581,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,106,5.236470505645577,0.3557841908633709,3.891060485839844,0.0,4.75146333694458,0.0,4.0,0.0,0.0,44.57921514203471,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,107,5.25655096243823,0.3565417909324169,3.9055745887756346,0.0,4.751073671340943,0.0,4.0,0.0,0.0,44.65998996387828,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,108,5.276631419230884,0.3568107902109623,3.930193682193756,0.0,4.752385431289673,0.0,4.0,0.0,0.0,44.744027676789656,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,109,5.296711876023537,0.3587575908303261,3.931907651424408,0.0,4.749686393737793,0.0,4.0,0.0,0.0,44.38314287286056,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,110,5.316792332816191,0.35972119063138963,3.9431712098121645,0.0,4.751361849784851,0.0,4.0,0.0,0.0,44.386817932128906,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,111,5.336872789608845,0.3610007907450199,3.9484736127853393,0.0,4.751901372909546,0.0,4.0,0.0,0.0,44.562006072998045,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,112,5.356953246401498,0.3617905912399292,3.962805799484253,0.0,4.751987992286682,0.0,4.0,0.0,0.0,44.522379012334916,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,113,5.377033703194152,0.36277539139986037,3.987548176288605,0.0,4.750714351654053,0.0,4.0,0.0,0.0,44.646499864982836,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,114,5.397114159986805,0.36355719044804574,3.998118956565857,0.0,4.750777418136597,0.0,4.0,0.0,0.0,44.42889983078529,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,115,5.417194616779459,0.3651185903847218,4.00667006778717,0.0,4.750777245521546,0.0,4.0,0.0,0.0,44.60440608433315,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,116,5.4372750735721125,0.36654699087142945,4.023895447731018,0.0,4.750312951087952,0.0,4.0,0.0,0.0,44.312387986616656,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,117,5.457355530364766,0.3681163901388645,4.029337748527527,0.0,4.749878094673157,0.0,4.0,0.0,0.0,44.51443576812744,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,118,5.47743598715742,0.36845539018511775,4.042556480407715,0.0,4.75167098903656,0.0,4.0,0.0,0.0,44.52352536109186,0.0
