algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,0,0.0,0.4581082376092672,1.9726258379220962,nan,0.23520388927310706,0.23513522297143935,,0.0,nan,0,7,0,10655
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,1,0.0,0.5722799843549728,1.7059853225946426,nan,0.20437479455024005,0.2058542025089264,,nan,nan,0,0,0,10964
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,2,0.0,0.6222524830698967,1.4815272426605224,nan,0.18743966419249772,0.19049231514334677,,nan,nan,0,0,0,11058
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,3,0.0,0.6512689845263958,1.3054746943712234,nan,0.16596247527748345,0.169622949808836,,nan,nan,0,0,0,11600
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,4,0.0,0.6736444827914237,1.1758106914162636,nan,0.14288826409727334,0.1464290601015091,,0.0,nan,0,1,0,10915
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,5,0.0,0.690706733316183,1.0814954134821892,nan,0.12292959263548255,0.12671814620494842,,0.0,nan,0,3,0,11577
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,6,0.0,0.7024119828641414,1.0110689102113246,nan,0.10727671774104237,0.11103137440979481,,nan,nan,0,0,0,10848
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,7,0.0,0.7107184821367264,0.9570651960372925,nan,0.0954459816403687,0.09934738345444202,,nan,nan,0,0,0,11050
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,8,0.0,0.7171557325124741,0.9140232662856579,nan,0.08636850167065858,0.09062929712235927,,0.0,nan,0,1,0,11709
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,9,0.0,0.723027731180191,0.8788320577144623,nan,0.07921930752694607,0.08386817507445812,,0.0,nan,0,82,0,11654
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,10,0.0,0.7280234813690185,0.8494828172028065,nan,0.07355592096224427,0.07861509338021279,,0.0,nan,0,106,0,11436
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,11,0.0,0.7326502312719821,0.8245035155117512,nan,0.06867813300341367,0.07395929396152497,,0.0,nan,0,321,0,11569
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.736431230455637,0.8032422043383122,nan,0.06467880927026272,0.07026653148233891,,0.0,nan,0,251,0,11827
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.7404284803569317,0.7844790737330913,nan,0.061241848915815356,0.06708147455006838,,0.0,nan,0,132,0,10420
trimmed-mean,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.7438049812614917,0.7682364358007908,nan,0.058199216378852725,0.06465542547404766,,0.0,nan,0,45,0,10853
