algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,11,0.0,0.855570478104055,1.3103577698767186,0.9469018704015603,0.0892015554010868,3.7777072858810423,,0.9076387118701674,0.9897155563791347,18.969720911603265,59.62833835601807
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,12,0.0,0.8440512283146382,44.997379495278004,0.942989753918907,0.1318967398814857,17.508417854309084,,0.900485030941629,0.9897058823529412,51.9843618060037,150.42076904296874
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,13,0.0,0.8525842285901308,419.50057810343804,0.9746983261969638,0.36264593549072743,108.1189503479004,,0.9599386620663216,0.9899189563154773,426.4336541949189,8358.389887695312
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,14,0.0,0.8487089794129133,58724.2832513725,0.9694905633602952,0.520155180580914,733.1641247558593,,0.9501205266085666,0.9896668276195075,73925.42392329611,403212.6871875
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,15,0.0,0.8451634781807661,2253307.8678962425,0.9662200415172675,7.95652283700183,5075.315639648437,,0.94369182563819,0.9898501691638473,2920261.990070186,19215812.98
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,16,0.0,0.8334257295727729,242214429.71770668,0.9494482022071912,43.44944147201255,36026.1912890625,,0.912340716668092,0.9897021987197329,391195537.60092133,1070964977.28
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,17,0.0,0.8328909785300493,5236364137.662826,0.970858968855821,618.0071610812284,251731.95765625,,0.9525503041647169,0.9898852363353433,7381808810.669569,48388835328.0
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,18,0.0,0.8272772276774049,392002626338.4442,0.9618519726116727,1945.3246605408378,1792297.33125,,0.9354897164084444,0.9897430981595092,499380255207.6212,2789358994718.72
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,19,0.0,0.821244480125606,19642410718715.637,0.9606938549547888,20372.76449221326,12731639.96,,0.9332257775387649,0.9898279304116361,39128338588558.22,168712110237286.4
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,20,0.0,0.8201377301663161,628796593943598.2,0.9598336029581697,142568.6909992218,89029118.56,,0.9313778256189451,0.9900829598550587,1350917733673146.2,6903888711872676.0
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,21,0.0,0.8216019787639379,3.197654502955755e+16,0.9733920367534457,662654.9233011069,645961091.2,,0.9574468085106383,0.9898773603270391,8.564350846207262e+16,4.316807541425596e+17
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,22,0.0,0.8145712315291166,2.9157389723447316e+18,0.9574135393671818,4553962.1091955,4530772577.28,,0.9271399305246282,0.9897309118569935,3.6485934992837724e+18,1.7495957523425835e+19
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,23,0.0,0.8153294795006514,9.654715209706165e+19,0.9681041804284233,59420219.71565637,32263212462.08,,0.9472760849492151,0.9898687765341567,1.9940545066986904e+20,9.491558692504913e+20
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,24,0.0,0.8148654783889652,5.472928601417756e+21,0.9657049026507155,275332297.987109,226155246387.2,,0.9427498396995512,0.9898057318715138,8.856358651716336e+21,4.5136385652710705e+22
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,25,0.0,0.8165662303194403,2.020275555954962e+23,0.9722288381841567,2271721763.459808,1616534971351.04,,0.9551666042680644,0.9899117276166457,5.095641290293321e+23,2.26816732579493e+24
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,26,0.0,0.8188949788734317,5.985268838511911e+24,0.9792197608312095,11589933970.7916,11359382426091.52,,0.9687742435996897,0.9898929845422116,6.880358770513645e+24,1.0056190982356448e+26
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,27,0.0,0.8173279792070389,4.205618819647314e+26,0.9694222050737918,50876887503.22464,81965643254988.8,,0.9498157074000567,0.9898552152073279,3.663180905224827e+26,5.713439354026769e+27
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,28,0.0,0.8085607301816344,4.750197639380579e+28,0.9502188924493387,471326957580.8719,582703327414845.5,,0.9136434646762714,0.9898448519040902,6.94794575383135e+28,3.0456572178950773e+29
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,29,0.0,0.8103724796883762,1.563299147528932e+30,0.9711148245404632,7495265024144.184,4084838206107812.0,,0.9531396438612934,0.9897810218978103,2.3156573282227747e+30,1.4153657450777672e+31
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,30,0.0,0.8080512302741408,1.0771886190496693e+32,0.9602475154697169,36616845547508.94,2.9434048274109564e+16,,0.9325320950559957,0.9896608367958257,8.870174528576291e+31,7.077356196165326e+32
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,31,0.0,0.806731230430305,inf,0.9703826955074875,341650116743667.2,2.094961329596845e+17,,0.9516971279373369,0.9898167006109979,6.212321183994767e+33,4.2890065107813e+34
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,32,0.0,0.8046419814229011,inf,0.9566050650239561,1856013920178612.5,1.4763143945562307e+18,,0.9256446485340869,0.9897082428477009,5.225903791185486e+35,1.9476242308136085e+36
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,33,0.0,0.8049297294393182,nan,0.9706737876114635,2.0830016184174376e+16,1.0460723653973891e+19,,0.9521938441388343,0.9898852363353433,1.8302139640700606e+37,1.0908706261199554e+38
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,34,0.0,0.8126924785785377,nan,0.9482279207309,nan,nan,,0.9015526647083508,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,35,0.0,0.8191382292099297,nan,0.9697981906750173,nan,nan,,0.9413671980545798,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,36,0.0,0.8240392307750881,nan,0.9682160745213687,nan,nan,,0.9383903457036566,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,37,0.0,0.8293027281947434,nan,0.9807009121459433,nan,nan,,0.9621326299924642,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,38,0.0,0.8332132297195494,nan,0.9444761444937014,nan,nan,,0.8947937458416501,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,39,0.0,0.8379314784891904,nan,0.9666574304978295,nan,nan,,0.9354665713264212,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,40,0.0,0.8405767290480435,nan,0.9586447433981067,nan,nan,,0.9205741626794258,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,41,0.0,0.8464649789966643,nan,0.9498955230516161,nan,nan,,0.9045723962743438,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,42,0.0,0.8493652276135981,nan,0.9742044812652985,nan,nan,,0.9497063142437592,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,43,0.0,0.8517522294260561,nan,0.9618614897425306,nan,nan,,0.926525198938992,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,44,0.0,0.8551797270216048,nan,0.9642372960590903,nan,nan,,0.9309442137569959,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,45,0.0,0.856786976698786,nan,0.952127423576911,nan,nan,,0.9086290117706833,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,46,0.0,0.8593514796532691,nan,0.9766803840877915,nan,nan,,0.9544235924932976,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,47,0.0,0.8610814795829356,nan,0.9431070315206097,nan,nan,,0.8923392052437525,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,48,0.0,0.8625837296433747,nan,0.9824442617400977,nan,nan,,0.9654942965779467,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,49,0.0,0.8657919795252382,nan,0.9778413152251608,nan,nan,,0.9566433566433566,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,50,0.0,0.8658342289365828,nan,0.9619896335364191,nan,nan,,0.9267630310994306,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,51,0.0,0.8691332277096808,nan,0.9727400468384075,nan,nan,,0.9469268648550064,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,52,0.0,0.8672964777983725,nan,0.9805507413826304,nan,nan,,0.9618435965243672,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,53,0.0,0.8693854776956141,nan,0.962895598399418,nan,nan,,0.9284461592423711,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,54,0.0,0.8705062269605697,nan,0.952978893935346,nan,nan,,0.9101811686654759,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,55,0.0,0.8702957268990577,nan,0.9858838470180238,nan,nan,,0.9721606781620268,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,56,0.0,0.8713379780389369,nan,0.9863147129011834,nan,nan,,0.9729989430191217,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,57,0.0,0.8715292284823954,nan,0.9637406345388956,nan,nan,,0.9300187449790235,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,58,0.0,0.873743728492409,nan,0.9521385838021251,nan,nan,,0.9086493395824456,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,59,0.0,0.8729332279600203,nan,0.967006598680264,nan,nan,,0.9361207897793263,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,60,0.0,0.874318727646023,nan,0.968663338879645,nan,nan,,0.9392309760688357,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,61,0.0,0.8751997292973102,nan,0.9696828358208955,nan,nan,,0.9411498415572658,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,62,0.0,0.8759117285348474,nan,0.9692516497402538,nan,nan,,0.9403378132945878,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,63,0.0,0.8775237281061709,nan,0.9612353076745793,nan,nan,,0.9253638622648207,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,64,0.0,0.8752759779430925,nan,0.9478578256713305,nan,nan,,0.9008837862393656,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,65,0.0,0.8758272279240191,nan,0.9548929321829317,nan,nan,,0.9136795277611429,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,66,0.0,0.8769302261807025,nan,0.9802051726629101,nan,nan,,0.9611788041938226,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,67,0.0,0.878553226981312,nan,0.9733200171208446,nan,nan,,0.9480266814897165,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,68,0.0,0.8784487285651267,nan,0.9612388809512835,nan,nan,,0.9253704854024315,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,69,0.0,0.8777649785019457,nan,0.9908211606790367,nan,nan,,0.9818092909535452,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,70,0.0,0.8777379767037928,nan,0.9813765959489297,nan,nan,,0.9634341720855716,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,71,0.0,0.8800667267479002,nan,0.9723575712143928,nan,nan,,0.9462022430929151,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,72,0.0,0.8796269785799086,nan,0.9779457494139597,nan,nan,,0.9568432877738251,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,73,0.0,0.8800762274302543,nan,0.9676426706452816,nan,nan,,0.937313702465902,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,74,0.0,0.8798364789225162,nan,0.972473604826546,nan,nan,,0.9464220183486238,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,75,0.0,0.880256479177624,nan,0.9721373866466194,nan,nan,,0.9457853355275188,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,76,0.0,0.8797014778293669,nan,0.979752801423556,nan,nan,,0.9603092297539361,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,77,0.0,0.8790392283536493,nan,0.9691107061077621,nan,nan,,0.9400725294650952,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,78,0.0,0.8810864769853651,nan,0.9712083217237856,nan,nan,,0.9440281664710661,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,79,0.0,0.8816897266544401,nan,0.9806045949214026,nan,nan,,0.9619472385651926,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,80,0.0,0.8810969770886004,nan,0.9542280147680263,nan,nan,,0.9124627817949809,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,81,0.0,0.8808149775303901,nan,0.9707930277115753,nan,nan,,0.9432437341082456,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,82,0.0,0.8820657278038562,nan,0.9973408258491796,nan,nan,,0.9946957566052842,1.0,0.0007025655067991465,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,83,0.0,0.881155727300793,nan,0.9744341004678417,nan,nan,,0.9501428439775136,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,84,0.0,0.8822317267395556,nan,0.9512606534090908,nan,nan,,0.9070515533734022,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,85,0.0,0.8821212292648852,nan,0.9780046757956009,nan,nan,,0.9569561157796452,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,86,0.0,0.8816602275706827,nan,0.969358293750582,nan,nan,,0.9405385866618471,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,87,0.0,0.8823972273804247,nan,0.9789909961412034,nan,nan,,0.9588465845464725,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,88,0.0,0.8830967270769179,nan,0.9749432677760967,nan,nan,,0.9511115210773914,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,89,0.0,0.8817682280577719,nan,0.9692037362434106,nan,nan,,0.9402476224654585,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,90,0.0,0.882562726829201,nan,0.9564224374200622,nan,nan,,0.9164842860894686,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,91,0.0,0.8824544760026037,nan,0.9761972498814604,nan,nan,,0.9535012967765839,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,92,0.0,0.8829949770309031,nan,0.9739822757215298,nan,nan,,0.949284064665127,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,93,0.0,0.8818852276541292,nan,0.9728733459357277,nan,nan,,0.9471795343701114,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,94,0.0,0.8828867278434336,nan,0.9700959710695907,nan,nan,,0.9419285135500135,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,95,0.0,0.8831104772724211,nan,0.9602488449750697,nan,nan,,0.9235371755389353,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,96,0.0,0.8837479791976511,nan,0.9718081039755352,nan,nan,,0.9451621897945905,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,97,0.0,0.8831439768709243,nan,0.9686729041567752,nan,nan,,0.9392489619064813,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,98,0.0,0.8840924770571291,nan,0.9801330843984872,nan,nan,,0.9610401802478408,1.0,nan,nan
dpsgd-kurtosis,scale,mnist,42,500,100,0.85,0.0234,0.05,iid,1.0,10,99,0.0,0.8831949772872031,nan,0.9652385544381686,nan,nan,,0.9328126386793291,1.0,nan,nan
