algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,16,0.0,0.8887485760450363,0.40080545520782473,0.0,0.06309313034266234,0.0,,0.0,0.0,0.00209916972865661,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,17,0.0,0.8898657777309418,0.39407277983427047,0.0,0.060576228596270085,0.0,,0.0,0.0,0.002130636638453738,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,18,0.0,0.8907821782827378,0.38815455543994903,0.0,0.058446610547602175,0.0,,0.0,0.0,0.0019515217788031568,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,19,0.0,0.8919231778383255,0.38254264718294145,0.0,0.056529177255928514,0.0,,0.0,0.0,0.00206695101223886,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,20,0.0,0.8927019771337509,0.37775572335720065,0.0,0.054675194300711154,0.0,,0.0,0.0,0.0019436224787828646,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,21,0.0,0.8936217770576477,0.37330957341194154,0.0,0.053059913232922556,0.0,,0.0,0.0,0.0018722013115794176,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,22,0.0,0.8943177771568298,0.36934587436914446,0.0,0.05158215682208538,0.0,,0.0,0.0,0.0018393390263164683,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,23,0.0,0.894917377114296,0.36579156655073164,0.0,0.05032587456703186,0.0,,0.0,0.0,0.0017652613543240087,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,24,0.0,0.8955699760913849,0.36253937673568726,0.0,0.04918584750592708,0.0,,0.0,0.0,0.0017678670526947826,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,25,0.0,0.896151778101921,0.35950637751817704,0.0,0.04808186876028776,0.0,,0.0,0.0,0.0017514961992243403,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,26,0.0,0.8967255772352218,0.3567335926890373,0.0,0.04708049736171961,0.0,,0.0,0.0,0.0016843618359416723,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,27,0.0,0.897218977689743,0.3541408389806747,0.0,0.046218916915357115,0.0,,0.0,0.0,0.0016090129770768376,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,28,0.0,0.8977035775184631,0.35180944949388504,0.0,0.04536279768496752,0.0,,0.0,0.0,0.0015956811408546787,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,29,0.0,0.8981861761808395,0.3495770544409752,0.0,0.044333374716341495,0.0,,0.0,0.0,0.0015842917852015013,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,30,0.0,0.8986097786426545,0.34757254004478455,0.0,0.04354135349392891,0.0,,0.0,0.0,0.001520800513389986,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,31,0.0,0.8990021779537201,0.3456761721968651,0.0,0.04287651425600052,0.0,,0.0,0.0,0.0015077505571146805,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,32,0.0,0.8993737777471542,0.34390440452098847,0.0,0.04223990492522717,0.0,,0.0,0.0,0.0015168383445901175,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,33,0.0,0.8996995773315429,0.3423532772064209,0.0,0.04163900350779295,0.0,,0.0,0.0,0.0014102137601003052,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,34,0.0,0.9000765787363052,0.34075120675563814,0.0,0.04111638469994068,0.0,,0.0,0.0,0.0013572418277985171,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,35,0.0,0.90037517786026,0.3393707996606827,0.0,0.04049454944580794,0.0,,0.0,0.0,0.001500773969489862,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,36,0.0,0.9006613773107529,0.3380509620308876,0.0,0.039891568027436736,0.0,,0.0,0.0,0.0013877561835285563,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,37,0.0,0.9008607777357102,0.3368583548665047,0.0,0.039362308613955975,0.0,,0.0,0.0,0.0013898956123739481,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,38,0.0,0.9011873754262925,0.33568051356077194,0.0,0.03881466159969568,0.0,,0.0,0.0,0.0012857119986988805,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,39,0.0,0.9013905781507492,0.33457905942201616,0.0,0.03847791490703821,0.0,,0.0,0.0,0.001317768469047935,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,40,0.0,0.9015929780006409,0.3335358806848526,0.0,0.03783447839319706,0.0,,0.0,0.0,0.0012099477850521605,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,41,0.0,0.901836377620697,0.3325312185883522,0.0,0.03733855877071619,0.0,,0.0,0.0,0.001224174746312201,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,42,0.0,0.9020749784708023,0.33161031699180604,0.0,0.03698152169585228,0.0,,0.0,0.0,0.0012810701231026778,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,43,0.0,0.9022561783790588,0.33085990262031556,0.0,0.036542766980826855,0.0,,0.0,0.0,0.0011927419671274979,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,44,0.0,0.9024747775793076,0.33007262843847274,0.0,0.03608912394195795,0.0,,0.0,0.0,0.001150216325186193,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,45,0.0,0.9026327779293061,0.32936877685785293,0.0,0.03571989290416241,0.0,,0.0,0.0,0.0012377798384814352,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,46,0.0,0.9028197786808014,0.32858771723508834,0.0,0.03529752007126808,0.0,,0.0,0.0,0.001180627646757976,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,47,0.0,0.9030099771022797,0.3279670081138611,0.0,0.03496145659685135,0.0,,0.0,0.0,0.0010954087254393733,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,48,0.0,0.9031237767934799,0.32730006831884384,0.0,0.03451361766830087,0.0,,0.0,0.0,0.0010771866887807845,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,49,0.0,0.903279376745224,0.32675844156742095,0.0,0.03409542687237263,0.0,,0.0,0.0,0.001082919019443745,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,50,0.0,0.903457378745079,0.3262467574477196,0.0,0.033821442164480686,0.0,,0.0,0.0,0.0010977923916652798,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,51,0.0,0.90351617705822,0.325706983089447,0.0,0.03350988198816776,0.0,,0.0,0.0,0.001094991367691281,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,52,0.0,0.9036063779592514,0.32532060879468916,0.0,0.033028047651052474,0.0,,0.0,0.0,0.001100228783408446,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,53,0.0,0.9037945774793625,0.32486227512359617,0.0,0.03282231118902564,0.0,,0.0,0.0,0.0010121165700680153,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,54,0.0,0.9038299779891967,0.3244953271150589,0.0,0.03262242829427123,0.0,,0.0,0.0,0.0009779467927728547,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,55,0.0,0.9039485782384873,0.3240839817523956,0.0,0.03218045773357153,0.0,,0.0,0.0,0.0010605795815696612,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,56,0.0,0.9040919780731201,0.3238225319981575,0.0,0.03186709299683571,0.0,,0.0,0.0,0.0009905608894769102,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,57,0.0,0.9042269778251648,0.3234212900400162,0.0,0.03149652937799692,0.0,,0.0,0.0,0.0009138008837388563,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,58,0.0,0.9043093775510788,0.3231937108635902,0.0,0.03134644678607583,0.0,,0.0,0.0,0.0009257999172405107,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,59,0.0,0.9043819788694382,0.32287540507316587,0.0,0.031094555653631686,0.0,,0.0,0.0,0.0010149388563940706,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,60,0.0,0.904489377617836,0.32267203456163407,0.0,0.030738558053970338,0.0,,0.0,0.0,0.0009331923308006177,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,61,0.0,0.9045217776298523,0.32241492241621017,0.0,0.030520417079329492,0.0,,0.0,0.0,0.0009020429726940795,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,62,0.0,0.9046273775100708,0.32226182967424394,0.0,0.030212181959301233,0.0,,0.0,0.0,0.0008768808687678897,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,63,0.0,0.9047157784700394,0.32205984318256375,0.0,0.030065523002296687,0.0,,0.0,0.0,0.0008852857317833696,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,64,0.0,0.9048135764598847,0.32184529560804365,0.0,0.029707900375127792,0.0,,0.0,0.0,0.0008991533977678046,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,65,0.0,0.9049243764877319,0.32159554994106293,0.0,0.0294250106215477,0.0,,0.0,0.0,0.0008623807673127606,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,66,0.0,0.9049269771575927,0.32156540840864184,0.0,0.029236172400414942,0.0,,0.0,0.0,0.0008452378981746733,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,67,0.0,0.9049337767362594,0.32147493636608127,0.0,0.028884216498583554,0.0,,0.0,0.0,0.0008107248276215175,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,68,0.0,0.9050919785499573,0.321324334859848,0.0,0.02870244015753269,0.0,,0.0,0.0,0.0007812676006270682,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,69,0.0,0.9050611772537231,0.3212426007986069,0.0,0.028448853120207788,0.0,,0.0,0.0,0.0008552933362998852,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,70,0.0,0.9051893774271011,0.32111225682497024,0.0,0.028242123451083897,0.0,,0.0,0.0,0.0007654468451316158,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,71,0.0,0.9052185767889023,0.3211103463768959,0.0,0.02781089413538575,0.0,,0.0,0.0,0.0007648513234347444,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,72,0.0,0.905258577466011,0.32107474499940875,0.0,0.027625132266432047,0.0,,0.0,0.0,0.0007575388369150459,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,73,0.0,0.9053055766820908,0.3210477951169014,0.0,0.027628687754273414,0.0,,0.0,0.0,0.0007200733161880635,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,74,0.0,0.9054085774421692,0.3209836219549179,0.0,0.02725944681465626,0.0,,0.0,0.0,0.0006947134534129873,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,75,0.0,0.90541237783432,0.3210144720673561,0.0,0.026991932559758423,0.0,,0.0,0.0,0.0007289646175475075,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,76,0.0,0.9055005768537522,0.32093947792053223,0.0,0.02685483331605792,0.0,,0.0,0.0,0.0007504728744693455,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,77,0.0,0.9055317780971527,0.32097378808259963,0.0,0.026456109568476677,0.0,,0.0,0.0,0.0007276797138426142,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,78,0.0,0.9055511758327485,0.321031152844429,0.0,0.026155830446630716,0.0,,0.0,0.0,0.0007084213093070215,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,79,0.0,0.9056213771104813,0.3209792923927307,0.0,0.025946991685777902,0.0,,0.0,0.0,0.0006479917554481125,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,80,0.0,0.9056753772497177,0.32099999058246614,0.0,0.02577730406075716,0.0,,0.0,0.0,0.0006756982599784221,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,81,0.0,0.9056355777978897,0.3211279582977295,0.0,0.025641389429569245,0.0,,0.0,0.0,0.0006461241841316224,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,82,0.0,0.9057277777194976,0.3211845279932022,0.0,0.02533251815289259,0.0,,0.0,0.0,0.0006998960426161913,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,83,0.0,0.905738577246666,0.32126689064502717,0.0,0.025041652865707874,0.0,,0.0,0.0,0.0006824276264524087,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,84,0.0,0.9057881774902343,0.3213327197432518,0.0,0.025116144109517336,0.0,,0.0,0.0,0.0006260929676500382,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,85,0.0,0.9058079771995544,0.3214133785367012,0.0,0.024847644571214914,0.0,,0.0,0.0,0.000603935578097166,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,86,0.0,0.9058437768220902,0.32150244104862213,0.0,0.02467287454009056,0.0,,0.0,0.0,0.0006183570038284297,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,87,0.0,0.9058491775989532,0.3216561200618744,0.0,0.02444431337341666,0.0,,0.0,0.0,0.0006499505470856093,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,88,0.0,0.9058661761283875,0.3216814181804657,0.0,0.02418814579769969,0.0,,0.0,0.0,0.0006138747145693438,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,89,0.0,0.9059207770824432,0.3217992786169052,0.0,0.023988377511501312,0.0,,0.0,0.0,0.0005942504471426622,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,90,0.0,0.905917976975441,0.3219276860356331,0.0,0.023842651411890983,0.0,,0.0,0.0,0.0005432155770617292,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,91,0.0,0.9059701782464981,0.32201002925634387,0.0,0.02358946190401912,0.0,,0.0,0.0,0.000557277164340991,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,92,0.0,0.9060265769958497,0.3221768165230751,0.0,0.0233939791880548,0.0,,0.0,0.0,0.0005669795500580221,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,93,0.0,0.906024777173996,0.3223320408463478,0.0,0.023133040089160204,0.0,,0.0,0.0,0.0005143717605208692,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,94,0.0,0.9060957760810852,0.32241623574495315,0.0,0.022996200155466794,0.0,,0.0,0.0,0.0005166514543816447,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,95,0.0,0.9060531767606735,0.32260014200210574,0.0,0.02275910235196352,0.0,,0.0,0.0,0.0005107565285188371,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,96,0.0,0.9061199774742127,0.3227856911420822,0.0,0.022659002523869275,0.0,,0.0,0.0,0.0004744532385042736,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,97,0.0,0.9061437768936157,0.32295813393592837,0.0,0.02242579310014844,0.0,,0.0,0.0,0.0004912204593503182,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,98,0.0,0.9061695762872696,0.3230433126688004,0.0,0.02220080779865384,0.0,,0.0,0.0,0.0004967116443107703,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,99,0.0,0.9061847772598267,0.32319600313901903,0.0,0.021844348467886448,0.0,,0.0,0.0,0.0004902771464042852,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,100,0.0,0.9062131776809692,0.3233893428444862,0.0,0.021733460005372764,0.0,,0.0,0.0,0.0004617239287851945,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,101,0.0,0.9062439781427384,0.32360215157270433,0.0,0.021499540116637947,0.0,,0.0,0.0,0.00043209574650973084,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,102,0.0,0.9061907768249512,0.32376854825019835,0.0,0.021423303782939912,0.0,,0.0,0.0,0.00046081635756073174,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,103,0.0,0.9062401770353318,0.3239661876559258,0.0,0.021331464260816575,0.0,,0.0,0.0,0.0004165516989555077,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,104,0.0,0.9062935767173768,0.3241412770748138,0.0,0.021205161225050687,0.0,,0.0,0.0,0.00040976592475393167,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,105,0.0,0.9062895772457122,0.3243335995674133,0.0,0.02089411076903343,0.0,,0.0,0.0,0.00042515814699151593,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,106,0.0,0.9063333770036698,0.32459035992622376,0.0,0.020745472613722084,0.0,,0.0,0.0,0.00041991136517495877,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,107,0.0,0.9063229773044587,0.32473238265514376,0.0,0.020604792896658182,0.0,,0.0,0.0,0.0004037910045801916,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,108,0.0,0.9063657771348953,0.32493178683519364,0.0,0.02030633531883359,0.0,,0.0,0.0,0.0004295423277653754,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,109,0.0,0.9063709754943847,0.3251559622883797,0.0,0.020208435155451298,0.0,,0.0,0.0,0.0003775487267902415,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,110,0.0,0.9063713781833649,0.325345694899559,0.0,0.020019068639725447,0.0,,0.0,0.0,0.00037841084758838406,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,111,0.0,0.9063875777721405,0.32559230309724807,0.0,0.019831435706466435,0.0,,0.0,0.0,0.0003668109164573252,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,112,0.0,0.9064345767498017,0.3257871988415718,0.0,0.019697996243834497,0.0,,0.0,0.0,0.00039959204150363803,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,113,0.0,0.9064349772930145,0.3259797688126564,0.0,0.019539463136345147,0.0,,0.0,0.0,0.0003501518998139848,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,114,0.0,0.9064349776506424,0.32619493871927263,0.0,0.019373889610171318,0.0,,0.0,0.0,0.0003518175327716845,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,115,0.0,0.9064681769609452,0.32644056594371795,0.0,0.01912604372948408,0.0,,0.0,0.0,0.0003162345113066424,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,116,0.0,0.9064737777709961,0.3266494621038437,0.0,0.019035672828555106,0.0,,0.0,0.0,0.0003713693004101515,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,117,0.0,0.9064899780750275,0.32686649364233017,0.0,0.01883219294808805,0.0,,0.0,0.0,0.0003370817660955557,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,118,0.0,0.9064789776802062,0.32711883348226545,0.0,0.018748785510659217,0.0,,0.0,0.0,0.0003373124646098023,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,119,0.0,0.906508975982666,0.3273543817996979,0.0,0.018632917737588288,0.0,,0.0,0.0,0.0003147944565474366,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,120,0.0,0.9065455772876739,0.32756498736143114,0.0,0.018497025495395066,0.0,,0.0,0.0,0.0002893705245696765,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,121,0.0,0.9065979778766632,0.32781611394882204,0.0,0.018243051497265697,0.0,,0.0,0.0,0.00031152618788022165,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,122,0.0,0.9065473788976669,0.32810906040668486,0.0,0.01816692921333015,0.0,,0.0,0.0,0.000347336671486693,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.85,0.0234,0.05,iid,1.0,10,123,0.0,0.906570378780365,0.32836791360378265,0.0,0.017916305495426058,0.0,,0.0,0.0,0.0003404730814509094,0.0
