algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,0,0.0,0.5589469861984253,1.8955532598495484,0.0,0.3630268532037735,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,1,0.0,0.6978943167130153,1.485896958510081,0.0,0.35676623036464056,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,2,0.0,0.7774906466404597,1.1466777082284292,0.0,0.3255591923991839,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,3,0.0,0.8127849787473679,0.9206027368704478,0.0,0.2672699556748072,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,4,0.0,0.8322253123919169,0.7778499394655227,0.0,0.2145806851486365,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,5,0.0,0.8454543125629425,0.6836481153964996,0.0,0.17623958801229794,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,6,0.0,0.8545866435766221,0.6182041160265604,0.0,0.14895137165983519,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,7,0.0,0.8613999782005946,0.5706041759252548,0.0,0.12934993964930375,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,8,0.0,0.8669166445732117,0.5342366379499436,0.0,0.1147011474519968,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,9,0.0,0.8712099788586298,0.5059006031354268,0.0,0.10323479530711968,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,10,0.0,0.8746706447998682,0.48295968999465305,0.0,0.09434791383643945,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,11,0.0,0.8776476446787517,0.46432575037082036,0.0,0.0872296537955602,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,12,0.0,0.8802576452493668,0.44869798491398494,0.0,0.08121376715600491,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,13,0.0,0.8824113116661707,0.43546766569217044,0.0,0.07620432962973912,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,14,0.0,0.8842963099479675,0.42419113993644714,0.0,0.07194983003040155,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,15,0.0,0.8859643103679021,0.4145338898897171,0.0,0.06830448500812053,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,16,0.0,0.8873306443293889,0.4062184280157089,0.0,0.06536319132894278,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,17,0.0,0.8887043114503225,0.3986331335703532,0.0,0.06269397073735794,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,18,0.0,0.8898873110612233,0.3919403471549352,0.0,0.06005384928236405,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,19,0.0,0.8909789780775706,0.3860257027546565,0.0,0.05796426735818386,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,20,0.0,0.8919106435775757,0.38079771320025124,0.0,0.05634180001914501,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,21,0.0,0.892609644929568,0.3761835574110349,0.0,0.05472108446061611,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,22,0.0,0.8935016443332037,0.3717647257447243,0.0,0.05324875246733427,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,23,0.0,0.8941946431001028,0.36778665095567703,0.0,0.05174075203637282,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,24,0.0,0.8948669749498367,0.3642636715372403,0.0,0.05050704249491294,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,25,0.0,0.8955689787864685,0.360926131606102,0.0,0.04913190713773171,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,26,0.0,0.8960693105061849,0.35799201359351474,0.0,0.048120297801991306,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,27,0.0,0.8966213095188141,0.3550350691874822,0.0,0.04729916019986073,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,28,0.0,0.8971493097146352,0.35255637963612874,0.0,0.04628768005718788,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,29,0.0,0.8976009784142176,0.3501984159151713,0.0,0.04563639958699544,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,30,0.0,0.8979583116372426,0.348082708021005,0.0,0.04474368005990982,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,31,0.0,0.8984733106692632,0.34583452582359314,0.0,0.04402026580025752,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,32,0.0,0.8988893103599548,0.3438545740644137,0.0,0.04305829025804996,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,33,0.0,0.8992399764060974,0.34212533543507256,0.0,0.04243861875186364,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,34,0.0,0.8996576436360677,0.3403867881496747,0.0,0.04190352247407039,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,35,0.0,0.8999943101406097,0.3388199590643247,0.0,0.04131278737137715,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,36,0.0,0.9002416449785232,0.33750624040762583,0.0,0.04085270695388317,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,37,0.0,0.900506645043691,0.33626013626654944,0.0,0.04021728278448184,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,38,0.0,0.9008246443669001,0.33471015115578967,0.0,0.0395995565255483,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,39,0.0,0.9009873116016388,0.3336064930756887,0.0,0.039130861535668374,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,40,0.0,0.9013169799248377,0.3323841717839241,0.0,0.03884020036707322,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,41,0.0,0.9016236438353856,0.3313169660170873,0.0,0.03815243827799956,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,42,0.0,0.9017666429281235,0.33018947154283523,0.0,0.03764153018593788,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,43,0.0,0.902005310455958,0.3292226759592692,0.0,0.03730408518264691,0.0,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,44,0.0,0.9022386445601781,0.3283304386337598,0.0,0.03706120035300652,0.0,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,10,45,0.0,0.9024729784329732,0.3274713568886121,0.0,0.036393865272402764,0.0,,0.0,0.0
