algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,40,4.586174280765087,0.8804023110866547,0.4108564500013987,nan,1.1602856457233428,6.4701089191436765,1000.0,0.0,nan,0,30855,0,211,5843.809591318673,382.75761315776674,0.7922776112484136,0.902583688510841,178.51978352864583,203.59876274108888,0.890789798895518,9.878192942738533,0.8180606921513875,0.6535033617913723,178.51978352864583,203.59876274108888,2.475859293553922,4.209295672880362,0.7922776112484136,0.902583688510841,3.169233845284498,1.2079664290887693,0.664984105769978,0.8948879156785785,86.79509860229493,328.4173330026669
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,41,4.658750992839047,0.8806129771471024,0.40937888811031975,nan,1.3931668608084968,6.365529744625092,1000.0,0.0,nan,0,31207,0,219,5879.090410428724,386.31161305368005,0.791338282857641,0.9035731597351124,178.4936224895975,203.81850784301758,1.0161436511122661,9.787164036035538,0.8075974013494409,0.6384798927605152,178.4936224895975,203.81850784301758,2.5099272631847347,4.246512093325532,0.791338282857641,0.9035731597351124,3.2045611952410535,1.2184013200480526,0.6559225057539918,0.8919973652589607,89.73810977172852,424.9628041011933
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,42,4.736736434293251,0.8809099779526393,0.40749477595090866,nan,0.9617455665554319,6.299626786708831,1000.0,0.0,nan,0,31107,0,209,5934.225628005441,384.03637758095925,0.7765298183094141,0.9016239368235571,174.86789485386439,203.4451830291748,0.8025521763733455,6.177428392469883,0.8181514697415488,0.6277630305290223,174.86789485386439,203.4451830291748,2.558696343920359,4.285396733105538,0.7765298183094141,0.9016239368235571,3.24937649959443,1.213060255770699,0.6402183489821781,0.8934402094441272,86.27437426757812,319.772868616536
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,43,4.837528555924427,0.8809603124856948,0.40609210083882014,nan,1.214447968535953,6.253984055519104,1000.0,0.0,nan,0,31009,0,215,5665.759941673345,379.512329035454,0.7615715968740342,0.8981088552435069,171.55168914794922,202.62960960388185,0.42187248667081195,7.954045044183731,0.8292683329847124,0.6193754053115845,171.55168914794922,202.62960960388185,2.6246473792479397,4.325512412292957,0.7615715968740342,0.8981088552435069,3.304993392465947,1.2009071523962815,0.63670601401854,0.8868351366625412,87.2277046508789,355.7722895144221
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,44,4.8946849216473245,0.8812026443084081,0.4046068663398425,nan,1.083996132016182,6.06497088432312,1000.0,0.0,nan,0,31099,0,213,6049.789148713393,382.60571500777513,0.7761270753797403,0.9034665687091884,174.93301052517361,203.83922119140624,0.298376868168513,11.584530357122421,0.7949018875757853,0.5971809370815754,174.93301052517361,203.83922119140624,2.6887472746256824,4.364859601723539,0.7761270753797403,0.9034665687091884,3.359192205464825,1.1881942367073208,0.6135065201499047,0.892952298617766,87.83327685546875,370.83469535679217
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,45,5.066620555334078,0.8813193102677663,0.40348005374272666,nan,1.2907225007102603,5.904755957126618,1000.0,0.0,nan,0,31568,0,218,6107.716954549887,379.5033979391516,0.7836220027040971,0.906579859469052,176.9794427780878,204.47301635742187,0.7342676605497088,6.130285128951073,0.7710360643409547,0.5781997592747211,176.9794427780878,204.47301635742187,2.7214287185268025,4.402142006839517,0.7836220027040971,0.906579859469052,3.3937140338518885,1.1984896603035737,0.5965235710683452,0.894896081224418,89.22234313964844,408.3254712667559
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,46,5.14012002657823,0.8816673119862874,0.4018902396162351,nan,1.2771236029538242,5.806336840391159,1000.0,0.0,nan,0,30773,0,205,6158.051408595595,379.84951709456533,0.7542162600595053,0.9054998846401412,169.84413840553978,204.3163540649414,2.1917544928464023,4.753386292457581,0.805265643379905,0.5656211893260479,169.84413840553978,204.3163540649414,2.757259789002155,4.440574408703249,0.7542162600595053,0.9054998846401412,3.4305856368825927,1.1988776174470688,0.5781145020966282,0.8976130606098711,85.46311267089844,287.4169378269292
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,47,5.14012002657823,0.8815919786691666,0.40112209210793176,nan,1.4401176291353561,5.6510518014431,1000.0,0.0,nan,0,31543,0,213,5614.9613122974515,381.7811586648687,0.7522719679701744,0.9076267138119403,169.66527961282168,204.67702095031737,0.6577197260716382,2.330948383063078,0.796369219527525,0.5478025282919406,169.66527961282168,204.67702095031737,2.8123752394339134,4.478163856814712,0.7522719679701744,0.9076267138119403,3.478690686386232,1.1948269493529498,0.5672754948864335,0.8954560655201892,87.63942788696289,343.62114808406085
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,48,5.14012002657823,0.8818866469462713,0.39976907322804134,nan,1.2692910487001592,5.495581899881363,1000.0,0.0,nan,0,30388,0,208,6447.1191866548215,382.3127908543567,0.8130589605235652,0.9094471146761635,183.37476695667613,205.12439430236816,1.01515823060816,12.043263685703277,0.686036226424304,0.5302657978236676,183.37476695667613,205.12439430236816,2.826832276342763,4.51406046910887,0.8130589605235652,0.9094471146761635,3.5017235534492053,1.2040357481973754,0.5383865310682505,0.9044221398151274,86.08400259399414,294.7617384481488
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,49,5.197857103797928,0.8821459780136744,0.3985160854458809,nan,1.5375329797918147,5.392893607616425,1000.0,0.0,nan,0,30482,0,206,5865.578301328294,381.5712075838796,0.7496045090030949,0.9078598773772316,169.25071716308594,204.82136360168457,2.4860819469798696,13.190158457756043,0.7764084014025602,0.5180855967104435,169.25071716308594,204.82136360168457,2.840928001139355,4.549205366947508,0.7496045090030949,0.9078598773772316,3.5242389474626163,1.2197646224515015,0.5315526623578998,0.8996095975093856,85.65206121826172,281.67120566277436
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,50,5.14012002657823,0.882137979666392,0.3978456872701645,0.8574733959783974,1.3585234731435776,5.422353849411011,1000.0,0.6775750063083443,1.0,30340,466,71,139,5958.9189090901,0.0,0.7313449788247347,0.0,164.9675805228097,0.0,0.4470104532582419,10.5331082855165,0.794215977191925,0.0,164.9675805228097,0.0,2.900928642413124,0.0,0.7313449788247347,0.0,2.900928642413124,1.1366259546539659,0.794215977191925,0.7313449788247347,7.698487091064453,278.0828824242047
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.8822973116238912,0.3968814530968666,0.9722616610845198,1.3488311171531677,7.111107292175293,1000.0,0.6022846787076006,1.0,30327,381,57,149,6059.4072859543285,0.0,0.7186793489622194,0.0,162.1365009654652,0.0,1.1453052000565962,8.80656157553196,0.803189608183774,0.0,162.1365009654652,0.0,2.93970643582001,0.0,0.7186793489622194,0.0,2.93970643582001,1.140506824356855,0.803189608183774,0.7186793489622194,5.94500503540039,222.1782671516587
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.8823823098341624,0.39612458835045494,0.8985219816583047,1.421372814820363,8.488855066299438,1000.0,0.5856451998219993,1.0,30328,443,72,137,5683.6464380421185,0.0,0.6961018921179793,0.0,157.10538306603064,0.0,0.655474841594696,11.954866810441017,0.8306145851428692,0.0,157.10538306603064,0.0,2.9979234383380526,0.0,0.6961018921179793,0.0,2.9979234383380526,1.1474623133334547,0.8306145851428692,0.6961018921179793,6.8078999328613286,246.29134564849178
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,53,5.194253122102357,0.8825119775533676,0.3952322907249133,0.8953090170208716,1.0508110548059146,9.72308153629303,1000.0,0.6811793560663729,1.0,30254,444,101,107,6438.965016195776,0.0,0.7227809772643273,0.0,162.78845087687174,0.0,0.40500032901763916,21.656157895624638,0.7736897592743238,0.0,162.78845087687174,0.0,3.0427526649705343,0.0,0.7227809772643273,0.0,3.0427526649705343,1.155230776486274,0.7736897592743238,0.7227809772643273,6.51153803507487,257.55860064783104
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.8825776455799739,0.3946864400307337,0.9066271951194274,1.4418086356976454,12.115036549568176,1000.0,0.5472425539425069,1.0,30490,590,38,176,6258.22391802236,0.0,0.7163041228998435,0.0,161.5884848201976,0.0,1.0980873809141272,9.149421429634094,0.7708172096925623,0.0,161.5884848201976,0.0,3.092237429086106,0.0,0.7163041228998435,0.0,3.092237429086106,1.1730207146355938,0.7708172096925623,0.7163041228998435,9.156680806477864,354.63268868793375
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,55,5.282587583260621,0.8827106455961863,0.393987271686395,0.9350743765580631,1.3450742409779475,12.644847047328948,1000.0,0.6099313404354538,1.0,30212,390,102,108,6088.135827658649,0.0,0.7041671571633336,0.0,158.66529141939603,0.0,0.9564430255156297,19.562652005553247,0.7795001497635474,0.0,158.66529141939603,0.0,3.1289589715203516,0.0,0.7041671571633336,0.0,3.1289589715203516,1.1925408290653272,0.7795001497635474,0.7041671571633336,6.875495961507162,263.81921919854136
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,56,5.387102299270631,0.8829279780387879,0.3930530218283335,0.9464514276428023,1.0162510573863983,14.65292294025421,1000.0,0.6300180405608036,1.0,30105,254,103,104,6455.4133716400265,0.0,0.6927973285988906,0.0,156.4156509399414,0.0,0.5414560824632645,16.24700068414211,0.7922192215919495,0.0,156.4156509399414,0.0,3.17221514995669,0.0,0.6927973285988906,0.0,3.17221514995669,1.1900201418966718,0.7922192215919495,0.6927973285988906,5.21385503133138,215.1804457213342
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,57,5.403424519231914,0.8830586463212967,0.39231571853160857,0.8459826242307452,1.069179892539978,16.924959969520568,1000.0,0.34848472625342214,1.0,30277,561,79,139,6206.843296519145,0.0,0.6577674637440173,0.0,148.37579345703125,0.0,0.26673304885625837,11.364467985630036,0.8491645246744156,0.0,148.37579345703125,0.0,3.2949988418886824,0.0,0.6577674637440173,0.0,3.2949988418886824,1.1875644711161224,0.8491645246744156,0.6577674637440173,9.891719563802083,413.7895531012763
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,5.403424519231914,0.8831146452824274,0.39180711527665457,0.9023953653682456,1.203063043455283,19.131899933815003,1000.0,0.48179312583423717,1.0,30617,939,68,152,6384.058502503382,0.0,0.6823727694993954,0.0,153.93126678466797,0.0,0.43476494153340656,11.437445712685586,0.787258692085743,0.0,153.93126678466797,0.0,3.4143846197939767,0.0,0.6823727694993954,0.0,3.4143846197939767,1.1831494121401895,0.787258692085743,0.6823727694993954,12.314501342773438,510.7246802002706
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,5.403424519231914,0.8832483096917471,0.3910819000999133,0.9115946002181412,1.0530160506566366,20.505386033058166,1000.0,0.5084766314623085,1.0,30268,422,75,137,6569.966824290431,0.0,0.6936970290050676,0.0,156.53837890625,0.0,0.7815693418184916,14.557813452482224,0.7540990153948466,0.0,156.53837890625,0.0,3.471121593338904,0.0,0.6936970290050676,0.0,3.471121593338904,1.1790063662329737,0.7540990153948466,0.6936970290050676,7.8269189453125,328.4983412145216
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,5.614279050067113,0.8833333112796148,0.3906499453385671,0.9368635611329705,1.580621103445689,21.553126721382142,1000.0,0.6641147364302987,1.0,30294,402,73,135,6126.105889923371,0.0,0.6911918185523739,0.0,155.6678098042806,0.0,2.095361510912577,14.115300429463387,0.7405663927396139,0.0,155.6678098042806,0.0,3.5007184011916017,0.0,0.6911918185523739,0.0,3.5007184011916017,1.1932476551903728,0.7405663927396139,0.6911918185523739,6.2267123921712235,245.04423559693484
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,5.614279050067113,0.8833153094847997,0.3904843916495641,0.8405714430424642,1.4381163287907839,22.810126814842224,1000.0,0.42602721891669093,1.0,30171,419,101,111,6319.516745397168,0.0,0.6728806872640449,0.0,151.66613388061523,0.0,0.5811972673982382,19.67759033769369,0.7681517824530602,0.0,151.66613388061523,0.0,3.5596148811265635,0.0,0.6728806872640449,0.0,3.5596148811265635,1.1913463180970998,0.7681517824530602,0.6728806872640449,8.088860473632813,337.040893087849
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,5.614279050067113,0.8833059765895208,0.3900694489479065,0.9292702870919779,1.2543401047587395,24.650394961833953,1000.0,0.544555577350815,1.0,30436,564,56,156,6092.170867327501,0.0,0.6427599316563561,0.0,144.98530864715576,0.0,0.6047591231763363,10.338363733291626,0.820379875600338,0.0,144.98530864715576,0.0,3.6426036021764623,0.0,0.6427599316563561,0.0,3.6426036021764623,1.1890817133130243,0.820379875600338,0.6427599316563561,7.732549794514974,324.9157795908
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,5.614279050067113,0.8833063125610352,0.38998634696006773,0.8861404976131375,1.3167011878992383,25.607366077899933,1000.0,0.5552060580056293,1.0,30464,690,77,139,6469.779506606563,0.0,0.6811342133936483,0.0,153.6546960127981,0.0,0.9860692290883315,11.681484351754188,0.7220515389191476,0.0,153.6546960127981,0.0,3.7029735389359963,0.0,0.6811342133936483,0.0,3.7029735389359963,1.2064036438092856,0.7220515389191476,0.6811342133936483,9.731464080810547,409.7527020850824
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.614279050067113,0.8831133113304774,0.39024560739596686,0.9235906766053744,1.7109232114420996,27.154857203960418,1000.0,0.7200042102861554,1.0,30893,962,15,200,6319.434643786906,0.0,0.6621327497102194,0.0,149.4656049940321,0.0,1.7429969873693254,5.387385244071484,0.751962509420183,0.0,149.4656049940321,0.0,3.7786134845458546,0.0,0.6621327497102194,0.0,3.7786134845458546,1.1934995026793023,0.751962509420183,0.6621327497102194,8.967936299641927,379.16607862721435
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.614279050067113,0.8831619773308436,0.3899609833955765,0.8937759537483241,1.2741921449962414,27.44639466047287,1000.0,0.6437176449349217,1.0,30575,757,59,157,6311.338137607101,0.0,0.6423763898156212,0.0,144.73276399311266,0.0,0.7097218852294119,10.352572917938232,0.7729224374419764,0.0,144.73276399311266,0.0,3.8310238499992297,0.0,0.6423763898156212,0.0,3.8310238499992297,1.2226911357865295,0.7729224374419764,0.6423763898156212,9.166408386230469,399.71808204844973
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.817597065439444,0.8831296449899674,0.38979241987069446,0.8887228321153164,1.463309422135353,28.758605036735535,1000.0,0.5136295648389021,1.0,30360,574,94,118,6064.079642755704,0.0,0.6396705764897836,0.0,144.3109016418457,0.0,1.257056262344122,13.355606045722961,0.7714060544967651,0.0,144.3109016418457,0.0,3.870242405799561,0.0,0.6396705764897836,0.0,3.870242405799561,1.2460949832930808,0.7714060544967651,0.6396705764897836,7.696581420898437,323.4175809469709
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.817597065439444,0.883085311849912,0.39001099159320196,0.8369847240198195,1.319939285516739,30.47610910654068,1000.0,0.4505826041967677,1.0,30383,630,71,146,6391.831727508684,0.0,0.6446399942684602,0.0,145.38676071166992,0.0,0.3492689818143845,9.958226868510247,0.7737230241298676,0.0,145.38676071166992,0.0,3.9766415212855533,0.0,0.6446399942684602,0.0,3.9766415212855533,1.2063600533440118,0.7737230241298676,0.6446399942684602,9.692450714111327,426.1221151672456
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.987258242527832,0.8829386438926061,0.3902673487861951,0.8267142779775113,1.5730674437114172,31.784037704467774,1000.0,0.5682209597695576,1.0,30675,824,23,194,6241.641677873765,0.0,0.6368202786866173,0.0,143.64308021182106,0.0,0.7049813355718341,4.6623617923259735,0.7621648141316005,0.0,143.64308021182106,0.0,4.070550699698177,0.0,0.6368202786866173,0.0,4.070550699698177,1.198505022529184,0.7621648141316005,0.6368202786866173,10.055015614827473,436.91491745116355
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.987258242527832,0.8832719775040945,0.38943507879972455,0.9904573327530957,0.9303134249316322,32.297343907356264,1000.0,0.4361256309067938,1.0,30096,262,121,83,6313.582195384627,0.0,0.6230323224473555,0.0,140.64898851182727,0.0,2.6400815976990595,12.381874947249889,0.783930606312222,0.0,140.64898851182727,0.0,4.104577064719216,0.0,0.6230323224473555,0.0,4.104577064719216,1.186928531597975,0.783930606312222,0.6230323224473555,4.219469655354818,189.4074658615388
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.987258242527832,0.8832539780934652,0.38925559798876447,0.9396491228070175,1.682758241891861,34.87557628631592,1000.0,0.3331326929218977,1.0,29912,118,135,67,6250.966209474086,0.0,0.626750838790081,0.0,141.69924545288086,0.0,2.502571076154709,55.365516929626466,0.7405672296881676,0.0,141.69924545288086,0.0,4.138247481735228,0.0,0.626750838790081,0.0,4.138247481735228,1.1889231416653971,0.7405672296881676,0.626750838790081,3.7786465454101563,166.6924322526423
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,6.226487341245442,0.8832366456588109,0.3892745301127434,0.7919528216089666,1.4736857742071152,42.83540240049362,1000.0,0.5807596996364961,1.0,30035,278,146,61,5970.068345148086,0.0,0.6132859865499232,0.0,138.16109313964844,0.0,1.5303284168243407,274.92072237491607,0.7668692529201507,0.0,138.16109313964844,0.0,4.1732405958408885,0.0,0.6132859865499232,0.0,4.1732405958408885,1.1981405238139118,0.7668692529201507,0.6132859865499232,4.605369771321614,199.00227817160288
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,6.226487341245442,0.8832659794886907,0.389234901368618,0.9479452261916872,1.5571473598480225,74.96266579389572,1000.0,0.4830429343424998,1.0,30376,504,65,145,6513.971578412955,0.0,0.6251730569774419,0.0,141.16468404134113,0.0,1.449175810813904,76.95373844385148,0.7535038153330486,0.0,141.16468404134113,0.0,4.232183036845087,0.0,0.6251730569774419,0.0,4.232183036845087,1.2032554245920275,0.7535038153330486,0.6251730569774419,7.058234202067057,325.6985789206477
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,6.226487341245442,0.8828983108202616,0.38999325384696326,0.9121906166789073,1.656334000825882,81.28990231275559,1000.0,0.5057145230156859,1.0,30459,666,59,158,6227.864522132704,0.0,0.6221112570419802,0.0,140.24658279418946,0.0,1.4750144243240357,24.697472153902055,0.7361645966768264,0.0,140.24658279418946,0.0,4.302423292940311,0.0,0.6221112570419802,0.0,4.302423292940311,1.2110961869032724,0.7361645966768264,0.6221112570419802,9.349772186279298,415.1909681421802
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,6.226487341245442,0.8829753120740255,0.3899001494050026,0.8760137966521675,1.4656696756680807,83.80388974666596,1000.0,0.6900116730577496,1.0,30517,592,29,182,6429.888249160114,0.0,0.617828498338763,0.0,139.34392191569012,0.0,1.0263911366462708,8.092699554413556,0.7551870524883271,0.0,139.34392191569012,0.0,4.369109996752931,0.0,0.617828498338763,0.0,4.369109996752931,1.1891858129063018,0.7551870524883271,0.617828498338763,6.967196095784505,321.49441245800574
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,6.226487341245442,0.8829776453971863,0.390001299281915,0.9220921230830343,1.6031768385853087,84.17365636110306,1000.0,0.5564420830545086,1.0,30401,480,43,168,6525.690139883677,0.0,0.6319618225962554,0.0,142.66500745500838,0.0,0.815112612077168,11.925178169310094,0.7021168512957436,0.0,142.66500745500838,0.0,4.410056939878872,0.0,0.6319618225962554,0.0,4.410056939878872,1.1898011958134498,0.7021168512957436,0.6319618225962554,6.6577003479003904,304.53220652790486
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,6.337869138333807,0.8827023116747538,0.3906475554903348,0.9066381097586431,1.8537558075040579,84.54807184457779,1000.0,0.530039631575768,1.0,30426,563,63,148,6046.077632143468,0.0,0.607793965044367,0.0,136.99524974822998,0.0,1.8391303047537804,142.31227186918258,0.7777880635112524,0.0,136.99524974822998,0.0,4.468069070684607,0.0,0.607793965044367,0.0,4.468069070684607,1.178579698329574,0.7777880635112524,0.607793965044367,7.306413319905599,322.45747371431827
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,6.337869138333807,0.8825699778397879,0.39101425419251123,0.89221745457232,1.7097778074881609,96.3014567542076,1000.0,0.33624775973708754,1.0,30119,435,122,92,6390.887699692208,0.0,0.6126003271012921,0.0,138.13891422047334,0.0,2.1896599390927483,55.402760400772095,0.7201854306108811,0.0,138.13891422047334,0.0,4.521493131052841,0.0,0.6126003271012921,0.0,4.521493131052841,1.1809862488296885,0.7201854306108811,0.6126003271012921,7.827871805826823,362.1503029825585
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,6.396595930102288,0.8825013118982316,0.3913363992174466,0.9583722463910848,1.9476566043767063,103.79857945203781,1000.0,0.7547442901799496,1.0,30496,472,17,189,6206.739722779079,0.0,0.6003753436374802,0.0,135.16956121271306,0.0,3.278254920786077,9.595700302124023,0.7696347019889138,0.0,135.16956121271306,0.0,4.545763424386407,0.0,0.6003753436374802,0.0,4.545763424386407,1.1923866282304827,0.7696347019889138,0.6003753436374802,4.956217244466146,227.58045650189956
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,6.396595930102288,0.8825536469618479,0.39139549881219865,0.7915657494122763,1.4756819605827332,103.96231896400451,1000.0,0.5601360866197609,1.0,30274,512,101,111,6602.245214929982,0.0,0.6033796472182325,0.0,136.13640880584717,0.0,0.8121636062860489,581.6868619927764,0.7664063759148121,0.0,136.13640880584717,0.0,4.60955442719629,0.0,0.6033796472182325,0.0,4.60955442719629,1.169373457926135,0.7664063759148121,0.6033796472182325,7.260608469645183,352.1197447962657
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,6.396595930102288,0.8824476436773936,0.3916448818643888,0.8482516425550699,1.4979201443493366,139.16527727127075,1000.0,0.47545636308360695,1.0,30297,489,76,136,6708.000340352986,0.0,0.6100576262667644,0.0,137.58128547668457,0.0,0.983299482613802,126.71875498980283,0.7245699800550938,0.0,137.58128547668457,0.0,4.654833538477139,0.0,0.6100576262667644,0.0,4.654833538477139,1.172416403035216,0.7245699800550938,0.6100576262667644,7.33766855875651,357.76001815215926
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,6.396595930102288,0.88249831199646,0.3915634212891261,0.8918507982080689,1.506329676934651,152.18447863578797,1000.0,0.7124928747346992,1.0,30494,540,35,175,7125.6370940648785,0.0,0.606375335501942,0.0,136.87093571254186,0.0,1.083409343447004,14.683906638026237,0.7476036548614502,0.0,136.87093571254186,0.0,4.698351435422834,0.0,0.606375335501942,0.0,4.698351435422834,1.1652614255202682,0.7476036548614502,0.606375335501942,6.387310333251953,332.52973105636096
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,6.396595930102288,0.8826643097400665,0.3912825906276703,0.9627297774333807,1.464707863330841,153.48872877597807,1000.0,0.5580066637693756,1.0,29858,78,154,46,6940.694235852674,0.0,0.6002290721471661,0.0,135.49668884277344,0.0,2.956598329544067,1088.926512989998,0.7318828105926514,0.0,135.49668884277344,0.0,4.711835271455855,0.0,0.6002290721471661,0.0,4.711835271455855,1.1671835852715888,0.7318828105926514,0.6002290721471661,2.2582781473795572,115.67823726421123
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,6.396595930102288,0.882479977607727,0.3920305096109708,0.879798515324481,1.9413838744163514,238.393440618515,1000.0,0.5467952931274696,1.0,30318,474,76,134,6598.663758519994,0.0,0.6009998760296459,0.0,135.46460774739583,0.0,3.5495747566223144,35.0792470061779,0.7895893613497417,0.0,135.46460774739583,0.0,4.754631502921152,0.0,0.6009998760296459,0.0,4.754631502921152,1.168450063334247,0.7895893613497417,0.6009998760296459,6.773230387369792,329.93318792599973
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,6.42874718626527,0.8823839777708054,0.3924132264653842,0.8872299199688076,1.6396630321230208,241.3876980638504,1000.0,0.7753311924447716,1.0,30632,666,29,181,7015.822642490619,0.0,0.6022613258430379,0.0,135.86565617152624,0.0,1.7656359246798925,8.099421477913857,0.7485078019755227,0.0,135.86565617152624,0.0,4.793289984871208,0.0,0.6022613258430379,0.0,4.793289984871208,1.1710978136928105,0.7485078019755227,0.6022613258430379,6.340397288004557,327.4050566495622
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,6.42874718626527,0.8797746443748474,40.92947808454434,0.9176476339250048,1.9102989335854847,242.0453001523018,1000.0,0.35555097377402795,0.997979797979798,29987,302,163,46,6814.418483446335,0.0,0.6002290721471661,0.0,135.42180887858072,0.0,492.53546685973805,1185.8599296855928,0.7767298718293508,0.0,135.42180887858072,0.0,4.827799367482153,0.0,0.6002290721471661,0.0,4.827799367482153,1.1681022139949548,0.7767298718293508,0.6002290721471661,5.416872355143229,272.5767393378533
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.42874718626527,0.8800519797702631,4.04649908999602,0.8762261284654369,2.0031402598727834,323.1584199786186,1000.0,0.596334569452849,1.0,30202,345,97,110,6400.092622521039,0.0,0.6029492591039761,0.0,136.0342351740057,0.0,4.413551547310569,827.6505106210709,0.7429676164280284,0.0,136.0342351740057,0.0,4.852094048562405,0.0,0.6029492591039761,0.0,4.852094048562405,1.1744944407164577,0.7429676164280284,0.6029492591039761,4.987921956380208,234.67006282577137
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.8029316906565445,0.8802829759319624,1.0384062606096267,0.920637011528852,1.4650753004984423,381.6745329332352,1000.0,0.7859399766700389,1.0,30330,389,58,149,7167.216684648138,0.0,0.6099525000299315,0.0,137.6304335160689,0.0,1.40485511042855,40.308085195720196,0.7167373245412653,0.0,137.6304335160689,0.0,4.895418073075481,0.0,0.6099525000299315,0.0,4.895418073075481,1.152927872014007,0.7167373245412653,0.6099525000299315,5.046449228922526,262.797945103765
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.8029316906565445,0.8806826427578927,0.6966195497910181,0.9358580520205795,2.05233097076416,385.69148388624194,1000.0,0.5304377603962858,1.0,30037,286,152,55,6866.330566433967,0.0,0.6002290721471661,0.0,135.2835693359375,0.0,2.942488193511963,1343.3708525323868,0.7492015719413757,0.0,135.2835693359375,0.0,4.918080880757312,0.0,0.6002290721471661,0.0,4.918080880757312,1.1565278673898356,0.7492015719413757,0.6002290721471661,4.509452311197917,228.87768554779885
