algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,S_agg_norm_honest,S_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,57,2.5228955996813527,0.8837904784083367,0.3897522909194231,1.0,0.024346221312880514,519.8182794189453,1000.0,0.8888888888888888,1.0,10419,520,0,279,0.7369913148880005,363.87278923034665,20.8,104.19,0.06278233405639086,0.0,0.49334010303020476,173.55057052612304,2.5228955996813522,0.0,2.5228955996813522,4.440892098500626e-16,1.155,0.9560317698807062,0.5760083316745165
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,58,2.5710493373515257,0.8836757282912732,0.3896031146496534,0.9911491448887966,0.024471819400787354,1841.3883752441407,1000.0,0.8430692114902641,1.0,10663,770,0,315,0.950780967871348,1288.9718310546875,28.51851851851852,106.63,0.07903871737723064,0.0,0.6250105875509756,613.5866284179688,2.5710493373515253,0.0,2.5710493373515253,4.440892098500626e-16,1.1700000000000002,0.9547393341050557,0.5462455160529709
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,59,2.620779036985648,0.8840547285974025,0.38836882285773755,0.9987878787878788,0.023988291341811418,6470.225756835937,1000.0,0.8441295546558704,1.0,10478,581,0,141,1.111414611339569,4529.157911376953,29.05,104.78,0.07529981533218968,0.0,0.6808094710111618,2154.923671875,2.6207790369856485,0.0,2.6207790369856485,4.440892098500626e-16,1.185,0.9541336946894351,0.5286541165302373
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,60,2.672174193730253,0.8839912278950215,0.3881380059570074,0.9994977398292316,0.02427972645005759,22667.4323046875,1000.0,0.9157509157509157,1.0,10479,581,0,102,1.1400876851642834,15867.202353515626,34.1764705882353,104.79,0.07472529796172889,0.0,0.673070481594871,7543.254350585938,2.6721741937302523,0.0,2.6721741937302523,4.440892098500626e-16,1.2,0.9537220768790511,0.5145952201919515
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,61,2.7253345479753266,0.8843304786086083,0.3871368727833033,0.9985639341025261,0.02408603921924767,78700.9244140625,1000.0,0.7478601807549176,1.0,10395,502,0,157,0.9685036822369224,55090.64622070312,26.42105263157895,103.95,0.06868320419461199,0.0,0.612301263370012,26211.441684570313,2.725334547975326,0.0,2.725334547975326,4.440892098500626e-16,1.215,0.9530575804495005,0.4938089729774758
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,62,2.7803716539313506,0.8842267277836799,0.3870080999284983,0.9845062453758106,0.02339218904010274,274759.112578125,1000.0,0.6731825866441251,1.0,10355,463,0,204,0.8220435380935669,192331.3777734375,21.045454545454547,103.55,0.06859381702795082,0.0,0.5034665627913042,91418.96376953126,2.7803716539313506,0.0,2.7803716539313506,0.0,1.2299999999999998,0.952217888299264,0.4788630576677815
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,63,2.8374107198726692,0.8843264769017697,0.38657499648630617,0.9785803765218106,0.023456231587462954,950754.645,1000.0,0.7360859728506787,1.0,10427,545,0,308,0.840849777062734,665528.245,20.185185185185187,104.27,0.07395787598488497,0.0,0.6264763077100118,316724.622265625,2.837410719872669,0.0,2.837410719872669,4.440892098500626e-16,1.245,0.9510168294447395,0.4651715917457239
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,64,2.8797317800857956,0.8841879774630069,0.38684410162270066,0.9914567781655784,0.02755902869545895,3319646.81625,1000.0,0.9255969272379303,1.0,10907,1021,0,184,0.9960888753766599,2323752.730625,44.391304347826086,109.07,0.07336583597324232,0.0,0.6020481145900228,1104343.47125,2.8797317800857956,0.0,2.8797317800857956,0.0,1.26,0.9502841068007185,0.44238232025945223
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,65,2.9146882802902803,0.8844757267832756,0.38563993990421297,0.9991728701406121,0.022684451639652253,11512686.665,1000.0,0.9983553861104882,1.0,10680,782,0,236,0.7909102010726928,8058880.5175,31.28,106.8,0.05586315361668446,0.0,0.4498972249031067,3832299.5625,2.9146882802902803,0.0,2.9146882802902803,0.0,1.275,0.9493657450664745,0.42101331640072
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,66,2.9504496656185593,0.884733728915453,0.3848469836264849,1.0,0.02239058818668127,39871370.91,1000.0,1.0,1.0,10176,276,0,146,0.880706873204973,27909959.04,15.333333333333334,101.76,0.05547130567768802,0.0,0.4964403327968385,13274117.575,2.9504496656185597,0.0,2.9504496656185597,4.440892098500626e-16,1.2900000000000003,0.9488000267878356,0.4151660992173516
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,67,2.9870369056922645,0.8847622281312942,0.38457101829349993,0.9790079529124589,0.023843061348254032,138123695.08,1000.0,0.5923490488006617,1.0,10233,342,0,229,0.7043011269786141,96686584.04,15.545454545454545,102.33,0.05753049417855531,0.0,0.4529920464212244,45988555.36,2.9870369056922645,0.0,2.9870369056922645,0.0,1.305,0.947862110832683,0.4034792511874111
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,68,3.0244720059477888,0.8844789761304855,0.385600014179945,1.0,0.022173600823239045,480470808.16,1000.0,0.5454545454545454,1.0,10428,543,0,311,0.7215483078250179,336329559.2,20.11111111111111,104.28,0.06530742717302107,0.0,0.4943486021624671,159854476.48,3.0244720059477883,0.0,3.0244720059477883,4.440892098500626e-16,1.32,0.9466147672673205,0.3865690033406119
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,69,3.062778081137312,0.8849652282893657,0.3837633895128965,1.0,0.02166340344895919,1657011552.64,1000.0,1.0,1.0,10039,139,0,52,0.8010380615790685,1159908044.48,11.583333333333334,100.39,0.046778073787655465,0.0,0.4494589790701866,551972765.12,3.062778081137312,0.0,3.062778081137312,0.0,1.335,0.9463988380057324,0.38350432149804026
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,70,3.1019794351188676,0.8849044784903526,0.38369787752628326,0.9975308641975309,0.021431090023655158,5748128023.04,1000.0,0.710801393728223,1.0,10223,326,0,67,1.1041023272734423,4023689506.56,25.076923076923077,102.23,0.06373564814716405,0.0,0.628465459896968,1913640962.56,3.101979435118868,0.0,3.101979435118868,4.440892098500626e-16,1.3499999999999999,0.9461337288145732,0.3748312855886014
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,71,3.1421016475291226,0.8850069777667522,0.38343616500496863,0.9977272727272728,0.021421514013234305,19898598978.56,1000.0,0.724025974025974,1.0,10377,482,0,113,0.8111085085307851,13929019043.84,28.352941176470587,103.77,0.051074467694481505,0.0,0.5005190442590153,6626509818.88,3.142101647529123,0.0,3.142101647529123,4.440892098500626e-16,1.3650000000000002,0.945694153043399,0.36376318812117076
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,72,3.183171667991226,0.8851187264919281,0.3830018102377653,1.0,0.021334842533657427,68963196436.48,1000.0,0.6666666666666666,1.0,10221,324,0,147,0.9500608726551658,48274236743.68,17.05263157894737,102.21,0.06455874673162224,0.0,0.6320448894249765,22962041943.04,3.1831716679912256,0.0,3.1831716679912256,4.440892098500626e-16,1.38,0.9451156672945141,0.3550715678997205
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,73,3.225217918574414,0.8849884784221649,0.3833306413888931,0.9969769989047098,0.021156625012340752,238701135790.08,1000.0,0.7646520146520146,1.0,10377,482,0,223,0.7872539862342502,167090792407.04,20.956521739130434,103.77,0.05727455423877137,0.0,0.49105682709942694,79490730536.96,3.225217918574415,0.0,3.225217918574415,8.881784197001252e-16,1.395,0.9442528231537721,0.3423432662718041
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,74,3.2682704052928386,0.8849052277207374,0.3834539707005024,0.9992520568436799,0.020964858073152993,826447879864.32,1000.0,0.6354166666666667,1.0,10316,421,0,173,0.9993731128542047,578513504174.08,22.157894736842106,103.16,0.06110641979056687,0.0,0.5650646945363597,275220240465.92,3.2682704052928386,0.0,3.2682704052928386,0.0,1.41,0.9435662638011638,0.3319259442542818
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,75,3.3123608395086923,0.8852449779212475,0.38252940952777864,0.9960342687615416,0.02085948657048376,2851133785374.72,1000.0,0.8395670754366407,1.0,10345,450,0,149,0.757792918305648,1995793606246.4,23.68421052631579,103.45,0.05406758951110494,0.0,0.6170946359634399,950213809602.56,3.3123608395086923,0.0,3.3123608395086923,0.0,1.425,0.9430102775399963,0.3245870756252
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,76,3.357522770189856,0.885293226391077,0.3822523920238018,1.0,0.020227127398053806,9922928141926.4,1000.0,0.7777777777777778,1.0,10186,288,0,142,0.7149798340267606,6946049538129.92,16.0,101.86,0.044583420238628095,0.0,0.417426746752527,3303075487416.32,3.3575227701898553,0.0,3.3575227701898553,4.440892098500626e-16,1.4400000000000002,0.9425174928451218,0.316943204880657
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,77,3.4037917280656296,0.8852894780039787,0.38224323391914367,0.9909788338751174,0.020691503460208576,34257920757596.16,1000.0,0.6317612942612942,1.0,10369,479,0,192,0.782580900759924,23980544444334.08,22.80952380952381,103.69,0.055101981387253446,0.0,0.5054184099038442,11415447042785.28,3.4037917280656296,0.0,3.4037917280656296,0.0,1.4549999999999998,0.9417870249552577,0.308497159909729
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,78,3.4512053828263247,0.8853832277655601,0.38202214702963827,0.9978341146552895,0.020722964379404272,119031614175969.28,1000.0,0.9956935852113713,1.0,10457,560,0,63,0.9722443648747036,83322128354508.8,40.0,104.57,0.04613899333888677,0.0,0.5021319176469531,39627363650109.44,3.4512053828263243,0.0,3.4512053828263243,4.440892098500626e-16,1.47,0.9415679219520461,0.30258062366307603
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,79,3.499803714624289,0.8854192273318767,0.38199771791696546,0.9916350549557436,0.01990202392794584,411236263589314.56,1000.0,0.8433333333333334,1.0,10137,240,0,173,0.7334373091396532,287865378858598.4,12.631578947368421,101.37,0.04932751508333391,0.0,0.4421464126361044,137006819657646.08,3.49980371462429,0.0,3.49980371462429,8.881784197001252e-16,1.485,0.9408970727536956,0.29401983834199363
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,80,3.549629201256186,0.8852019776403904,0.38251514598727226,0.9973301959364677,0.019965879781090694,1424524947006423.0,1000.0,0.9284493284493285,1.0,10726,830,0,206,0.6492209499296935,997167455052759.0,36.08695652173913,107.26,0.04476861985497261,0.0,0.4017953432124594,474470128235315.2,3.5496292012561854,0.0,3.5496292012561854,4.440892098500626e-16,1.5,0.9401445406107606,0.2822313993128907
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,81,3.600727022539671,0.8854777270555496,0.38172300681471827,0.98039524739904,0.019957339685214192,4929453722729185.0,1000.0,0.8863007744586691,1.0,10387,491,0,142,0.8362207726428383,3450617525111357.5,25.842105263157894,103.87,0.054542447778500126,0.0,0.5328097845378675,1642193213110354.0,3.600727022539672,0.0,3.600727022539672,8.881784197001252e-16,1.515,0.9395760697907463,0.2763460202522183
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,82,3.653145283543021,0.8855574779212475,0.3816336126625538,1.0,0.01895915965239207,1.7096175121250386e+16,1000.0,1.0,1.0,9939,39,0,16,1.1008061269919078,1.1967322288522526e+16,6.5,99.39,0.041759014930576904,0.0,0.565933421254158,5693429883506524.0,3.6531452835430205,0.0,3.6531452835430205,4.440892098500626e-16,1.53,0.9395080867386634,0.2746234560296556
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,83,3.706935258484402,0.8855857279896736,0.3815857230871916,0.9987864077669903,0.019090030549301043,5.913753730573926e+16,1000.0,0.6650641025641025,1.0,10310,416,0,132,0.6975745360056559,4.139627557714658e+16,23.11111111111111,103.1,0.0459999053931419,0.0,0.4349682778120041,1.970073343553962e+16,3.706935258484401,0.0,3.706935258484401,8.881784197001252e-16,1.5450000000000002,0.9390210423763612,0.26664343351307285
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,84,3.7621516572892535,0.8855459794402123,0.38179941810667517,0.998410174880763,0.01937491849064827,2.051747999761459e+17,1000.0,0.89196675900277,1.0,10715,818,0,287,0.5729434716701508,1.4362235707131429e+17,32.72,107.15,0.043771890253514786,0.0,0.3879618734121323,6.831841758616224e+16,3.762151657289252,0.0,3.762151657289252,1.3322676295501878e-15,1.56,0.937900993163279,0.24974153987924103
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,85,3.818852916980401,0.8855852277576923,0.38164536774158475,1.0,0.019965398008935153,7.062727459726583e+17,1000.0,0.5,1.0,10249,356,0,113,0.6757236456614919,4.943909129552711e+17,22.25,102.49,0.05200234292594004,0.0,0.5834540985524654,2.3548970058043622e+17,3.818852916980402,0.0,3.818852916980402,8.881784197001252e-16,1.575,0.9374439032719603,0.24533829772714402
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,86,3.874737541093223,0.885599727332592,0.38171925738453866,1.0,0.019355072983001407,2.467416786486438e+18,1000.0,0.9090909090909091,1.0,10408,509,0,155,0.6414283827731484,1.7271917163869268e+18,26.789473684210527,104.08,0.04218860608490153,0.0,0.40765943182142156,8.20970962242251e+17,3.8747375410932245,0.0,3.8747375410932245,1.3322676295501878e-15,1.5899999999999999,0.9368676836071332,0.23626995513285148
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,87,3.916240373005058,0.885649978518486,0.38163998670876026,0.987466261808367,0.018642203882336617,8.507281589895136e+18,1000.0,0.7810993068113321,1.0,10275,381,0,64,0.8661846944264003,5.955097027439567e+18,27.214285714285715,102.75,0.05259261860022101,0.0,0.6142398970467704,2.834959688301449e+18,3.9162403730050594,0.0,3.9162403730050594,1.3322676295501878e-15,1.6050000000000002,0.9365894679310911,0.2318473346747493
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,88,3.958594794875645,0.8855732288956643,0.3820398411899805,0.996894569346063,0.018316927749444458,nan,1000.0,0.6116247534516766,1.0,10311,418,0,119,0.6902361003791585,nan,24.58823529411765,103.11,0.04247784333180279,0.0,0.4203488844282487,nan,3.958594794875645,0.0,3.958594794875645,0.0,1.62,0.9361529816595449,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,89,4.00182186932881,0.8856514775753022,0.38193855337798593,0.9900651999094713,0.018338836496695876,nan,1000.0,0.9806721580269911,1.0,10480,587,0,85,0.8613663539290428,nan,36.6875,104.8,0.05246619911344441,0.0,0.49692196026444435,nan,4.0018218693288095,0.0,4.0018218693288095,8.881784197001252e-16,1.635,0.9358169860085488,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,90,4.045943537463281,0.8855002269148826,0.38229566179215907,0.9921960945359893,0.020229544801016647,nan,1000.0,0.6267709563164109,1.0,10469,586,0,383,0.5003448943297069,nan,19.533333333333335,104.69,0.046514065744838747,0.0,0.43113511701424917,nan,4.045943537463281,0.0,4.045943537463281,0.0,1.65,0.9343108782389042,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,91,4.090982666874294,0.8857667274773121,0.38177744634449484,0.9956815114709852,0.01812558643081609,nan,1000.0,0.991551724137931,1.0,10294,396,0,110,0.8281001448631287,nan,23.294117647058822,102.94,0.05490810688979111,0.0,0.5300996180842904,nan,4.090982666874295,0.0,4.090982666874295,8.881784197001252e-16,1.6649999999999998,0.9338589288895576,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,92,4.136963102650078,0.885821227133274,0.38180110201239587,0.9991546914623838,0.017685927916318178,nan,1000.0,0.5375565610859728,1.0,10276,385,0,175,0.6140520676970482,nan,19.25,102.76,0.04411877535029515,0.0,0.42366899400949476,nan,4.136963102650078,0.0,4.136963102650078,0.0,1.6800000000000002,0.9331799188488529,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,93,4.183909721536838,0.8853019769489765,0.3836753099411726,1.0,0.0177266848317924,nan,1000.0,0.7142857142857143,1.0,10293,399,0,184,0.5325201338245755,nan,19.0,102.93,0.036761924931178726,0.0,0.35499686002731323,nan,4.183909721536837,0.0,4.183909721536837,8.881784197001252e-16,1.695,0.9325228137272165,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,94,4.231848489478358,0.8855374774336815,0.3828427914530039,0.9952753496605566,0.017606695415452123,nan,1000.0,0.9006723201203304,1.0,10462,566,0,84,0.6586756631731987,nan,35.375,104.62,0.042440073250229055,0.0,0.3679989604279399,nan,4.2318484894783595,0.0,4.2318484894783595,1.7763568394002505e-15,1.71,0.9321770524752705,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,95,4.28080652274961,0.8852159768342972,0.3845604030042887,0.9958389474518508,0.022785004479094192,nan,1000.0,0.7273888888888889,1.0,10496,604,0,278,0.542331012395712,nan,23.23076923076923,104.96,0.04415863932486252,0.0,0.4115026673445335,nan,4.280806522749609,0.0,4.280806522749609,8.881784197001252e-16,1.7249999999999999,0.9310906611103142,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,96,4.330812152917754,0.8857974775135518,0.3822194355726242,1.0,0.017169818049296737,nan,1000.0,0.8571428571428571,1.0,10169,270,0,335,0.4382675029337406,nan,11.25,101.69,0.03410028754456735,0.0,0.33610765015085536,nan,4.330812152917753,0.0,4.330812152917753,8.881784197001252e-16,1.7400000000000002,0.9298056746650585,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,97,4.381894995878737,0.8858722288906574,0.38223872892558575,0.9994121105232215,0.016754883474537303,nan,1000.0,0.8172248803827752,1.0,10405,508,0,175,0.5951807655039287,nan,24.19047619047619,104.05,0.04020004328250254,0.0,0.38528184805597576,nan,4.381894995878738,0.0,4.381894995878738,8.881784197001252e-16,1.7550000000000001,0.9291424298545429,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,98,4.434086025233358,0.8858734774589538,0.3823553971201181,0.9972222222222222,0.016078831029257605,nan,1000.0,0.8840579710144927,1.0,10237,339,0,80,0.6384956027780261,nan,24.214285714285715,102.37,0.034274561895164764,0.0,0.37367324956825804,nan,4.434086025233357,0.0,4.434086025233357,8.881784197001252e-16,1.77,0.9288363664249185,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,99,4.4874176502831755,0.8858709774911404,0.38254275158047674,0.9843574080728231,0.016246131947264077,nan,1000.0,0.8899801587301588,1.0,10510,617,0,147,0.614886400103569,nan,30.85,105.1,0.039822799169475016,0.0,0.3877710923552513,nan,4.487417650283176,0.0,4.487417650283176,8.881784197001252e-16,1.785,0.928253260197024,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,100,4.5419237989440235,0.8858477282524109,0.382781837284565,0.9429499072356214,0.016327654011547565,nan,1000.0,0.5792919048497143,1.0,10095,206,0,163,0.57130450637717,nan,10.842105263157896,100.95,0.04280889518704137,0.0,0.41637650053752095,nan,4.541923798944024,0.0,4.541923798944024,8.881784197001252e-16,1.7999999999999998,0.9276221766343289,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,101,4.597640005893232,0.8859389777481556,0.3827519612759352,0.996961327037552,0.01622833815318617,nan,1000.0,0.9277297063579539,1.0,10575,681,0,182,0.5142463350837881,nan,30.954545454545453,105.75,0.036218101853183915,0.0,0.34807219288565894,nan,4.597640005893233,0.0,4.597640005893233,8.881784197001252e-16,1.8150000000000002,0.9269356916006811,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,102,4.65460350628586,0.8858222275972366,0.38321052707731723,0.9967725528469672,0.016518508200533688,nan,1000.0,0.6798614337440911,1.0,10577,687,0,226,0.46480658526221913,nan,28.625,105.77,0.03586313830451158,0.0,0.3450856301933527,nan,4.654603506285859,0.0,4.654603506285859,8.881784197001252e-16,1.83,0.9260451676098451,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,103,4.712853335395463,0.8857997268438339,0.38330188393592834,0.9991158267020336,0.01627083937637508,nan,1000.0,0.7633689839572192,1.0,10618,724,0,210,0.5160669051110744,nan,30.166666666666668,106.18,0.03800066971260899,0.0,0.3598013371229172,nan,4.712853335395464,0.0,4.712853335395464,8.881784197001252e-16,1.845,0.9252133528881897,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,104,4.772430434556013,0.8858944779634476,0.3832647852599621,0.9981172705883112,0.015674638096243143,nan,1000.0,0.9251038435248962,1.0,10689,793,0,172,0.5200705460526727,nan,36.04545454545455,106.89,0.03549985571241995,0.0,0.34014159034598956,nan,4.772430434556013,0.0,4.772430434556013,0.0,1.8599999999999999,0.9245748833451549,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,105,4.833377763803692,0.8859519761800766,0.3834548064321279,0.9901885527017746,0.015776626471626132,nan,1000.0,0.9810421883233935,1.0,10542,647,0,179,0.47102278157284383,nan,34.05263157894737,105.42,0.03182786582602322,0.0,0.32191431914505203,nan,4.833377763803691,0.0,4.833377763803691,8.881784197001252e-16,1.875,0.9239079564363161,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,106,4.895740421640309,0.8857034787535667,0.3842529004067183,0.9909711286089239,0.015493729074175159,nan,1000.0,0.9828846153846154,1.0,10535,639,0,228,0.4322350199023883,nan,26.625,105.35,0.029066038392685248,0.0,0.2838529447714488,nan,4.89574042164031,0.0,4.89574042164031,8.881784197001252e-16,1.8900000000000001,0.9230747049155755,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,107,4.959565772364041,0.8858684772253036,0.3839288921654224,0.9947208973679562,0.015890935141789287,nan,1000.0,0.7069094085223117,1.0,10367,476,0,147,0.4913151719068226,nan,25.05263157894737,103.67,0.033792883906586045,0.0,0.3465563654899597,nan,4.959565772364042,0.0,4.959565772364042,8.881784197001252e-16,1.905,0.9225219530323916,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,108,5.024903581438015,0.8858367298543454,0.38420291550457475,0.9932126964790281,0.015836594367606774,nan,1000.0,0.7402261426659017,1.0,10448,555,0,121,0.637410624159707,nan,30.833333333333332,104.48,0.04263996250814736,0.0,0.4024321304427253,nan,5.024903581438016,0.0,5.024903581438016,8.881784197001252e-16,1.92,0.9220415278403984,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,109,5.09180615939299,0.8859512282907963,0.3842068126052618,0.9940553838063657,0.015118778683245182,nan,1000.0,0.5701787147567042,1.0,10766,887,0,403,0.37661680579185486,nan,26.87878787878788,107.66,0.034914260190082445,0.0,0.33001407484213513,nan,5.0918061593929895,0.0,5.0918061593929895,8.881784197001252e-16,1.935,0.9205069152475269,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,110,5.16032851478683,0.8859232281148434,0.384392948821187,0.9987012987012986,0.015105374093199599,nan,1000.0,0.5541310541310541,1.0,10442,552,0,380,0.4059932355223031,nan,19.03448275862069,104.42,0.03208095454620201,0.0,0.30378261516834126,nan,5.160328514786829,0.0,5.160328514786829,8.881784197001252e-16,1.95,0.9191237369794517,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,111,5.207853168736674,0.8859019769728184,0.38467514008283615,0.9653222046770434,0.01568005480803549,nan,1000.0,0.6766636141636141,1.0,10402,511,0,149,0.5138405337929726,nan,25.55,104.02,0.03530969097538764,0.0,0.34109271317720413,nan,5.207853168736674,0.0,5.207853168736674,0.0,1.965,0.9185565414794138,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,112,5.252493593221522,0.8859254789352417,0.38481046542525293,0.999244142101285,0.014895662066659756,nan,1000.0,0.8169533169533169,1.0,10345,448,0,77,0.5567289079938617,nan,32.0,103.45,0.030358065046192005,0.0,0.31523095071315765,nan,5.252493593221523,0.0,5.252493593221523,8.881784197001252e-16,1.98,0.9183163199122798,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,113,5.297900042856843,0.8859184780716896,0.3850627666711807,0.9924844534967908,0.014867634288966656,nan,1000.0,0.8115142670303342,1.0,10535,645,0,230,0.3968304705619812,nan,25.8,105.35,0.029843758980880583,0.0,0.26749035477638244,nan,5.297900042856844,0.0,5.297900042856844,8.881784197001252e-16,1.995,0.9174756197284221,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,114,5.344087390883105,0.8859147280454636,0.38532076552510264,0.9964903884501874,0.014699462091638929,nan,1000.0,0.8764171122994652,1.0,10799,903,0,154,0.49359971852529616,nan,43.0,107.99,0.032064240189183656,0.0,0.35700891273362295,nan,5.3440873908831055,0.0,5.3440873908831055,8.881784197001252e-16,2.01,0.9169360914664619,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,115,5.391070942635641,0.885972978323698,0.3855105393379927,1.0,0.014486883906647563,nan,1000.0,0.9,1.0,10507,608,0,151,0.4585870072245598,nan,30.4,105.07,0.02779170752217681,0.0,0.28128507360816,nan,5.3910709426356425,0.0,5.3910709426356425,1.7763568394002505e-15,2.025,0.9163970260388606,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,116,5.4388664510187725,0.8859597270190716,0.3856862622499466,0.9913406287297846,0.01416425983636425,nan,1000.0,0.5150313971742543,1.0,10393,511,0,292,0.37225231986779433,nan,19.653846153846153,103.93,0.02968235418312293,0.0,0.29482542608792967,nan,5.438866451018773,0.0,5.438866451018773,8.881784197001252e-16,2.04,0.9153658234339851,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,117,5.48749013258289,0.8859144765138626,0.3860873559862375,0.9984377995016294,0.013623444966095336,nan,1000.0,0.5696544860561217,1.0,10363,473,0,100,0.6355444946709801,nan,27.823529411764707,103.63,0.03519791348491227,0.0,0.4413848966360092,nan,5.487490132582891,0.0,5.487490132582891,8.881784197001252e-16,2.055,0.9149426070313684,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,118,5.536958684228259,0.8859489783644676,0.38615035481750964,0.9924662981391567,0.013972884750571745,nan,1000.0,0.6159103929130337,1.0,10492,604,0,366,0.32428961272897394,nan,20.82758620689655,104.92,0.0264690299006664,0.0,0.25760391149027595,nan,5.536958684228259,0.0,5.536958684228259,0.0,2.07,0.9137175535336988,nan
