algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,0,0.0,0.5587564784183837,1.8955481077495375,0.0,0.36310412109943857,0.3615587631861369,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,1,0.0,0.6977582276913158,1.4858580388520892,0.0,0.35683072638093377,0.3568731307983398,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,2,0.0,0.777495769450539,1.1465348670357152,0.0,0.325570197272719,0.3290050387382507,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,3,0.0,0.8126269974206624,0.9204833507537842,0.0,0.26723632383764834,0.27204328576723735,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,4,0.0,0.8323708578159935,0.7776862391254358,0.0,0.2145231041469072,0.2198636531829834,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,5,0.0,0.8454462942324187,0.6835041487426089,0.0,0.17617362439632417,0.1824584702650706,,1.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,6,0.0,0.8544862956331487,0.6181359776279383,0.0,0.1488871023843163,0.1555927226940791,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,7,0.0,0.8614480476630362,0.570446465099067,0.0,0.12924988081580716,0.13665550152460734,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,8,0.0,0.8669575235299897,0.5341290607787015,0.0,0.11467901920540291,0.12243111381928126,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,9,0.0,0.8711673473056994,0.505854595857754,0.0,0.10319500377303675,0.11209385792414348,,0.0,0.0
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,10,0.0,0.8735571712778326,0.4888088811907852,0.2097902097902098,0.09434625843637869,1.0311017274856566,,1.0,0.1171875
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,11,0.0,0.8739571715656079,0.4821537401592522,0.6494565217391304,0.08892754086276941,1.4100538969039917,,0.8884758364312267,0.5117773019271948
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,12,0.0,0.8607848903589082,0.5171229113612259,0.07207207207207207,0.08707964415090126,2.150433349609375,,0.37209302325581395,0.0399002493765586
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,13,0.0,0.8395971715973135,1.343587000537337,0.0931174089068826,0.09673041609818475,4.573818683624268,,0.27710843373493976,0.05596107055961071
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,14,0.0,0.8387796290088119,10.2072341944042,0.24839400428265523,0.14444060424963634,14.15978609720866,,0.6666666666666666,0.15263157894736842
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,15,0.0,0.8377248916186785,318.3533319765016,0.25650557620817843,0.23351859194144867,62.82999928792318,,0.5702479338842975,0.16546762589928057
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,16,0.0,0.8087634890748744,4952.08485836899,0.02304147465437788,1.0201065420712296,253.21525980631512,,0.2631578947368421,0.012048192771084338
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,17,0.0,0.7997462954960372,112802.2145478668,0.2241758241758242,4.117776471873125,1165.1322428385417,,0.46788990825688076,0.14739884393063585
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,18,0.0,0.7799491043414986,3024852.2345825317,0.21283255086071987,15.736665474767225,6145.313020833333,,0.3417085427135678,0.15454545454545454
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,19,0.0,0.7722277014924769,72543529.66373819,0.17995910020449896,99.35190531831039,26747.504817708334,,0.39285714285714285,0.11671087533156499
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,20,0.0,0.7588529629926932,1343671673.5995805,0.03914590747330961,416.7323698879595,132343.56770833334,,0.06432748538011696,0.028132992327365727
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,21,0.0,0.746128754892893,42040164928.39698,0.17279999999999998,1851.9554404243565,640459.9625,,0.26865671641791045,0.12735849056603774
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,22,0.0,0.7393466483344111,747189546814.6768,0.33893129770992364,10997.73039851888,2782038.183333333,,0.42045454545454547,0.28388746803069054
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,23,0.0,0.7333182258564129,13876162215728.512,0.22775800711743777,44659.318121048236,13458369.266666668,,0.3033175355450237,0.18233618233618235
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,24,0.0,0.7170940157614256,347315380343331.25,0.326530612244898,165935.36675416952,70330658.66666667,,0.36253776435045315,0.297029702970297
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,25,0.0,0.7182112080747621,1.0064913009545292e+16,0.2513089005235602,961847.678073145,329459970.1333333,,0.3412322274881517,0.19889502762430938
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,26,0.0,0.7146891064549747,2.7550483504548406e+17,0.19837398373983742,4818106.881068588,1720733047.4666667,,0.27601809954751133,0.1548223350253807
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,27,0.0,0.7029564741149283,5.971337703187864e+18,0.14625850340136057,26025846.814838216,8279935897.6,,0.21393034825870647,0.1111111111111111
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,28,0.0,0.688774720932308,1.513340325034771e+20,0.22721268163804492,122076595.50136778,39494196701.86667,,0.2925170068027211,0.1857451403887689
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,29,0.0,0.6709140180234323,2.400414181766962e+21,0.27227722772277224,737845237.4394866,162802081245.86667,,0.32448377581120946,0.2345415778251599
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,30,0.0,0.6450936670366086,3.0412046509235182e+22,0.30697674418604654,3021849430.299725,633763091797.3334,,0.33587786259541985,0.2826552462526767
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,31,0.0,0.6420189320256836,5.3700651760140704e+23,0.15609756097560976,10804164492.726042,2587370542421.3335,,0.22325581395348837,0.12
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,32,0.0,0.6154831426969746,1.0542461469850565e+25,0.40040040040040037,39981906510.761444,12096456132744.533,,0.4065040650406504,0.39447731755424065
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,33,0.0,0.6221308613555473,1.680490075494591e+26,0.33536585365853655,212132215582.97617,45135904986453.336,,0.4166666666666667,0.28061224489795916
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,34,0.0,0.6098677032349402,3.769161143302156e+27,0.3208430913348946,700333079655.078,213433812883865.6,,0.3682795698924731,0.2842323651452282
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,35,0.0,0.6211361235955305,6.795272179420248e+28,0.2766355140186916,3953965551145.2046,860675086535884.8,,0.3645320197044335,0.22289156626506024
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,36,0.0,0.6219329666934515,3.068640578079583e+30,0.25249169435215946,11192285129066.3,4830489624060450.0,,0.37073170731707317,0.19143576826196473
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,37,0.0,0.6329775275629863,4.266746251590387e+31,0.2331511839708561,95551610108644.12,2.4060331773429896e+16,,0.27350427350427353,0.20317460317460317
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,38,0.0,0.6251796340994668,inf,0.11695906432748539,250584857668212.38,1.3885264940208838e+17,,0.14705882352941177,0.0970873786407767
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,39,0.0,0.6168027932445208,inf,0.2804718217562255,2118025933926143.0,6.659203122928637e+17,,0.3440514469453376,0.23672566371681417
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,40,0.0,0.6118592828773616,inf,0.2904109589041096,1.2144916559262342e+16,2.638187404488833e+18,,0.33865814696485624,0.2541966426858513
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,41,0.0,0.6006210381263181,nan,0.38339438339438336,4.362730454774646e+16,1.2373542925974092e+19,,0.3954659949622166,0.37203791469194314
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,42,0.0,0.5925105111379373,nan,0.4253285543608124,nan,nan,,0.5460122699386503,0.34833659491193736
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,43,0.0,0.5798750733074389,nan,0.35629453681710216,nan,nan,,0.42735042735042733,0.3054989816700611
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,44,0.0,0.5689038477184479,nan,0.4383954154727793,nan,nan,,0.5483870967741935,0.36515513126491644
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,45,0.0,0.5462543719693234,nan,0.37681159420289856,nan,nan,,0.3665943600867679,0.3876146788990826
dpsgd-kurtosis,scale,mnist,42,300,15,1.45,0.0234,0.1,iid,1.0,10,46,0.0,0.5262010390036984,nan,0.42713567839195976,nan,nan,,0.47619047619047616,0.38724373576309795
