algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,0,0.0,0.4589219887554645,1.9725089603662491,nan,0.2351820106804371,0.23519558623433112,,0.0,nan,0,49859,0,299,0.22718090564012527,0.5853350778420766
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,1,0.0,0.5733024853467942,1.705721978545189,nan,0.20439100898802282,0.20510149230559668,,0.0,nan,0,50900,0,310,0.1963535789400339,0.557670043806235
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,2,0.0,0.6227034828066826,1.481244568824768,nan,0.1875411306321621,0.19055060317118963,,0.0,nan,0,50794,0,306,0.218633481197887,0.5379125490784645
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,3,0.0,0.6515634840726853,1.3049117636680603,nan,0.16603697314858437,0.16961969450116157,,0.0,nan,0,50930,0,312,0.15864357352256775,0.5149140832821528
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,4,0.0,0.673806483745575,1.1753634822368622,nan,0.14285198643803595,0.14667722468574843,,0.0,nan,0,50661,0,307,0.18537669546074337,0.5180207509795824
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,5,0.0,0.6911224830150604,1.0812547820806504,nan,0.12295288484543562,0.12774671090145906,,0.0,nan,0,50260,0,304,0.18365245933334032,0.511589138408502
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,6,0.0,0.7025019815564155,1.0110836288332938,nan,0.10722011789679527,0.11283964859942595,,0.0,nan,0,50341,0,305,0.17205588945320674,0.5142929398020109
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,7,0.0,0.7103369820117951,0.9573398834466934,nan,0.09538295689970255,0.1019774915277958,,0.0,nan,0,51175,0,311,0.167859358979123,0.5293677232662837
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,8,0.0,0.7167114821076394,0.9143268993496895,nan,0.08642849221825599,0.0941085776189963,,0.0,nan,0,51356,0,314,0.19010843088229498,0.51844556838274
krum,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,9,0.0,0.7229124811291695,0.8791832488775253,nan,0.07937882523983716,0.08776572120686373,,0.0,nan,0,51319,0,309,0.22627712041139603,0.5513764450947444
