algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,22,3.650642234196016,0.7621189820766449,0.6879440289735794,nan,0.9056538320504702,6.173610687255859,1000.0,0.0,nan,0,51045,0,309,0.35921866160172683,14.680257216294606,227.40806344839243,218.97752446492512,4811.476738480205,693.1057217738519,1.0077693207486607,0.9708270860809833,0.7442420996152438,0.7902749586105347,1.5974262497537524,3.2382071877772027,227.40806344839243,218.97752446492512,1.0077693207486607,0.9708270860809833,2.5818948125678225,1.0816352334261763,0.7883630507289411,0.9723614280959346,137.2991243286133,540.9618282647964
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,23,3.6784794823094917,0.763783483505249,0.6815351155400277,nan,1.0684962198138237,6.2480084093411765,1000.0,0.0,nan,0,50192,0,304,0.3937280960381031,16.695801214377084,218.03668022155762,218.23717997233072,4954.980788814404,670.4110405174536,0.967043317801185,0.9673976902065117,0.7828792706131935,0.7824332575003307,1.6312475328950051,3.2967024128942417,218.03668022155762,218.23717997233072,0.967043317801185,0.9673976902065117,2.630520460894547,1.090606445051064,0.7824448422565089,0.9673884857284512,134.43089486694336,481.5263169315028
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,24,3.708880948497966,0.7652274802327156,0.6756422418355942,nan,0.7880887575447559,6.27820773601532,1000.0,0.0,nan,0,50307,0,305,0.401351984590292,13.938646556437016,217.92835426330566,218.16574544270833,4861.414655344567,648.487146785433,0.9672142136119005,0.9672815184168788,0.770429752767086,0.7703441915909449,1.663468728254411,3.3578820894315795,217.92835426330566,218.16574544270833,0.9672142136119005,0.9672815184168788,2.6801167449607117,1.0998938136790342,0.7703464139591564,0.967279770240126,134.3863009338379,466.8749225567729
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,25,3.7472379000599485,0.7668889781832695,0.6700195217132568,nan,0.7620918287171258,6.321544773578644,1000.0,0.0,nan,0,50684,0,306,0.38552751806047225,12.704872965315978,201.81404622395834,217.74554779052735,4789.022277940712,635.95412316038,0.8933210217172702,0.9648971460292173,0.8529531028535631,0.7610475400090218,1.7300600378773334,3.414736822589589,201.81404622395834,217.74554779052735,0.8933210217172702,0.9648971460292173,2.7408661087046866,1.0938595911949045,0.7637244010627463,0.9628124045444031,134.27998150634767,467.77487489916086
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,26,3.7889660027585688,0.7683379796147346,0.6643367686867714,nan,0.7658636420965195,6.325525708198548,1000.0,0.0,nan,0,50197,0,301,0.4196951935688655,16.05550715823968,223.87491099039713,217.7107911682129,5511.32185131487,616.0548120218451,0.9934506482362414,0.9652476477993488,0.7115639646848043,0.748141284485658,1.763225066024953,3.469996098967927,223.87491099039713,217.7107911682129,0.9934506482362414,0.9652476477993488,2.7872876857907376,1.0995686037880235,0.7474240821366217,0.9658006478079155,133.3129736328125,435.76874942888554
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,27,3.8261209110253738,0.7697874817252159,0.659660364985466,nan,0.8375567164685991,6.205157430966695,1000.0,0.0,nan,0,50764,0,304,0.500180721282959,14.183522977828979,211.81443108452692,220.06402740478515,5222.235249513944,604.9382371388853,0.9380252463114223,0.9757134569875234,0.7712202734417386,0.7218500572443008,1.798369377980734,3.5150385180514148,211.81443108452692,220.06402740478515,0.9380252463114223,0.9757134569875234,2.8283708620231427,1.1013376687125263,0.7232880247063621,0.9746157421134624,135.8510762023926,456.96317677458217
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,28,3.8564718064448895,0.7711734807491303,0.6548989683389663,nan,0.9525211602449417,6.248102057774862,1000.0,0.0,nan,0,50486,0,306,0.6572688400745392,10.352631481289864,210.19282073974608,218.9571453857422,5167.831700691166,590.8279975189016,0.9348123874523913,0.970664129956225,0.7631218612194062,0.7156853518883387,1.8201394386555643,3.558903748235351,210.19282073974608,218.9571453857422,0.9348123874523913,0.970664129956225,2.863398024403436,1.1097015404644848,0.7172155618667603,0.9695076221335206,135.57814364624022,457.8534325251644
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,29,3.8739694257994355,0.7721749794483185,0.6508352407813072,nan,0.6984437145292759,6.168253231048584,1000.0,0.0,nan,0,50389,0,303,0.36775123327970505,7.516273510654767,211.72393035888672,220.05719975789387,5327.543179592583,587.163224221456,0.940233255604817,0.9754598881322692,0.7434464320540428,0.6963685920337835,1.8597717347001457,3.5973252205032935,211.72393035888672,220.05719975789387,0.940233255604817,0.9754598881322692,2.902303826182034,1.1077518067223326,0.6975913930732709,0.9745449106640236,135.42190274047852,437.5386254063549
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,30,3.893883361698254,0.7733169785141945,0.6466609981656074,nan,0.7394996927334712,6.164838904539744,1000.0,0.0,nan,0,50910,0,310,0.23790540259618026,13.626074277361234,219.63631497896634,219.52817560831707,5738.233632786353,579.0381819450619,0.9729753358801159,0.9729956244570371,0.6866206733080057,0.6865932865937551,1.9165524545607626,3.632592511181644,219.63631497896634,219.52817560831707,0.9729753358801159,0.9729956244570371,2.9461764885332915,1.097178842243822,0.6865944240611201,0.9729947818004879,137.42744955444337,496.6169836194823
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,31,3.927073551162505,0.7745584794878959,0.6427766960859299,nan,0.8344924066747937,6.041983314355215,1000.0,0.0,nan,0,50308,0,302,0.6916248755795615,8.656490778326988,207.10582624162947,220.95250244140624,5456.82291084123,567.3773391438269,0.917460591509391,0.9796167320058953,0.7491111883095333,0.6643659453590711,1.9551359088017408,3.663469099259162,207.10582624162947,220.95250244140624,0.917460591509391,0.9796167320058953,2.9801358230761936,1.091875344199741,0.6662982473155963,0.9781994910173757,135.47098303222657,416.8219242380734
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,32,3.9593715344552107,0.7754144808650016,0.6391773471236228,nan,0.9281770169734955,6.0292867970466615,1000.0,0.0,nan,0,50486,0,304,0.4160747826099396,7.3122049675385155,192.5912338256836,220.28010503133137,5056.593877154797,566.036078366911,0.8533609023983753,0.9765798516937997,0.8248130083084106,0.6551247721413771,2.015615051268624,3.694204102861038,192.5912338256836,220.28010503133137,0.8533609023983753,0.9765798516937997,3.022768482224073,1.0769773817711916,0.6605985862112814,0.9726050468778183,136.0198876953125,440.7535245632426
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,33,3.995790957088383,0.7766799807548523,0.6355903726816178,nan,0.9090831220149994,6.022049558162689,1000.0,0.0,nan,0,49918,0,302,0.36470383405685425,15.184524342517058,186.34360961914064,219.37200002034504,4887.75359828126,554.9458466267934,0.8260116262345709,0.9726643698234148,0.8510441541671753,0.6470548618833224,2.0559546403186597,3.7251441466139856,186.34360961914064,219.37200002034504,0.8260116262345709,0.9726643698234148,3.057468344095855,1.0710024426561384,0.650398948642074,0.9702602264858927,133.48663610839844,381.8450439588886
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,34,4.043207289515892,0.7774964800477028,0.6326076424121857,nan,0.7710469090021573,5.903887857198715,1000.0,0.0,nan,0,51125,0,307,0.3450911595271184,10.147985619207223,218.93123215895432,220.35659194946288,5945.640923618372,547.0794633084763,0.971643446187082,0.9767530183800284,0.6348918813925523,0.6277132002512614,2.0776326642950176,3.751697366312398,218.93123215895432,220.35659194946288,0.971643446187082,0.9767530183800284,3.0820714855054456,1.0718959489448663,0.6280113563370019,0.9765407997266471,137.90616720581053,482.83434199916337
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,35,4.068780201537421,0.7785079815983772,0.6293466007709503,nan,0.8659483356909319,5.813415546417236,1000.0,0.0,nan,0,50772,0,308,0.3533365076238459,5.54946149468422,204.94467995383522,220.62068364461263,5832.050522917187,541.2842964228557,0.9074610166806818,0.9780924577001879,0.712251519615,0.6120207337538401,2.122909026586633,3.7781299798194756,204.94467995383522,220.62068364461263,0.9074610166806818,0.9780924577001879,3.1160415985263383,1.0620226905684742,0.6155658740897654,0.9755942395290801,136.88119314575195,453.0756893578915
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,36,4.089000422313165,0.7790004804730415,0.6271830293536186,nan,0.6426719923814138,5.745746812423071,1000.0,0.0,nan,0,50163,0,301,0.29016729444265366,8.074107265770435,193.2548624674479,220.45880742390952,5539.192081453002,539.6764111217162,0.8568171879187299,0.9772375271926285,0.7718987216552099,0.5992967072625955,2.163273165918592,3.8047651041864494,193.2548624674479,220.45880742390952,0.8568171879187299,0.9772375271926285,3.1481683288793065,1.0536068587280167,0.6026810604859801,0.9748763440696109,134.59434280395507,390.2761516504658
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,37,4.109548293079022,0.7798669794201851,0.6248296272754669,nan,0.9811211228370667,5.594700147310893,1000.0,0.0,nan,0,50381,0,307,0.28405780494213106,9.777801236708958,201.1605651855469,221.55914647420246,5657.654877517931,535.4446657959855,0.8929729316319888,0.9819251136996062,0.7072121769189834,0.5784330238898595,2.212886609842881,3.8294020810072826,201.1605651855469,221.55914647420246,0.8929729316319888,0.9819251136996062,3.182795892541522,1.0428845397514768,0.5825871901166054,0.9790556884716185,136.95869918823243,434.4198970279499
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,38,4.168030980148753,0.7807384803891182,0.6219519558548927,nan,0.77117384556267,5.5414454587300614,1000.0,0.0,nan,0,51525,0,315,0.18254431212941805,5.3217545105020205,220.70287153455945,220.92575490315755,6278.61388044223,528.9988485525965,0.9782256062301334,0.979158489836855,0.5695557710197237,0.5681916296978792,2.240488143393935,3.853875012595836,220.70287153455945,220.92575490315755,0.9782256062301334,0.979158489836855,3.208520264915076,1.0415422942789079,0.5682688452443987,0.979105685104399,140.50075631713867,543.4294088274781
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,39,4.205908365134584,0.7810929813981056,0.6199437052011489,nan,0.8965764343738556,5.419403685728709,1000.0,0.0,nan,0,50333,0,305,0.2988829404115677,3.726618821918964,192.48531036376954,221.29597930908204,5694.535213549675,530.5739795757507,0.8526497802958929,0.9808372434129653,0.7406526505947113,0.5513222295542558,2.2898591229273446,3.8772792876691673,192.48531036376954,221.29597930908204,0.8526497802958929,0.9808372434129653,3.242311221772438,1.0291573871308495,0.5574296624910446,0.9767021639575757,136.6272937927246,432.23509201644396
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,40,4.254441849048229,0.7818874776363373,0.6177152583003044,nan,0.9554439385732015,5.385885060628255,1000.0,0.0,nan,0,50902,0,304,0.6800691816541884,5.396175825794538,208.0611284044054,220.18689147949217,5520.26881071537,525.657397215665,0.9235586540921972,0.9760556864200479,0.6222123901049296,0.5438960207253695,2.2946078468203837,3.9015813195245954,208.0611284044054,220.18689147949217,0.9235586540921972,0.9760556864200479,3.258791930442911,1.0379308642497629,0.5461770800276867,0.9745266466435087,135.85723519897462,414.75927692227566
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,41,4.307769873897665,0.7825429797172546,0.6160432139039039,nan,1.253693226724863,5.176414596835772,1000.0,0.0,nan,0,51201,0,311,0.7821742538362741,2.5507525570193925,199.74075317382812,221.79610972086587,5746.013529782747,521.2609445529698,0.8858190954804611,0.9830942340590737,0.6652320325374603,0.5186561236778895,2.313893097333665,3.92532937594238,199.74075317382812,221.79610972086587,0.8858190954804611,0.9830942340590737,3.280754864498894,1.0435377516347946,0.5260776886834374,0.9781689105867388,139.46936993408204,496.62899968482986
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,42,4.368625351867848,0.783165980875492,0.6138382172584533,nan,1.0203661719957988,5.056173923810323,1000.0,0.0,nan,0,50194,0,302,0.7788192182779312,4.359232947627703,197.91277058919272,221.9046189880371,5829.241873149645,523.8875452324222,0.8785931944306249,0.9835944291744109,0.6628149350484213,0.5030070924758911,2.3231010916726644,3.94866801289951,197.91277058919272,221.9046189880371,0.8785931944306249,0.9835944291744109,3.298441244408772,1.050042121902023,0.5061405795851565,0.9815355814343367,135.51772463989258,384.28342961724906
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,43,4.433491481960629,0.783824480175972,0.6115769863128662,nan,0.7844962670157353,5.048675686120987,1000.0,0.0,nan,0,50779,0,309,0.06889118331794937,2.814965510914723,199.52940114339194,220.11258514404298,5790.680880307365,517.7702791278265,0.8846803034576967,0.9758335831340271,0.640018547574679,0.4998924825961391,2.4018305943644958,3.9720696162388647,199.52940114339194,220.11258514404298,0.8846803034576967,0.9758335831340271,3.343974007489117,1.0259742541105563,0.5052819466337752,0.9723276877618608,136.8562567138672,449.6385086040726
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,44,4.4853565633511066,0.7843804809451104,0.6097685912251473,nan,0.9905515100274768,4.975061379174392,1000.0,0.0,nan,0,49926,0,302,0.25956639647483826,2.405571326812108,179.8555646623884,219.4239645385742,5161.967619193116,513.3349337692624,0.800193102695041,0.9726169768406531,0.7575343932424273,0.48981059921284514,2.450094555718963,3.996275380977219,179.8555646623884,219.4239645385742,0.800193102695041,0.9726169768406531,3.3778030508739167,1.014603802414306,0.4959150505425099,0.9686854878536195,134.17235662841796,380.2685069302611
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,45,4.511177847703974,0.7848639789223671,0.6081191888451576,nan,1.0105658559238209,4.737771881024043,1000.0,0.0,nan,0,51517,0,311,0.1613884712843334,1.075696282039086,203.62417692296646,220.89629185994465,5864.035094790388,514.6652239218935,0.9023794795921442,0.9796671532564557,0.5847872662193635,0.4635760658234358,2.47290957138739,4.0200167049061175,203.62417692296646,220.89629185994465,0.9023794795921442,0.9796671532564557,3.401173851498626,1.0186176130610571,0.4700763510181701,0.9755223884227231,139.46099713134765,508.1763275760094
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,46,4.533410265788591,0.785389478802681,0.6068084481358528,nan,1.249812160219465,4.613927884499232,1000.0,0.0,nan,0,50406,0,304,0.6044550112315586,1.3203008667627971,189.95920889718192,220.94123026529948,5594.522851580922,512.2261090589444,0.8426632363260298,0.9795868621119571,0.6651590892246791,0.4482619356860717,2.485254706917836,4.0432701772925865,189.95920889718192,220.94123026529948,0.8426632363260298,0.9795868621119571,3.4200639891426867,1.0244337829415702,0.45320747338890643,0.97646482504192,135.22416708374024,385.65898535749955
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,47,4.7464023579153265,0.7856434780359268,0.605798105597496,nan,1.7400055564939976,4.444583628674348,1000.0,0.0,nan,0,50728,0,304,0.6086638607084751,0.6529966755708059,175.96555137634277,221.27434046427408,5193.307714162313,512.6201790935222,0.7797202546757127,0.980749222316313,0.7524521201848984,0.43080693929145736,2.5270620650862172,4.0664237476802105,175.96555137634277,221.27434046427408,0.7797202546757127,0.980749222316313,3.4506790746426135,1.0203240536592693,0.43916135957440383,0.9755276906892844,135.58005310058593,390.66503088271037
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,48,4.7464023579153265,0.7862399798631668,0.6042113873362541,nan,1.0409442314079829,4.230283277928829,1000.0,0.0,nan,0,50303,0,301,0.3298880831238681,0.25410316773729086,206.46480669294084,222.27185302734375,6253.116272850435,515.7347014807827,0.9144370761732622,0.9851821321846006,0.5222016487802777,0.4078723746786515,2.535022800097214,4.0892652281811825,206.46480669294084,222.27185302734375,0.9144370761732622,0.9851821321846006,3.4675682569475956,1.0265909732069698,0.41047923109139217,0.9835690527315734,136.25361911010742,396.9844487083758
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,49,5.115081162249193,0.7866604813933372,0.6026714107394219,nan,1.2602870464324951,4.145056393096844,1000.0,0.0,nan,0,50128,0,300,0.6052227824926376,0.7638576210538546,179.65682678222657,221.3468862915039,5290.893630642297,517.744883199477,0.7970115652752865,0.9813685755235995,0.6990250945091248,0.3980961564183235,2.5434705867594833,4.1115643290045245,179.65682678222657,221.3468862915039,0.7970115652752865,0.9813685755235995,3.4843268321065075,1.0367370762092243,0.4030294176985006,0.9783463294539548,134.6047000427246,363.55586622610923
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,50,5.115081162249193,0.7870899823307991,0.6014919725060462,0.9552156684636472,1.020718949181693,2.167203121980031,1000.0,0.9159108365887692,1.0,50032,330,235,69,0.3309088242905481,3.7295346322655676,188.28091866629464,0.0,5578.930528921651,0.0,0.8361745484367985,0.0,0.6213812359741756,0.0,2.579849819362414,0.0,188.28091866629464,0.0,0.8361745484367985,0.0,2.579849819362414,1.0911084061724374,0.6213812359741756,0.8361745484367985,6.589832153320312,195.2625685122578
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.7873389798402787,0.600415150821209,0.9595971161485047,1.0715780556201935,2.711015244325002,1000.0,0.9252411627340945,1.0,50273,410,155,150,0.4757370576262474,3.461663125952085,188.22271156311035,0.0,5431.007259611346,0.0,0.8352909690684401,0.0,0.6089973039925098,0.0,2.618505645680375,0.0,188.22271156311035,0.0,0.8352909690684401,0.0,2.618505645680375,1.0982083150875857,0.6089973039925098,0.8352909690684401,7.528908462524414,217.24029038445383
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.7876994812488556,0.5993164247274398,0.8924393970056615,0.803320403609957,3.1712682874997458,1000.0,0.8440044730784042,1.0,50055,261,190,114,0.27535905156816753,4.245122807820638,181.3737313406808,0.0,5386.237444278873,0.0,0.8035851723282409,0.0,0.6510909199714661,0.0,2.674787282679514,0.0,181.3737313406808,0.0,0.8035851723282409,0.0,2.674787282679514,1.0976682050417241,0.6510909199714661,0.8035851723282409,6.348080596923828,188.51831054976057
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,53,5.194253122102357,0.78832798153162,0.597878645658493,0.895931033589319,0.8530301370403983,4.011128143072129,1000.0,0.8186067601045353,1.0,50227,537,213,95,0.3309637118469585,4.75072695016861,181.8103290904652,0.0,5955.74261060682,0.0,0.8056794781999351,0.0,0.6330004280263727,0.0,2.7226329099155953,0.0,181.8103290904652,0.0,0.8056794781999351,0.0,2.7226329099155953,1.100934775298103,0.6330004280263727,0.8056794781999351,9.999568099975585,327.5658435833751
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.7885094818472862,0.597126587331295,0.842803860803507,1.0632288970730521,5.05751332004865,1000.0,0.7475620697089621,1.0,50111,412,207,102,0.4160087379542264,6.50665447751681,178.5276336669922,0.0,5548.803269786134,0.0,0.7921606485354006,0.0,0.6406468911604448,0.0,2.749635199413998,0.0,178.5276336669922,0.0,0.7921606485354006,0.0,2.749635199413998,1.105869530229064,0.6406468911604448,0.7921606485354006,9.81901985168457,305.18417983823736
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,55,5.231838267806581,0.7888574793934822,0.5961775115132332,0.8317734850487739,1.0006902255117893,6.249487237532933,1000.0,0.763010665409859,1.0,49980,216,197,109,0.6046571284532547,6.85543404797713,175.0765552520752,0.0,6059.568422880085,0.0,0.7750640895692285,0.0,0.6566178277134895,0.0,2.7692270339485834,0.0,175.0765552520752,0.0,0.7750640895692285,0.0,2.7692270339485834,1.1131810703561615,0.6566178277134895,0.7750640895692285,7.003062210083008,242.3827369152034
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,56,5.268389459213243,0.7893429797887802,0.5948046916723251,0.9248995061244663,0.7845382144053777,7.302395901282629,1000.0,0.8698408257672798,1.0,49986,192,192,110,0.5122307141621908,6.576436692873637,169.16754913330078,0.0,5788.52854747649,0.0,0.7501128474212556,0.0,0.6867980659008026,0.0,2.7914897513456856,0.0,169.16754913330078,0.0,0.7501128474212556,0.0,2.7914897513456856,1.1198243648430177,0.6867980659008026,0.7501128474212556,5.075026473999023,173.65585642429468
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,57,5.446859078288848,0.7894759806990623,0.5942877733707428,0.8924491322453811,0.7440134797777448,8.615874713659286,1000.0,0.8115410445495022,1.0,50492,733,154,157,0.2565424697739737,5.571143306096395,171.53904724121094,0.0,5457.307346599586,0.0,0.7606436620505311,0.0,0.6681285798549652,0.0,2.8915860070844777,0.0,171.53904724121094,0.0,0.7606436620505311,0.0,2.8915860070844777,1.1072066077642535,0.6681285798549652,0.7606436620505311,12.007733306884766,382.011514261971
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,58,5.446859078288848,0.7900649788975715,0.5930306652188301,0.8631858894084931,0.8735600882454923,9.622273227771123,1000.0,0.7827973810799973,1.0,50848,1100,119,197,0.258067839239773,5.2322142205139,176.15678245142885,0.0,5586.447163276834,0.0,0.7819513411284108,0.0,0.6109871895689714,0.0,2.9911828893010424,0.0,176.15678245142885,0.0,0.7819513411284108,0.0,2.9911828893010424,1.0967482853995905,0.6109871895689714,0.7819513411284108,16.73489433288574,530.7124805112992
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,59,5.446859078288848,0.7902274799346923,0.592572840154171,0.9354055831649762,0.7909785335262617,10.518379341761271,1000.0,0.8871349802046229,1.0,50567,683,124,184,0.33745118851463,5.6689149732391035,179.52507400512695,0.0,5702.248454257405,0.0,0.7955127697173482,0.0,0.5718047035237154,0.0,3.0492362818141943,0.0,179.52507400512695,0.0,0.7955127697173482,0.0,3.0492362818141943,1.08676529177013,0.5718047035237154,0.7955127697173482,10.771504440307616,342.13490725544426
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,60,5.446859078288848,0.7905749800801277,0.5919531947374344,0.8879116882132185,1.0684705637395382,11.49860257744789,1000.0,0.8283145440444718,1.0,50288,392,129,177,0.8354952385028204,6.4558356123169265,186.81536356608072,0.0,5367.439855133841,0.0,0.829105546720592,0.0,0.4892711958123578,0.0,3.0610551654449285,0.0,186.81536356608072,0.0,0.829105546720592,0.0,3.0610551654449285,1.0972299846150404,0.4892711958123578,0.829105546720592,8.406691360473634,241.5347934810228
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,61,5.446859078288848,0.7907719817757607,0.5913756668567658,0.8217867393369621,1.0886708291677327,12.461368806362152,1000.0,0.7540496843755021,1.0,50390,598,151,159,0.4076192012199989,6.19573858042558,166.57701932466946,0.0,5616.236776719305,0.0,0.7398382340812533,0.0,0.6464308248116419,0.0,3.1271446740450695,0.0,166.57701932466946,0.0,0.7398382340812533,0.0,3.1271446740450695,1.103112178021602,0.6464308248116419,0.7398382340812533,10.827506256103515,365.05539048675485
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,62,5.446859078288848,0.7910669806599617,0.5907552516460419,0.9231640735374328,0.932683590385649,13.723160566488902,1000.0,0.8621234421384496,1.0,50193,373,166,140,0.3042949421538247,6.210233739465475,162.56013997395834,0.0,5594.201515008825,0.0,0.7199560992902428,0.0,0.6873828967412313,0.0,3.197500807826429,0.0,162.56013997395834,0.0,0.7199560992902428,0.0,3.197500807826429,1.0840372961634723,0.6873828967412313,0.7199560992902428,7.315206298828125,251.7390681753971
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,63,5.446859078288848,0.7912054795026779,0.5902281644940376,0.868744569783314,1.0341535264795476,14.692150464057923,1000.0,0.7785763682090235,1.0,50132,434,206,102,0.3718760758638382,7.1412461983164155,173.3371152010831,0.0,5850.430979288119,0.0,0.7686101737034818,0.0,0.5568494065241381,0.0,3.22758404900169,0.0,173.3371152010831,0.0,0.7686101737034818,0.0,3.22758404900169,1.0947640025994958,0.5568494065241381,0.7686101737034818,9.53354133605957,321.7737038608465
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,64,5.446859078288848,0.7912709826231002,0.5903840720653534,0.918175785175354,1.3808058670588903,16.046152895291645,1000.0,0.8546400860160553,1.0,50651,883,156,154,0.7601468222481864,6.576394949158033,170.2219467163086,0.0,5616.420040444753,0.0,0.7540805265065085,0.0,0.5699007000241961,0.0,3.276359456093427,0.0,170.2219467163086,0.0,0.7540805265065085,0.0,3.276359456093427,1.097874102513127,0.5699007000241961,0.7540805265065085,11.915536270141601,393.1494028311326
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,65,5.446859078288848,0.791868980228901,0.5890544611215591,0.8689524026757071,0.7852618992328644,17.28418369690577,1000.0,0.7775336113023016,1.0,50225,525,195,115,0.18765544643004736,7.682504465480646,173.6753362019857,0.0,6189.244921004337,0.0,0.7693944405154959,0.0,0.526193535576264,0.0,3.295143531000298,0.0,173.6753362019857,0.0,0.7693944405154959,0.0,3.295143531000298,1.1088836679982341,0.526193535576264,0.7693944405154959,10.42052017211914,371.35469526026014
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,66,5.446859078288848,0.7922149813175201,0.5885050427913666,0.9304913005069457,0.8079852256923914,18.855495915810266,1000.0,0.8743910318863455,1.0,50103,333,197,107,0.43036320619285107,8.160613859196504,168.117769241333,0.0,5439.981638499416,0.0,0.7471466914434857,0.0,0.5544263087213039,0.0,3.3104883242041967,0.0,168.117769241333,0.0,0.7471466914434857,0.0,3.3104883242041967,1.1192517609803325,0.5544263087213039,0.7471466914434857,6.724710769653321,217.5992655399766
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,67,5.446859078288848,0.7920959809422493,0.5883692407608032,0.8639976545064911,1.0608762736831392,20.211687302589418,1000.0,0.7835659648798818,1.0,50455,678,147,164,0.27646005685840336,7.5780347138643265,157.74903106689453,0.0,5414.315588702428,0.0,0.700193619425716,0.0,0.6687247944729668,0.0,3.4307442721544352,0.0,157.74903106689453,0.0,0.700193619425716,0.0,3.4307442721544352,1.083292906206572,0.6687247944729668,0.700193619425716,11.042432174682617,379.0020912091698
