algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,0,2.563096916045848,0.41849997639656067,26.030811309814453,nan,1.1015036755800247,1.101747506459554,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,1,2.8734654952718732,0.1087999939918518,389.9239807128906,nan,2.2395049583911897,2.241801845232646,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,2,3.1838340744978986,0.21570000052452087,179.73916625976562,nan,10.005406484603881,9.999784285227458,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,3,3.303825288981192,0.2628999948501587,119.93560791015625,nan,9.42977283000946,9.401904611587524,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,4,3.3578162040185737,0.1379999965429306,157.83224487304688,nan,7.44679368019104,7.436362964312235,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,5,3.4118071190559554,0.19219999015331268,570.06689453125,nan,10.632140498161316,10.636601378122965,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,6,3.4657980340933374,0.19249999523162842,601.9757080078125,nan,19.929013681411742,19.879828357696532,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,7,3.519788949130719,0.14159999787807465,57.119503021240234,nan,20.229956941604613,20.18821014404297,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,8,3.5737798641681007,0.11229999363422394,93.19221496582031,nan,5.993184993267059,5.9858404127756755,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,9,3.6277707792054823,0.13529999554157257,22.625873565673828,nan,6.398273818492889,6.379005166689555,4.0,nan,nan,0,0,0,0
