algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.8812972284853459,0.408854802697897,0.9083408377350025,1.4903909930816064,90.95302894592285,1000.0,0.44994998871490066,1.0,10701,943,0,122,0.7301836612913241,0.0,0.7301836612913241,0.0,164.66777977576623,0.0,164.66777977576623,0.0,6002.925802042234,0.0,3.115698459332504,0.0,0.7469998265688236,0.0,1.054616045493346,17.75603352546692,3.115698459332504,1.142565249276205,0.7469998265688236,0.7301836612913241,10.703405685424805,390.19017713274513
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,55,5.216858203640487,0.8817622275650501,0.3966881746798754,0.8970608985535414,1.3558601915836335,90.94526336669922,1000.0,0.3276442369714259,1.0,10048,231,44,65,0.7366820822637787,0.0,0.7366820822637787,0.0,166.26690979003905,0.0,166.26690979003905,0.0,6000.018850485633,0.0,3.141899463339204,0.0,0.7231435577074686,0.0,0.9340432345867157,7.937401633262635,3.141899463339204,1.1510634910912108,0.7231435577074686,0.7366820822637787,6.235009117126465,225.00070689321126
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,56,5.536660014510691,0.8824352300167084,0.3944161780923605,0.9264457292831194,1.0311879863341649,292.59740898132327,1000.0,0.36344695109062924,1.0,10111,193,15,93,0.6979395861023648,0.0,0.6979395861023648,0.0,157.36601893107095,0.0,157.36601893107095,0.0,6377.338148931638,0.0,3.1760662869562317,0.0,0.7823700706164042,0.0,0.7337454582254092,3.4271458268165587,3.1760662869562317,1.1501914144082304,0.7823700706164042,0.6979395861023648,4.720980567932129,191.32014446794918
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,57,5.536660014510691,0.8827649766206741,0.3931788026541472,0.9358719767476587,0.9811730492115021,355.91956481933596,1000.0,0.28345616913346605,1.0,10419,678,0,121,0.6786605339398633,0.0,0.6786605339398633,0.0,153.1767736816406,0.0,153.1767736816406,0.0,6262.7256476463335,0.0,3.2849311171910927,0.0,0.814674608707428,0.0,0.3516990286111832,4.766491718292237,3.2849311171910927,1.1229581421584518,0.814674608707428,0.6786605339398633,9.573548355102538,391.42035297789585
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,58,5.536660014510691,0.8828712275624275,0.3924511461704969,0.9116662191276012,1.27906028981562,355.9787781524658,1000.0,0.3752476635717375,1.0,10663,964,0,121,0.686176336482403,0.0,0.686176336482403,0.0,154.80772908528647,0.0,154.80772908528647,0.0,6355.4720915747885,0.0,3.379812764295242,0.0,0.7797984105569346,0.0,0.8823017417280762,11.716099328994751,3.379812764295242,1.1277232137121593,0.7797984105569346,0.686176336482403,10.449521713256836,428.9943661812981
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,59,5.536660014510691,0.8829059775173664,0.3917544623464346,0.9206555856315063,1.2217004030942917,356.62387016296384,1000.0,0.47531677092553437,1.0,10478,607,0,115,0.6977223656281041,0.0,0.6977223656281041,0.0,157.52093658447265,0.0,157.52093658447265,0.0,6561.871167728148,0.0,3.434423445170761,0.0,0.7454572498798371,0.0,1.421607357263565,11.592885007858277,3.434423445170761,1.1308379957977566,0.7454572498798371,0.6977223656281041,7.8760468292236325,328.0935583864074
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,60,5.536660014510691,0.8831239765882493,0.39119784623384474,0.927326337331028,1.5635216621791614,356.7279651641846,1000.0,0.5624702159980817,1.0,10479,571,0,112,0.68244379697578,0.0,0.68244379697578,0.0,153.80668909409468,0.0,153.80668909409468,0.0,6114.530563593348,0.0,3.4731989487759294,0.0,0.7565063273205477,0.0,1.9933340970207662,10.24042010307312,3.4731989487759294,1.1508462557439674,0.7565063273205477,0.68244379697578,6.5367842864990235,259.86754895271724
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,61,5.536660014510691,0.8831819762289524,0.3907540223747492,0.8805211953099169,1.4115837216377258,355.8905320739746,1000.0,0.3919223212641874,1.0,10395,544,0,115,0.6703085454407459,0.0,0.6703085454407459,0.0,151.31646728515625,0.0,151.31646728515625,0.0,6236.738004170569,0.0,3.539230156935222,0.0,0.7773620988193312,0.0,0.9227266311645508,6.0910014319419865,3.539230156935222,1.1441902439362772,0.7773620988193312,0.6703085454407459,7.187532196044922,296.2450551981021
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,62,5.562785849249958,0.88321797773242,0.39043548598885536,0.9010847022659552,1.3436652787707069,356.7962213897705,1000.0,0.34036987072662156,1.0,10355,549,0,118,0.6516237750721917,0.0,0.6516237750721917,0.0,146.96678924560547,0.0,146.96678924560547,0.0,6238.178861041216,0.0,3.622697066777933,0.0,0.7999037450010126,0.0,0.7695099670778621,8.221710448265076,3.622697066777933,1.1482465492569505,0.7999037450010126,0.6516237750721917,8.083173408508301,343.0998373572668
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,63,5.562785849249958,0.8831249782443047,0.39038908697664737,0.8264170839840237,1.4487220015790727,356.66065139770507,1000.0,0.3540873515558752,1.0,10427,730,0,123,0.6794556062426097,0.0,0.6794556062426097,0.0,153.15924976490163,0.0,153.15924976490163,0.0,6314.914340054453,0.0,3.6810591453445562,0.0,0.7249756455421448,0.0,1.2513683526604265,8.376289596557617,3.6810591453445562,1.1677551847121366,0.7249756455421448,0.6794556062426097,10.33824935913086,426.25671795367555
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,64,5.562785849249958,0.8830124774575233,0.3906592487543821,0.9201932843859086,1.664026300544324,356.77625686645507,1000.0,0.5962551681329498,1.0,10907,1087,0,118,0.662379551761003,0.0,0.662379551761003,0.0,149.39354009213656,0.0,149.39354009213656,0.0,5827.422662769584,0.0,3.7502597930989725,0.0,0.7511079764884451,0.0,3.377590386763863,27.819543724060058,3.7502597930989725,1.172635901552409,0.7511079764884451,0.662379551761003,8.590128555297852,335.0768031092511
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,65,5.6798891785503125,0.8831199757754803,0.39027668923139575,0.8976698167131539,1.4101383733749389,356.2070558166504,1000.0,0.46209247006791215,1.0,10680,897,0,121,0.6370226229397484,0.0,0.6370226229397484,0.0,143.69149047851562,0.0,143.69149047851562,0.0,6197.314512484174,0.0,3.8124173915851287,0.0,0.7849149489402771,0.0,1.1979088521003722,16.043380699157716,3.8124173915851287,1.1980286768358759,0.7849149489402771,0.6370226229397484,8.980718154907226,387.3321570302609
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,66,5.6798891785503125,0.883168728351593,0.38980026699602605,0.9757299882417144,1.4095500343375735,355.54239791870117,1000.0,0.21192636238932536,1.0,10176,309,0,113,0.6387100759463016,0.0,0.6387100759463016,0.0,144.17135196261935,0.0,144.17135196261935,0.0,6270.711844665035,0.0,3.8520790663501527,0.0,0.7677221894264221,0.0,1.14785345726543,2.856357377767563,3.8520790663501527,1.2157761581740412,0.7677221894264221,0.6387100759463016,6.487710838317871,282.18203300992656
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,67,5.759287111765774,0.8831392276287079,0.3896285046637058,0.8380355825388403,1.3089935644106432,356.354818649292,1000.0,0.2756547064804167,1.0,10233,453,0,118,0.6361270025376092,0.0,0.6361270025376092,0.0,143.48341438987038,0.0,143.48341438987038,0.0,6280.072170438483,0.0,3.94335631242907,0.0,0.7841273654590953,0.0,0.5376008261333812,2.6830265963077546,3.94335631242907,1.190235395279847,0.7841273654590953,0.6361270025376092,7.891587791442871,345.4039693741166
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,68,6.060769043005112,0.8829502281546593,0.39014475733041765,0.8317377848616765,1.6773092890227284,356.5997521972656,1000.0,0.332725633318443,1.0,10428,732,0,122,0.6188832668977488,0.0,0.6188832668977488,0.0,139.7763276276765,0.0,139.7763276276765,0.0,6065.975335407734,0.0,4.035057350315413,0.0,0.7995693727775857,0.0,1.0038293224793893,7.9848396110534665,4.035057350315413,1.19799858271192,0.7995693727775857,0.6188832668977488,9.434902114868164,409.45333514002203
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,69,6.17897963275318,0.8811802277900278,74.82586085416376,0.7647167405020808,1.0456075419982274,356.23607765197755,1000.0,0.22335140018066846,0.9973958333333334,9975,147,64,44,0.6201056335821237,0.0,0.6201056335821237,0.0,139.75198364257812,0.0,139.75198364257812,0.0,6331.535596737729,0.0,4.081867651696218,0.0,0.8137102176745733,0.0,2.1549025351802507,12.527578852176667,4.081867651696218,1.1784620148804212,0.8137102176745733,0.6201056335821237,4.192559509277344,189.94606790213183
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,70,6.17897963275318,0.8812614780850708,1.8703406360000372,0.9564113095634118,1.6650160872019255,636.904801864624,1000.0,0.3528668492613774,1.0,10217,291,6,102,0.6318823955803872,0.0,0.6318823955803872,0.0,142.43872657189002,0.0,142.43872657189002,0.0,6379.690675600344,0.0,4.122309855804824,0.0,0.7366537635142987,0.0,1.781699015544011,6.476458854675293,4.122309855804824,1.1791147257445016,0.7366537635142987,0.6318823955803872,4.629258613586426,207.3399469570112
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,71,6.17897963275318,0.8813639774546027,1.0830833760648966,0.938294043771664,1.3955086907919716,660.8506286621093,1000.0,0.4177439855806747,1.0,10375,485,2,110,0.62881392486776,0.0,0.62881392486776,0.0,141.97832533892463,0.0,141.97832533892463,0.0,6382.374728986979,0.0,4.1590121130830395,0.0,0.7443369346506455,0.0,0.8959609918734607,8.139631328582764,4.1590121130830395,1.1911056295519233,0.7443369346506455,0.62881392486776,6.034078826904297,271.2509259819466
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,72,6.17897963275318,0.8813537285104394,1.0701875205338,0.8971905224448894,1.5765128355277211,669.5910027313232,1000.0,0.26365280009127445,1.0,10221,357,0,114,0.6236681223003234,0.0,0.6236681223003234,0.0,140.75341475637336,0.0,140.75341475637336,0.0,6477.764693740152,0.0,4.2168292126617635,0.0,0.7395709690294767,0.0,1.8814930162931744,7.640227932929992,4.2168292126617635,1.1985282589376656,0.7395709690294767,0.6236681223003234,6.685787200927734,307.69382295265723
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,73,6.196632473644194,0.8811207280494273,0.7302552716434002,0.9033368015106789,1.5838085050168245,669.6939514160156,1000.0,0.360337175149879,1.0,10377,586,0,119,0.6276209085735173,0.0,0.6276209085735173,0.0,141.7819485871688,0.0,141.7819485871688,0.0,6371.816289809402,0.0,4.280534158760798,0.0,0.7214811677518098,0.0,1.6030267502950586,11.669786696434022,4.280534158760798,1.2041335585395152,0.7214811677518098,0.6276209085735173,8.152462043762206,366.37943666404067
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,74,6.196632473644194,0.8813759789615869,0.7223706948757171,0.8784053354006222,1.554232856160716,669.0363235473633,1000.0,0.307865598556288,1.0,10316,480,0,114,0.6085514423638199,0.0,0.6085514423638199,0.0,137.2611268696032,0.0,137.2611268696032,0.0,6454.062695517276,0.0,4.342060954492251,0.0,0.7869581015486466,0.0,0.965880949246256,5.9941977739334105,4.342060954492251,1.1918764023572885,0.7869581015486466,0.6085514423638199,6.519903526306153,306.5679780370706
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,75,6.196632473644194,0.8821022281050682,0.5371337274461985,0.8176484010104442,1.6534153756342436,668.7526501464844,1000.0,0.4193407467224297,1.0,10345,483,0,116,0.644368955613824,0.0,0.644368955613824,0.0,145.28060511538857,0.0,145.28060511538857,0.0,6446.142036482093,0.0,4.383304825095561,0.0,0.6681126269854998,0.0,0.594877512831437,10.558228940963746,4.383304825095561,1.1973282883211835,0.6681126269854998,0.644368955613824,6.900828742980957,306.1917467328994
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,76,6.310154152549523,0.8817537281662226,0.4801579997688532,0.8754816084514764,1.7759148594405916,668.1495286560058,1000.0,0.3112370881111216,1.0,10186,316,0,114,0.6114059258560238,0.0,0.6114059258560238,0.0,137.83550601535373,0.0,137.83550601535373,0.0,6168.208419007492,0.0,4.430674118704954,0.0,0.7633777658144633,0.0,1.1933251669009526,4.052015944719314,4.430674118704954,1.191483608999619,0.7633777658144633,0.6114059258560238,6.202597770690918,277.5693788553371
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,77,6.310154152549523,0.882180727571249,0.42132335528731346,0.9278207267383094,1.8105346645627702,669.1116076660156,1000.0,0.37430698620374464,1.0,10369,554,0,117,0.6134121948123353,0.0,0.6134121948123353,0.0,138.31107947939918,0.0,138.31107947939918,0.0,6348.413992194655,0.0,4.47739017476763,0.0,0.7144950202533177,0.0,2.195427491551354,15.39664225101471,4.47739017476763,1.1968566344103642,0.7144950202533177,0.6134121948123353,7.261331672668457,333.29173459021945
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,78,6.377922271843537,0.8821307265758515,0.41425825223326684,0.961617973155752,1.7672100237437658,668.386370010376,1000.0,0.5303849246557119,1.0,10457,513,0,110,0.601632051678972,0.0,0.601632051678972,0.0,135.71426827566964,0.0,135.71426827566964,0.0,5836.894494968108,0.0,4.506693871854267,0.0,0.7602925854069846,0.0,2.625962427684239,16.707950897216797,4.506693871854267,1.206559247949782,0.7602925854069846,0.601632051678972,4.749999389648438,204.29130732388379
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,79,6.434750033456884,0.8823432272672653,0.4262309251725674,0.8645401747036693,1.5127601654906022,668.1017156219482,1000.0,0.2466895068891073,1.0,10137,299,0,114,0.6034918749399175,0.0,0.6034918749399175,0.0,136.16447529039885,0.0,136.16447529039885,0.0,6682.809383332258,0.0,4.565014786314694,0.0,0.7505498999043515,0.0,1.1514261584532888,3.314109733104706,4.565014786314694,1.1864652478463111,0.7505498999043515,0.6034918749399175,6.467812576293945,317.43344570828225
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,80,6.434750033456884,0.8820527283847333,0.42153066493570807,0.8972960385118682,1.6808146238327026,670.1020671844483,1000.0,0.5045295717252235,1.0,10726,918,0,118,0.6040727533702249,0.0,0.6040727533702249,0.0,136.31716985287875,0.0,136.31716985287875,0.0,6447.241974341166,0.0,4.616370261701103,0.0,0.7564504846282627,0.0,1.5160838417384936,27.0715758228302,4.616370261701103,1.1932444884796984,0.7564504846282627,0.6040727533702249,7.838237266540528,370.7164135246171
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,81,6.434750033456884,0.8820592273771762,0.40729085594415665,0.8586476297362909,1.627937376499176,669.3314865112304,1000.0,0.4560365705773988,1.0,10387,518,0,115,0.6060930271840735,0.0,0.6060930271840735,0.0,136.71049338892885,0.0,136.71049338892885,0.0,6678.600184000649,0.0,4.6603988124401265,0.0,0.7366030122104444,0.0,0.9857073269392315,9.819935593605042,4.6603988124401265,1.189616183559587,0.7366030122104444,0.6060930271840735,6.493748435974121,317.23350874003086
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,82,6.434750033456884,0.8824262288212776,0.40407185688614844,0.9410919540229885,1.3998612960179646,669.0482714080811,1000.0,0.2965811965811966,1.0,9841,52,98,3,0.6002290721471661,0.0,0.6002290721471661,0.0,135.48758951822916,0.0,135.48758951822916,0.0,7231.63190254131,0.0,4.68443230377466,0.0,0.8357324004173279,0.0,2.3491652756929398,15.940041847229004,4.68443230377466,1.1677810453926447,0.8357324004173279,0.6002290721471661,2.0323138427734375,108.47447853811964
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,83,6.434750033456884,0.8821642282605171,0.4280039770156145,0.9313298016003266,1.7776401672098372,1088.0925302124024,1000.0,0.3885957109073971,1.0,10310,435,0,113,0.6007831736429802,0.0,0.6007831736429802,0.0,135.40171559651694,0.0,135.40171559651694,0.0,6509.170648943913,0.0,4.733683126417705,0.0,0.7695756653944651,0.0,2.6377059751086764,8.519911777973174,4.733683126417705,1.145958740183205,0.7695756653944651,0.6007831736429802,6.093077201843261,292.91267920247606
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,84,6.434750033456884,0.8821122287213803,0.4065651401877403,0.8474496638551471,1.4770152688026428,1089.4586541748047,1000.0,0.5166659986652476,1.0,10715,984,0,121,0.6040339102640923,0.0,0.6040339102640923,0.0,136.30098083496094,0.0,136.30098083496094,0.0,6954.2522961906325,0.0,4.777806474209747,0.0,0.7446376657485962,0.0,0.8899461483955383,14.659048290252686,4.777806474209747,1.1527949778958961,0.7446376657485962,0.6040339102640923,8.518811302185059,434.64076851191453
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,85,6.598672153740585,0.8801787287928164,3958.6644374439866,0.9294640441525284,1.7491448745131493,1089.5393795776367,1000.0,0.27781663826565783,0.997979797979798,10243,361,6,108,0.6013219824232408,0.0,0.6013219824232408,0.0,135.539626121521,0.0,135.539626121521,0.0,6438.819835354929,0.0,4.815600458937701,0.0,0.7395059987902641,0.0,122.81718903779984,104.1209553718567,4.815600458937701,1.1487718045388953,0.7395059987902641,0.6013219824232408,5.42158504486084,257.55279341419714
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,6.598672153740585,0.8801224775239825,113.86820025153457,0.8918206793971685,1.7377591682107825,1268.9671368408203,1000.0,0.42754574939725315,1.0,10408,549,0,115,0.6054923431630485,0.0,0.6054923431630485,0.0,136.44604331568667,0.0,136.44604331568667,0.0,6403.755427229196,0.0,4.850115808594325,0.0,0.6969043424254969,0.0,1.597045427874515,8.711746191978454,4.850115808594325,1.154227030326079,0.6969043424254969,0.6054923431630485,6.481187057495117,304.17838279338685
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,6.641603758537177,0.8800977287627757,81.16229535743594,0.9131283916107584,1.311873116663524,1268.6215270996095,1000.0,0.4879151019347806,1.0,10275,337,0,108,0.6089969190537854,0.0,0.6089969190537854,0.0,137.4201943533761,0.0,137.4201943533761,0.0,7214.788153978663,0.0,4.884149148817195,0.0,0.7207153865269252,0.0,1.1297440869467599,2.3358289760351183,4.884149148817195,1.1403171551974758,0.7207153865269252,0.6089969190537854,4.809706802368164,252.5175853892532
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.729846673536929,0.8793984781764448,36.57245012126863,0.8982429378925632,1.9764976922203512,1266.8269924926758,1000.0,0.3894467070745538,1.0,10306,430,5,107,0.6002290721471661,0.0,0.6002290721471661,0.0,135.4628403607537,0.0,135.4628403607537,0.0,6903.565046557887,0.0,4.911952315822125,0.0,0.7504026959924137,0.0,3.083011276581708,108.19140522956849,4.911952315822125,1.1487293043279314,0.7504026959924137,0.6002290721471661,5.757170715332031,293.4015144787102
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.729846673536929,0.8801264766976238,62.674888772293926,0.9376625857155828,1.775889091193676,1405.7294583129883,1000.0,0.5542408729843886,1.0,10480,562,0,110,0.6002290721471661,0.0,0.6002290721471661,0.0,135.53750228881836,0.0,135.53750228881836,0.0,6894.516562987719,0.0,4.947733609477926,0.0,0.7449054047465324,0.0,3.9543512910604477,17.90022599220276,4.947733609477926,1.1405336365573693,0.7449054047465324,0.6002290721471661,5.421500091552734,275.7806625195088
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.9782263326358835,0.8796367272362113,44.50938259921968,0.8127583151122272,1.7882981379826863,1405.9945071411132,1000.0,0.33589669787737175,1.0,10469,844,0,125,0.6028229899649753,0.0,0.6028229899649753,0.0,135.8835932413737,0.0,135.8835932413737,0.0,7040.493339589781,0.0,5.025040956725654,0.0,0.7071698705355326,0.0,1.6886934101581574,19.899840669631956,5.025040956725654,1.1129860451072302,0.7071698705355326,0.6028229899649753,10.191269493103027,528.0370004692335
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.9782263326358835,0.8798234758153558,20.09919542983174,0.8920825185372998,1.708632718114292,1406.9215338134766,1000.0,0.477985953712986,1.0,10279,408,15,98,0.6002290721471661,0.0,0.6002290721471661,0.0,135.1744582232307,0.0,135.1744582232307,0.0,7298.082768298421,0.0,5.066539962757754,0.0,0.7555065330337075,0.0,2.4933123798931347,299.2882781791687,5.066539962757754,1.097729756148464,0.7555065330337075,0.6002290721471661,5.744914474487305,310.16851765268285
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,7.018364674727991,0.8798487289994955,16.943691115453838,0.9255868664044763,1.831308126449585,1904.1803717041016,1000.0,0.30593859005647295,1.0,10276,444,0,116,0.6002290721471659,0.0,0.6002290721471659,0.0,135.43371047973633,0.0,135.43371047973633,0.0,7082.102056818663,0.0,5.098674409048857,0.0,0.7560715645551681,0.0,3.2102701544761656,7.979552698135376,5.098674409048857,1.101588560654729,0.7560715645551681,0.6002290721471659,6.771685523986816,354.1051028409331
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,7.363646398301564,0.8795964786410332,15.842248183190822,0.8518068299516994,1.9203343845549083,1891.4049606323242,1000.0,0.36331758471228276,1.0,10293,466,0,117,0.6002290721471659,0.0,0.6002290721471659,0.0,135.3630857921782,0.0,135.3630857921782,0.0,6800.3691035655265,0.0,5.13254051453587,0.0,0.7292369490578061,0.0,1.258149456410181,8.735676856040955,5.13254051453587,1.1067811689951481,0.7292369490578061,0.6002290721471659,7.106562004089356,357.01937793719014
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,7.3753374795794375,0.8798724790662527,5.96103296816349,0.9394331654664263,1.7034268025308847,1888.5599938964845,1000.0,0.5557784450585742,1.0,10462,538,0,112,0.6014939807603491,0.0,0.6014939807603491,0.0,135.51154613494873,0.0,135.51154613494873,0.0,7232.1857206679015,0.0,5.169007770735542,0.0,0.7362819705158472,0.0,2.4417611621320248,16.44617042541504,5.169007770735542,1.0736978801807306,0.7362819705158472,0.6014939807603491,5.420461845397949,289.28742882671605
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,7.3753374795794375,0.8799519780278205,8.299357527717948,0.8989232017652107,1.6696628469687242,1902.6881085205077,1000.0,0.3506067670256413,1.0,10496,759,0,123,0.6041938293174604,0.0,0.6041938293174604,0.0,136.3334221473107,0.0,136.3334221473107,0.0,7355.977809947111,0.0,5.218581249085155,0.0,0.7110577672719955,0.0,1.3403228315023274,23.24834665298462,5.218581249085155,1.0551303970507913,0.7110577672719955,0.6041938293174604,8.861672439575194,478.13855764656233
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,7.498432686455008,0.8797052285075188,6.396852297782898,0.8101190967285339,1.5402653043468792,1883.5727081298828,1000.0,0.18558970226803415,1.0,10135,519,34,86,0.6002290721471661,0.0,0.6002290721471661,0.0,135.50290298461914,0.0,135.50290298461914,0.0,7221.026552124124,0.0,5.258790167065761,0.0,0.7233636987706026,0.0,1.1988403797149658,692.3102934837341,5.258790167065761,1.0497552366659997,0.7233636987706026,0.6002290721471661,8.130174179077148,433.26159312744744
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,7.498432686455008,0.8799982257187366,4.265028510242701,0.8760982529344798,1.696165150120145,2889.4071499633787,1000.0,0.34955681599435456,1.0,10405,566,0,117,0.6002290721471659,0.0,0.6002290721471659,0.0,135.37601216634116,0.0,135.37601216634116,0.0,7935.971870428155,0.0,5.2966956116886355,0.0,0.7390832503636678,0.0,2.2408955097198486,13.473171353340149,5.2966956116886355,1.0407491342296025,0.7390832503636678,0.6002290721471659,7.10724063873291,416.63852319747804
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,7.498432686455008,0.8798849783092737,3.8267436069250107,0.8880529465715152,1.813574688775199,2909.5521215820313,1000.0,0.46412630758365786,1.0,10237,309,0,110,0.6021490134099808,0.0,0.6021490134099808,0.0,135.55987439836775,0.0,135.55987439836775,0.0,7504.643922984474,0.0,5.32007496898997,0.0,0.7348782633032117,0.0,2.6587188243865967,6.800286912918091,5.32007496898997,1.0357938284588593,0.7348782633032117,0.6021490134099808,4.744595603942871,262.6625373044565
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,7.498432686455008,0.8799154778569936,2.451484887674451,0.8865178237365631,1.7843845784664154,2894.785482788086,1000.0,0.44794484111124844,1.0,10510,650,0,114,0.6002290721471659,0.0,0.6002290721471659,0.0,135.39488067626954,0.0,135.39488067626954,0.0,7462.475598324914,0.0,5.344839462557568,0.0,0.7148365586996078,0.0,3.1621110141277313,13.459095964431762,5.344839462557568,1.0391840341080023,0.7148365586996078,0.6002290721471659,6.769744033813477,373.12377991624567
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,7.498432686455008,0.8800629763305188,1.3614177291840315,0.7234136324077617,1.957227769650911,2892.1301568603517,1000.0,0.23748021692450583,1.0,10067,281,28,88,0.600229072147166,0.0,0.600229072147166,0.0,135.37488114206414,0.0,135.37488114206414,0.0,7721.619310708714,0.0,5.375385868551088,0.0,0.7565805284600509,0.0,2.917072346335963,508.3322648763657,5.375385868551088,1.0330221300411957,0.7565805284600509,0.600229072147166,6.430306854248047,366.7769172586639
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,7.498432686455008,0.8802242277562619,1.3587482961267232,0.8654016115929909,1.7691061130978845,3825.188536682129,1000.0,0.5012369877840773,1.0,10575,745,0,118,0.6002290721471659,0.0,0.6002290721471659,0.0,135.3983709161932,0.0,135.3983709161932,0.0,7840.491477922388,0.0,5.4121559181611705,0.0,0.7312190397219225,0.0,1.875518950549039,18.786392345428467,5.4121559181611705,1.0225144441015688,0.7312190397219225,0.6002290721471659,7.446910400390625,431.22703128573136
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,7.498432686455008,0.8797849777340889,1.3114707855135201,0.8906577228608216,1.9564883013566334,3839.1049224853514,1000.0,0.43999185046062134,1.0,10577,793,0,120,0.6002290721471661,0.0,0.6002290721471661,0.0,135.37665303548178,0.0,135.37665303548178,0.0,7430.289321249115,0.0,5.45001880091907,0.0,0.731635811428229,0.0,2.31263430416584,27.22660994529724,5.45001880091907,1.0166791471132612,0.731635811428229,0.6002290721471661,8.122599182128907,445.81735927494697
