algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,S_agg_norm_honest,S_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,57,2.5228955996813527,0.8839716454346974,0.38970542589823404,0.9980506822612085,0.024127214401960372,511.8655745697022,1000.0,0.9961685823754789,1.0,30356,457,0,243,0.7112100332975387,358.3058943939209,22.85,151.78,0.0664047233548196,0.0,0.5059356853365898,170.88348163604735,2.5228955996813522,0.0,2.5228955996813522,4.440892098500626e-16,1.155,0.9590596739024955,0.5723724176755363
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,58,2.5710493373515257,0.8836436448494593,0.3900819405913353,0.9989070592553322,0.024370671870807808,1815.7091090393067,1000.0,0.8731022267206477,1.0,30685,790,0,301,0.870287890235583,1270.9963502502442,32.916666666666664,153.425,0.08050351915411809,0.0,0.564053401350975,604.7159801483155,2.5710493373515253,0.0,2.5710493373515253,4.440892098500626e-16,1.1700000000000002,0.9573239797134463,0.5414299271329936
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,59,2.620779036985648,0.8841206439336141,0.3883513530095418,0.9974603174603174,0.02377803549170494,6366.859518432617,1000.0,0.8954816285998014,1.0,30343,446,0,113,0.9847144961357117,4456.801567993164,29.733333333333334,151.715,0.07051871209614632,0.0,0.6612650831540425,2121.0348233032228,2.6207790369856485,0.0,2.6207790369856485,4.440892098500626e-16,1.185,0.956638875171326,0.5305376378291599
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,60,2.672174193730253,0.8840643093983332,0.38819540143013,0.9973644206896556,0.023990132845938206,22388.938286132812,1000.0,0.994772067871483,1.0,30367,470,0,67,1.3861790249745052,15672.256530761719,39.166666666666664,151.835,0.0788411118910564,0.0,0.7046055545409521,7448.179279785156,2.672174193730253,0.0,2.672174193730253,0.0,1.2,0.9562635318642186,0.5209495115895266
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,61,2.7253345479753266,0.8844013122717539,0.3871190768480301,0.996296360406381,0.02358058327808976,77877.34083984375,1000.0,0.812211106278092,1.0,30272,378,0,152,0.8366243615746498,54514.13758300781,23.625,151.36,0.0712870969369299,0.0,0.5679212063550949,25931.57208496094,2.725334547975326,0.0,2.725334547975326,4.440892098500626e-16,1.215,0.9553680680225317,0.506417373449591
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,62,2.7803716539313506,0.8843846440315246,0.3866878776748975,0.9992592592592592,0.0237725026672706,272015.584375,1000.0,0.7680995475113122,1.0,30492,596,0,124,0.8480887785553932,190410.9067578125,37.25,152.46,0.06304090240705934,0.0,0.48064542561769485,90489.8177734375,2.78037165393135,0.0,2.78037165393135,4.440892098500626e-16,1.2299999999999998,0.9546548146584052,0.48680339188073696
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,63,2.8374107198726692,0.8837796437740326,0.38816715170939764,0.9907003520370116,0.02399311400949955,942035.00765625,1000.0,0.8513736263736262,1.0,30541,647,0,182,0.922735731852682,659424.491796875,34.05263157894737,152.705,0.07439052717023138,0.0,0.6337470757333856,313687.44828125,2.837410719872669,0.0,2.837410719872669,4.440892098500626e-16,1.245,0.9536376750809942,0.46667510457156897
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,64,2.8797317800857956,0.8845043116807938,0.38610623429218927,0.9888899996786914,0.02297269894431035,3280332.766875,1000.0,0.9788503501507253,1.0,30908,1023,0,139,0.9875175091955397,2296232.888125,56.833333333333336,154.54,0.0765865342063338,0.0,0.5911549776792526,1091230.25625,2.879731780085795,0.0,2.879731780085795,4.440892098500626e-16,1.26,0.9528580717240016,0.4410352173117695
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,65,2.9146882802902803,0.8844549785057704,0.3858301314711571,0.9995698924731183,0.022462245959200357,11320500.2325,1000.0,0.9991452991452991,1.0,30634,735,0,179,0.6955093082628752,7924350.0475,38.68421052631579,153.17,0.048920797068508104,0.0,0.3943351209163666,3770460.158125,2.9146882802902807,0.0,2.9146882802902807,4.440892098500626e-16,1.275,0.9518928742078735,0.4253477519715701
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,66,2.9504496656185593,0.884761645992597,0.38499828686316806,1.0,0.022785246721468866,39409334.715,1000.0,1.0,1.0,30454,554,0,138,0.8136914633214474,27586533.795,34.625,152.27,0.05399164042937976,0.0,0.4353026021271944,13109746.58125,2.9504496656185597,0.0,2.9504496656185597,4.440892098500626e-16,1.2900000000000003,0.9511487288306767,0.41504546663498054
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,67,2.9870369056922645,0.8847256447871527,0.3849057371417681,0.973952258295537,0.024350514449179173,135838661.6,1000.0,0.7173513104838709,1.0,30454,564,0,212,0.6750543206930161,95087061.15,28.2,152.27,0.058071919925836546,0.0,0.408511246740818,45251453.065,2.9870369056922645,0.0,2.9870369056922645,0.0,1.305,0.9499221454042883,0.3981513749736091
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,68,3.0244720059477888,0.8848696452379227,0.384404426018397,0.9930426716141002,0.02222420337299506,472831631.2,1000.0,0.8312280701754385,1.0,30698,807,0,211,0.7580168417521885,330982136.16,38.42857142857143,153.49,0.06169936424103978,0.0,0.4542932865165529,157300336.18,3.0244720059477888,0.0,3.0244720059477888,0.0,1.32,0.9487598380409559,0.37526022210437787
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,69,3.062778081137312,0.885013309319814,0.3838122730453809,1.0,0.022172971318165462,1623722903.36,1000.0,1.0,1.0,30217,317,0,28,0.920935394656327,1136606010.72,35.22222222222222,151.085,0.0423265363711783,0.0,0.46656953626208836,541317074.96,3.062778081137313,0.0,3.062778081137313,8.881784197001252e-16,1.335,0.9486043394300869,0.36739959852450754
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,70,3.1019794351188676,0.8850149794419606,0.3835172200202942,1.0,0.02255517477169633,5665883797.76,1000.0,0.6,1.0,30047,149,0,36,1.275279849767685,3966118573.44,18.625,150.235,0.07281696373369648,0.0,0.7055173516273499,1885021540.48,3.1019794351188676,0.0,3.1019794351188676,0.0,1.3499999999999999,0.9484110393314334,0.36518988595774426
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,71,3.1421016475291226,0.8851319785912831,0.3833288978536924,0.9986559139784946,0.022961766459047794,19505277260.8,1000.0,0.8865248226950355,1.0,30181,283,0,56,0.9701606929302216,13653693959.68,28.3,150.905,0.054662360571641144,0.0,0.5698547571897506,6500996575.36,3.142101647529123,0.0,3.142101647529123,4.440892098500626e-16,1.3650000000000002,0.9481125985456704,0.3593796145509238
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,72,3.183171667991226,0.8842683112621308,0.3858698763449987,0.9991721854304636,0.02129934752980868,67761392711.68,1000.0,0.8874269005847952,1.0,30441,543,0,106,0.9259178241093954,47432974131.2,36.2,152.205,0.06159815070544929,0.0,0.5627263089021047,22559085263.36,3.1831716679912256,0.0,3.1831716679912256,4.440892098500626e-16,1.38,0.9475457766016017,0.3429816074024482
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,73,3.225217918574414,0.8835236444075902,0.391016494333744,0.9968980818378409,0.031300035491585734,233796094935.04,1000.0,0.79510582010582,1.0,30518,624,0,200,0.7462073564529419,163657263063.04,31.2,152.59,0.05793779104113027,0.0,0.4699534475803375,77911139870.72,3.2252179185744145,0.0,3.2252179185744145,4.440892098500626e-16,1.395,0.9464520380568621,0.32827979815771235
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,74,3.2682704052928386,0.8852593125899633,0.38273672501246137,0.9969496166244581,0.02087452212969462,813654478028.8,1000.0,0.9230285622000738,1.0,30546,650,0,124,1.025902525583903,569558123560.96,43.333333333333336,152.73,0.05959594542656421,0.0,0.5386809746424357,270808903434.24,3.268270405292838,0.0,3.268270405292838,4.440892098500626e-16,1.41,0.9457571933590895,0.31501201265238893
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,75,3.3123608395086923,0.8852813118696212,0.38273337701956434,0.9937878188735613,0.02110870475215571,2801713940725.76,1000.0,0.8889949046945874,1.0,30444,550,0,98,0.8898933018956866,1961199726100.48,39.285714285714285,152.22,0.05587846406441427,0.0,0.7216898394482476,933907256279.04,3.3123608395086923,0.0,3.3123608395086923,0.0,1.425,0.9452169774307592,0.30608380424806764
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,76,3.357522770189856,0.8848476425806682,0.3840217965841293,0.9993548387096775,0.020481453277170658,9755866617610.24,1000.0,0.8322649572649573,1.0,30489,592,0,119,0.7366727404296398,6829106535464.96,37.0,152.445,0.044121422839702704,0.0,0.4174718651920557,3247044923228.16,3.357522770189856,0.0,3.357522770189856,0.0,1.4400000000000002,0.9446357409080445,0.29558734268858006
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,77,3.4037917280656296,0.8851176442702612,0.38295600841442745,0.990209676103451,0.02071943287463749,33489027407544.32,1000.0,0.6245143745143745,1.0,30241,350,0,177,0.7119077479138094,23442318759034.88,20.58823529411765,151.205,0.059678562548783516,0.0,0.4889414801317103,11169890929213.44,3.40379172806563,0.0,3.40379172806563,4.440892098500626e-16,1.4549999999999998,0.9436769215906504,0.28989392052728397
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,78,3.4512053828263247,0.8853356444835663,0.38230475316445034,0.9980747685824795,0.0197644577446309,117013836275384.31,1000.0,0.9961720757434411,1.0,30513,616,0,45,0.9567907615141436,81909684161740.8,56.0,152.565,0.04474047548361827,0.0,0.48485536737875506,38934932634992.64,3.4512053828263243,0.0,3.4512053828263243,4.440892098500626e-16,1.47,0.943476300913852,0.28247004572635986
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,79,3.499803714624289,0.8851456437508265,0.38281226217746733,1.0,0.02024951169732958,401898154795991.06,1000.0,1.0,1.0,30375,475,0,148,0.662015289068222,281328702539694.1,29.6875,151.875,0.045440197777863026,0.0,0.40825905837118626,134038515016007.69,3.499803714624289,0.0,3.499803714624289,0.0,1.485,0.9426698357233964,0.271448942103729
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,80,3.549629201256186,0.8854466448227565,0.3820879868666331,0.9987012987012986,0.01964870234951377,1403225032800338.0,1000.0,0.9067599067599068,1.0,30373,475,0,150,0.6815672405064106,982257508632494.1,29.6875,151.865,0.046426303888070244,0.0,0.39004400558769703,466955764267745.25,3.549629201256186,0.0,3.549629201256186,0.0,1.5,0.9418750912896433,0.26410810042775834
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,81,3.600727022539671,0.8853769775231679,0.38234219898780186,0.9994331065759637,0.019374381750822067,4825948800533135.0,1000.0,0.922037422037422,1.0,30529,631,0,84,0.9519467779568264,3378164082661130.0,45.07142857142857,152.645,0.056761813189417094,0.0,0.5320585455213275,1609110904048189.5,3.6007270225396715,0.0,3.6007270225396715,4.440892098500626e-16,1.515,0.9414061462139696,0.2535072678527764
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,82,3.653145283543021,0.884620312054952,0.3849765475591024,1.0,0.01974283382296562,1.683398146874409e+16,1000.0,1.0,1.0,30012,112,0,12,1.1781461715698243,1.1783786864375234e+16,22.4,150.06,0.044636252711636806,0.0,0.5736151278018952,5601882502584074.0,3.653145283543021,0.0,3.653145283543021,0.0,1.53,0.941334723504331,0.24979744066119197
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,83,3.706935258484402,0.8855769767363866,0.3818397495150566,0.9968069039913701,0.01903806837896506,5.790411078273859e+16,1000.0,0.8281075808249722,1.0,30394,499,0,109,0.7326160709063212,4.053287717264425e+16,33.266666666666666,151.97,0.048107089970205276,0.0,0.46342856287956236,1.9304656292072652e+16,3.7069352584844024,0.0,3.7069352584844024,4.440892098500626e-16,1.5450000000000002,0.9407873780922631,0.24448965685974233
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,84,3.7621516572892535,0.885484311580658,0.3822424573699633,1.0,0.018950651532837322,2.0157598183154778e+17,1000.0,1.0,1.0,30661,761,0,86,0.7673886588641575,1.4110318478455997e+17,54.357142857142854,153.305,0.04533099739346131,0.0,0.4855270449604307,6.709804845630489e+16,3.762151657289253,0.0,3.762151657289253,4.440892098500626e-16,1.56,0.9403408723898702,0.23372801487659411
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,85,3.818852916980401,0.8855939777692159,0.3819768315553665,0.9934426229508198,0.01893639114374916,6.935536806746967e+17,1000.0,0.6169354838709677,1.0,30150,257,0,91,0.6077252991963178,4.85487570390614e+17,21.416666666666668,150.75,0.05510357827636098,0.0,0.6331402088205019,2.312435777570603e+17,3.818852916980401,0.0,3.818852916980401,0.0,1.575,0.9398305742333556,0.23185739850624262
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,86,3.874737541093223,0.8856313117345174,0.38191840241352715,1.0,0.018179092556238174,2.420601397287909e+18,1000.0,1.0,1.0,30299,399,0,56,0.7803410887718201,1.694420953053287e+18,36.27272727272727,151.495,0.038411534861696316,0.0,0.4468532692302357,8.05424629838596e+17,3.874737541093224,0.0,3.874737541093224,8.881784197001252e-16,1.5899999999999999,0.9395711367684583,0.22910476167748475
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,87,3.916240373005058,0.8856719772020976,0.38194802224636076,0.9887060246545024,0.018555261025374584,inf,1000.0,0.8896413475833647,1.0,30388,494,0,44,0.9795967177911238,5.818689239265365e+18,44.90909090909091,151.94,0.05889485891329607,0.0,0.6222003291953694,2.771961490427609e+18,3.916240373005059,0.0,3.916240373005059,8.881784197001252e-16,1.6050000000000002,0.9392945221479367,0.22156335437343008
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,88,3.958594794875645,0.885704643925031,0.38189234207073847,0.9955808989907071,0.017972672916948797,nan,1000.0,0.7434341755319149,1.0,30189,294,0,47,0.8264867842197419,nan,29.4,150.945,0.04106375793330322,0.0,0.45712133049964904,nan,3.9585947948756446,0.0,3.9585947948756446,4.440892098500626e-16,1.62,0.9390373342081075,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,89,4.00182186932881,0.8856963129838308,0.3819958072900772,0.9904488830345843,0.017635561239260893,nan,1000.0,0.9813961767187522,1.0,30475,583,0,68,0.847312317444728,nan,44.84615384615385,152.375,0.05476290417978496,0.0,0.5030801800581125,nan,4.00182186932881,0.0,4.00182186932881,0.0,1.635,0.9386427318195867,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,90,4.045943537463281,0.8856599773963293,0.38216608852148054,0.9900953430803744,0.017914913594722748,nan,1000.0,0.9235922192117437,1.0,30680,789,0,267,0.5283152448094409,nan,34.30434782608695,153.4,0.04528662195836244,0.0,0.406886857488881,nan,4.045943537463281,0.0,4.045943537463281,0.0,1.65,0.9371951911623246,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,91,4.090982666874294,0.8856453110774358,0.3823193777600924,1.0,0.0187373049557209,nan,1000.0,1.0,1.0,30129,229,0,52,1.083261740207672,nan,22.9,150.645,0.05750093685502637,0.0,0.6700405389070511,nan,4.090982666874294,0.0,4.090982666874294,0.0,1.6649999999999998,0.9368973285240885,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,92,4.136963102650078,0.8857439788182576,0.38218662520249685,0.9933461711742254,0.017459845752455294,nan,1000.0,0.7177446859466837,1.0,30284,393,0,147,0.6085311956703663,nan,24.5625,151.42,0.04278511647927479,0.0,0.44102616235613823,nan,4.136963102650079,0.0,4.136963102650079,8.881784197001252e-16,1.6800000000000002,0.9361075316337372,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,93,4.183909721536838,0.885159641901652,0.38432793945074084,0.9983606557377049,0.017907141475006938,nan,1000.0,0.7667493796526055,1.0,30408,513,0,121,0.6242113262414932,nan,32.0625,152.04,0.04058226867857703,0.0,0.3815084509551525,nan,4.183909721536838,0.0,4.183909721536838,0.0,1.695,0.9355179876371265,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,94,4.231848489478358,0.8854036450386047,0.3835236306985219,0.9957509591583976,0.017365077849138866,nan,1000.0,0.9915941679632428,1.0,30316,419,0,51,0.741777468811382,nan,38.09090909090909,151.58,0.04012279274744231,0.0,0.3909635760567405,nan,4.231848489478359,0.0,4.231848489478359,8.881784197001252e-16,1.71,0.9352226365716149,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,95,4.28080652274961,0.8850763098398844,0.38560668577750523,1.0,0.024713525058407532,nan,1000.0,0.8571428571428571,1.0,30556,658,0,190,0.526290879437798,nan,34.63157894736842,152.78,0.040332373147578614,0.0,0.3961007610747689,nan,4.28080652274961,0.0,4.28080652274961,0.0,1.7249999999999999,0.9341595941281905,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,96,4.330812152917754,0.885757645368576,0.3826606074968974,1.0,0.017548932414501905,nan,1000.0,1.0,1.0,30539,639,0,276,0.44136557430028917,nan,31.95,152.695,0.033596700127262395,0.0,0.3166130051016808,nan,4.330812152917754,0.0,4.330812152917754,0.0,1.7400000000000002,0.9326626932665261,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,97,4.381894995878737,0.8857179780801138,0.3827626332640648,1.0,0.01673165030984415,nan,1000.0,0.8461538461538461,1.0,30567,669,0,152,0.6109293616480298,nan,37.166666666666664,152.835,0.04096985629143095,0.0,0.3652376565668318,nan,4.381894995878738,0.0,4.381894995878738,8.881784197001252e-16,1.7550000000000001,0.9318592691756058,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,98,4.434086025233358,0.8857689783970515,0.38288544535636904,1.0,0.016692046308889985,nan,1000.0,1.0,1.0,30139,239,0,30,0.7735195234417915,nan,29.875,150.695,0.03144899940456097,0.0,0.42042041197419167,nan,4.434086025233358,0.0,4.434086025233358,0.0,1.77,0.9317041907128389,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,99,4.4874176502831755,0.885747311115265,0.38310008178154625,0.9991235758106924,0.01893656716371576,nan,1000.0,0.9982578397212544,1.0,30280,381,0,69,0.7653811921676,nan,31.75,151.4,0.04522348423317072,0.0,0.44139034549395245,nan,4.487417650283176,0.0,4.487417650283176,8.881784197001252e-16,1.785,0.931307226847372,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,100,4.5419237989440235,0.8857989790042241,0.3831406182050705,0.9917478354978355,0.016359212808310986,nan,1000.0,0.9840263691683571,1.0,30253,357,0,108,0.6111311252628054,nan,25.5,151.265,0.04111664370449087,0.0,0.4288144814116614,nan,4.5419237989440235,0.0,4.5419237989440235,0.0,1.7999999999999998,0.9307234904369375,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,101,4.597640005893232,0.885849976738294,0.38320369203885396,0.9990966576332431,0.017058852057044323,nan,1000.0,0.9982078853046595,1.0,30275,376,0,85,0.620349611227329,nan,28.923076923076923,151.375,0.03942452359437602,0.0,0.36797709189928496,nan,4.597640005893232,0.0,4.597640005893232,0.0,1.8150000000000002,0.9302838683782138,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,102,4.65460350628586,0.8858289778232574,0.38342255731423697,0.9969460565747946,0.01638896522276542,nan,1000.0,0.8614233771203208,1.0,30753,860,0,113,0.5487451290383059,nan,50.588235294117645,153.765,0.03591553028325817,0.0,0.3464210173662971,nan,4.65460350628586,0.0,4.65460350628586,0.0,1.83,0.9296657121614673,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,103,4.712853335395463,0.8856796437501907,0.38393061180909477,0.9951519966512472,0.016068716378261644,nan,1000.0,0.8584848484848485,1.0,30512,618,0,154,0.5187938047779931,nan,34.333333333333336,152.56,0.03892181757638534,0.0,0.364297812183698,nan,4.712853335395464,0.0,4.712853335395464,8.881784197001252e-16,1.845,0.9287956802979478,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,104,4.772430434556013,0.8858366443713506,0.3837645068764687,0.9982487119883637,0.015901197989781696,nan,1000.0,0.9198670762435944,1.0,30560,664,0,100,0.5354809880256652,nan,44.266666666666666,152.8,0.031222781690006585,0.0,0.3326154480377833,nan,4.772430434556013,0.0,4.772430434556013,0.0,1.8599999999999999,0.9282781377221728,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,105,4.833377763803692,0.8858589790264766,0.3839268852273623,1.0,0.015806537653718675,nan,1000.0,1.0,1.0,30067,167,0,26,0.7790718589510236,nan,23.857142857142858,150.335,0.03458042163663977,0.0,0.41816108567374094,nan,4.833377763803692,0.0,4.833377763803692,0.0,1.875,0.9281302895627005,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,106,4.895740421640309,0.8855989787975947,0.38481192380189894,1.0,0.015386288571688864,nan,1000.0,1.0,1.0,30362,462,0,182,0.4127335697412491,nan,25.666666666666668,151.81,0.02753918802570076,0.0,0.28260047568215263,nan,4.895740421640309,0.0,4.895740421640309,0.0,1.8900000000000001,0.9271841635342583,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,107,4.959565772364041,0.8858419781923295,0.38429711063702904,0.9906370169804785,0.015630414243787527,nan,1000.0,0.9062821087707965,1.0,30398,506,0,128,0.512965552508831,nan,31.625,151.99,0.03579317995284839,0.0,0.3619048744440079,nan,4.959565772364042,0.0,4.959565772364042,8.881784197001252e-16,1.905,0.9265096817302851,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,108,5.024903581438015,0.8857459765672684,0.3846824556589127,0.9967914438502674,0.015397025117029747,nan,1000.0,0.9936862835959221,1.0,30405,507,0,62,0.6946287900209427,nan,42.25,152.025,0.03834326165568095,0.0,0.39830999573071796,nan,5.024903581438016,0.0,5.024903581438016,8.881784197001252e-16,1.92,0.926172043160438,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,109,5.09180615939299,0.8858103120326996,0.3847541371981303,0.9899961489631828,0.015353772287758497,nan,1000.0,0.8870747672217117,1.0,30918,1035,0,301,0.3917948454618454,nan,39.80769230769231,154.59,0.03760149075021984,0.0,0.3140679827103248,nan,5.09180615939299,0.0,5.09180615939299,0.0,1.935,0.9245370804858343,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,110,5.16032851478683,0.8857746444145839,0.38492224107186,0.9977410027783162,0.014999577697987357,nan,1000.0,0.8849302054747601,1.0,30644,750,0,320,0.3909676782786846,nan,31.25,153.22,0.03239574827824646,0.0,0.28788029712935287,nan,5.160328514786829,0.0,5.160328514786829,8.881784197001252e-16,1.95,0.9228911009098049,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,111,5.207853168736674,0.8857656435171763,0.38523602346579233,0.9611054013931712,0.014583038099642311,nan,1000.0,0.7697133055623621,1.0,30322,429,0,95,0.5521303521735328,nan,30.642857142857142,151.61,0.038364501074115084,0.0,0.3422477351767676,nan,5.207853168736674,0.0,5.207853168736674,0.0,1.965,0.9223760660068971,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,112,5.252493593221522,0.8858353112141292,0.3853159812092781,0.9967606090055069,0.015156817389652133,nan,1000.0,0.9936052123552124,1.0,30247,349,0,22,0.7071938663721085,nan,43.625,151.235,0.031346601018192165,0.0,0.35102250054478645,nan,5.252493593221522,0.0,5.252493593221522,0.0,1.98,0.9222900434994812,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,113,5.297900042856843,0.8857973086833953,0.38551531463861466,0.9922984589730319,0.014609264500904828,nan,1000.0,0.9093506131549609,1.0,30261,368,0,133,0.44151849672198296,nan,23.0,151.305,0.03303437624643711,0.0,0.2782266903668642,nan,5.297900042856843,0.0,5.297900042856843,0.0,1.995,0.9216078170931679,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,114,5.344087390883105,0.8857406453291575,0.3859599309166272,0.9985597110949903,0.015134480657676856,nan,1000.0,0.925926640926641,1.0,30662,765,0,105,0.5624926090240479,nan,51.0,153.31,0.03317721270234592,0.0,0.4090533514817556,nan,5.344087390883104,0.0,5.344087390883104,8.881784197001252e-16,2.01,0.9210716133246567,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,115,5.391070942635641,0.8857879769802094,0.3860847020149231,1.0,0.014258854153255621,nan,1000.0,0.9,1.0,30424,525,0,109,0.4687350948651632,nan,35.0,152.12,0.027897405397798423,0.0,0.29147298832734425,nan,5.391070942635641,0.0,5.391070942635641,0.0,2.025,0.9205055762132558,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,116,5.4388664510187725,0.8858136431376139,0.3863146131237348,0.9172938079026636,0.014294838871468197,nan,1000.0,0.7356332426507864,1.0,30395,517,0,264,0.3445659293369813,nan,23.5,151.975,0.03202552903713797,0.0,0.29835645854473114,nan,5.438866451018774,0.0,5.438866451018774,1.7763568394002505e-15,2.04,0.9191755361659765,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,117,5.48749013258289,0.885752309759458,0.3866810675462087,0.9794734493529674,0.013803931799801912,nan,1000.0,0.5776190476190476,1.0,30286,395,0,45,0.7731236896731637,nan,35.90909090909091,151.43,0.03639181724484359,0.0,0.5407545471733267,nan,5.487490132582891,0.0,5.487490132582891,8.881784197001252e-16,2.055,0.9189000989385304,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,118,5.536958684228259,0.8857869770129522,0.38676932017008464,0.9794830785353051,0.014468610994517803,nan,1000.0,0.9635043274133873,1.0,30843,952,0,311,0.33538719415664675,nan,38.08,154.215,0.027290371757571083,0.0,0.266456840634346,nan,5.536958684228259,0.0,5.536958684228259,0.0,2.07,0.9174056798748946,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,119,5.5872893005602045,0.8857509775956471,0.3871195864677429,0.9934335701409479,0.01410334799438715,nan,1000.0,0.9112591212316631,1.0,30516,624,0,206,0.4213644817471504,nan,31.2,152.58,0.033501876953148615,0.0,0.29807248562574384,nan,5.587289300560204,0.0,5.587289300560204,8.881784197001252e-16,2.085,0.9162901636117304,nan
