algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,57,0.0,0.7912413798570633,0.5895249563455581,nan,0.031136983901262284,0.0,,0.0,nan,0,1,0,317
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,58,0.0,0.7917099812030792,0.5884352596998215,nan,0.030826978582888843,0.0,,0.0,nan,0,11,0,415
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,59,0.0,0.7919601811170578,0.587575752735138,nan,0.030710991762578486,0.0,,0.0,nan,0,7,0,175
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,60,0.0,0.7920803809165955,0.587216441988945,nan,0.03078457298129797,0.0,,0.0,nan,0,1,0,231
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,61,0.0,0.7923037803173065,0.5866113216876984,nan,0.031068424463272095,0.0,,0.0,nan,0,1,0,275
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,62,0.0,0.7927931798696518,0.5854799939393998,nan,0.030806965287774803,0.0,,0.0,nan,0,2,0,258
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,63,0.0,0.7929965802431107,0.5848396778106689,nan,0.030286143876612187,0.0,,0.0,nan,0,10,0,380
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,64,0.0,0.793419780254364,0.5839941719770432,nan,0.030521834906190634,0.0,,0.0,nan,0,4,0,318
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,65,0.0,0.7936383801698684,0.5832367647886276,nan,0.029968131847679616,0.0,,0.0,nan,0,2,0,248
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,66,0.0,0.7940169798135758,0.5825150380134583,nan,0.029766755368560553,0.0,,0.0,nan,0,1,0,225
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,67,0.0,0.7940443803071976,0.5822831492424011,nan,0.02946702302992344,0.0,,nan,nan,0,0,0,336
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,68,0.0,0.794436180472374,0.5816076655387878,nan,0.02964665124565363,0.0,,nan,nan,0,0,0,444
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,69,0.0,0.7945315794944763,0.5811589064598084,nan,0.029559288658201694,0.0,,0.0,nan,0,3,0,109
