algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,86,0.0,0.8876549767255784,0.3750513972043991,nan,0.01854679756425321,0.0,,0.0,nan,0,183,0,21,0.0031347887428558392,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,87,0.0,0.8876709772348403,0.3750282354950905,nan,0.018389667052775623,0.0,,0.0,nan,0,72,0,14,0.0017613713498576544,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,88,0.0,0.8876845779418945,0.37499985682964326,nan,0.018229188086465002,0.0,,0.0,nan,0,204,0,22,0.003423215176250475,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,89,0.0,0.8877933765649796,0.3749921916723251,nan,0.018053244875743984,0.0,,0.0,nan,0,100,0,16,0.0020331850844538873,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,90,0.0,0.8877135770320892,0.37501110303401947,nan,0.0179071293361485,0.0,,0.0,nan,0,506,0,36,0.004824559872136696,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,91,0.0,0.8877443784475326,0.375011157810688,nan,0.017714535389095544,0.0,,0.0,nan,0,174,0,20,0.002748815474383857,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,92,0.0,0.8877601764202118,0.37502620339393616,nan,0.017562689665704966,0.0,,0.0,nan,0,200,0,22,0.0028758722570880004,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,93,0.0,0.887781376361847,0.3750372421741486,nan,0.017389982176944613,0.0,,0.0,nan,0,230,0,24,0.0029971527849109126,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,94,0.0,0.8878115770816803,0.37505622386932375,nan,0.017250450998544692,0.0,,0.0,nan,0,127,0,19,0.002064950385829434,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,95,0.0,0.8878309768438339,0.3751427256464958,nan,0.01711870551854372,0.0,,0.0,nan,0,303,0,27,0.003344077753416937,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,96,0.0,0.8878003772497177,0.375261524617672,nan,0.01693709325417876,0.0,,0.0,nan,0,482,0,32,0.004343665830258812,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,97,0.0,0.8878287785053253,0.3752608639597893,nan,0.01683734089508653,0.0,,0.0,nan,0,266,0,26,0.003057405198757936,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,98,0.0,0.8878799766302109,0.3753748210668564,nan,0.016686815841123463,0.0,,0.0,nan,0,71,0,11,0.0016423915845475026,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,99,0.0,0.8878475773334503,0.3755015689730644,nan,0.016501259971410037,0.0,,0.0,nan,0,177,0,19,0.002405044207673358,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,100,0.0,0.8878911790847779,0.3755486403107643,nan,0.01639669938571751,0.0,,0.0,nan,0,184,0,20,0.002470392045443473,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,101,0.0,0.8879015785455704,0.37563267266750333,nan,0.016267044385895133,0.0,,0.0,nan,0,324,0,28,0.0030552232017119724,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,102,0.0,0.8879033771753311,0.37577770894765855,nan,0.01612322240509093,0.0,,0.0,nan,0,258,0,24,0.0027601867741732684,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,103,0.0,0.8878887767791748,0.3759144824147224,nan,0.015978452514857053,0.0,,0.0,nan,0,264,0,26,0.0026967470600668874,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,104,0.0,0.8878953771591187,0.37600462639331816,nan,0.01578570465929806,0.0,,0.0,nan,0,326,0,28,0.002992008087070038,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,105,0.0,0.8879017773866653,0.37613994312286375,nan,0.015678575510159134,0.0,,0.0,nan,0,250,0,22,0.002701007297930672,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,106,0.0,0.887903177022934,0.376272598862648,nan,0.015549834890291095,0.0,,0.0,nan,0,336,0,28,0.002820692032635693,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,107,0.0,0.8879469767808914,0.37637785655260086,nan,0.015495319193229079,0.0,,0.0,nan,0,174,0,20,0.0022084170857190407,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,108,0.0,0.8879019774198532,0.37658330184221267,nan,0.015312201082706452,0.0,,0.0,nan,0,177,0,21,0.002086917976038935,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,109,0.0,0.8879305770397187,0.37668795067071914,nan,0.015152570717036724,0.0,,0.0,nan,0,493,0,35,0.0033248410021003926,0.0
