algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,D_threshold_honest,D_threshold_attacker,eps_n_honest,eps_n_attacker,S_agg_norm_honest,S_agg_norm_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,60,2.672174193730253,0.7896379787921906,0.5938945361375809,nan,0.03202487559368213,0.0,1000.0,0.0,nan,0,2,0,230,0.6469335506359736,0.0,0.08333333333333333,0.0,0.07171719116714867,0.0,2.6721741937302523,0.0,0.9995879704753557,0.0,2.6721741937302523,4.440892098500626e-16,1.2,0.9560203928269434,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,61,2.7253345479753266,0.7898017807006836,0.5934091355800629,nan,0.03151288248885136,0.0,1000.0,0.0,nan,0,4,0,272,0.8046565285095801,0.0,0.15384615384615385,0.0,0.08324006848869892,0.0,2.725334547975327,0.0,0.9814725174353673,0.0,2.725334547975327,4.440892098500626e-16,1.215,0.9552400096060755,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,62,2.7803716539313506,0.7902469799518586,0.5923603682518005,nan,0.031108674306709033,0.0,1000.0,0.0,nan,0,6,0,254,0.646136523439334,0.0,0.23076923076923078,0.0,0.07631314283593597,0.0,2.780371653931351,0.0,0.9579828014740577,0.0,2.780371653931351,4.440892098500626e-16,1.2299999999999998,0.9545226836450715,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,63,2.8374107198726692,0.7905257799625397,0.5916910272836685,nan,0.030593704723287374,0.0,1000.0,0.0,nan,0,10,0,380,0.6497331568971276,0.0,0.3125,0.0,0.07118202649533903,0.0,2.8374107198726697,0.0,0.8748933505266905,0.0,2.8374107198726697,4.440892098500626e-16,1.245,0.953517517167944,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,64,2.8797317800857956,0.790860581278801,0.5909801661968231,nan,0.03128314610304577,0.0,1000.0,0.0,nan,0,9,0,313,0.6628475540450641,0.0,0.32142857142857145,0.0,0.07356968836218966,0.0,2.8797317800857956,0.0,0.9332028989280973,0.0,2.8797317800857956,0.0,1.26,0.9526849776618314,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,65,2.9146882802902803,0.7912073800563812,0.5901656280755997,nan,0.03092249260785488,0.0,1000.0,nan,nan,0,0,0,250,0.5379707194291629,0.0,0.0,0.0,0.059328206497641034,0.0,2.9146882802902803,0.0,0.8730812485401447,0.0,2.9146882802902803,0.0,1.275,0.9520133850335811,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,66,2.9504496656185593,0.791556579709053,0.5894660131931305,nan,0.02855371817946434,0.0,1000.0,0.0,nan,0,1,0,225,0.5136217772960663,0.0,0.04,0.0,0.05920933441798825,0.0,2.950449665618559,0.0,0.8352411603927612,0.0,2.950449665618559,4.440892098500626e-16,1.2900000000000003,0.9513886993583324,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,67,2.9870369056922645,0.7915925776958466,0.5892682249546051,nan,0.029499741528054763,0.0,1000.0,0.0,nan,0,8,0,328,0.5484872686451879,0.0,0.27586206896551724,0.0,0.06358686650582633,0.0,2.9870369056922645,0.0,0.7855016630271385,0.0,2.9870369056922645,0.0,1.305,0.9504832657497185,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,68,3.0244720059477888,0.7919235805273056,0.5886411697864532,nan,0.029321740545770702,0.0,1000.0,0.0,nan,0,13,0,431,0.6189118606202743,0.0,0.38235294117647056,0.0,0.07237081432459205,0.0,3.0244720059477883,0.0,0.7807942751575919,0.0,3.0244720059477883,4.440892098500626e-16,1.32,0.9492757451394964,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,69,3.062778081137312,0.7920583797693252,0.5883675255775451,nan,0.029957531608249013,0.0,1000.0,0.0,nan,0,3,0,109,0.6073646027790872,0.0,0.15789473684210525,0.0,0.06209598380508391,0.0,3.062778081137312,0.0,1.0276990313279002,0.0,3.062778081137312,0.0,1.335,0.9489606785343314,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,70,3.1019794351188676,0.7924045805931091,0.5875211578607559,nan,0.03109323183695475,0.0,1000.0,0.0,nan,0,3,0,85,0.680979295571645,0.0,0.2,0.0,0.06849033470359692,0.0,3.101979435118868,0.0,1.194024956226349,0.0,3.101979435118868,4.440892098500626e-16,1.3499999999999999,0.9487308901985436,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,71,3.1421016475291226,0.792567379117012,0.5873154853582382,nan,0.02955268839882179,0.0,1000.0,0.0,nan,0,2,0,176,0.531541492451321,0.0,0.09090909090909091,0.0,0.05414345076391352,0.0,3.1421016475291235,0.0,0.8910845463926141,0.0,3.1421016475291235,8.881784197001252e-16,1.3650000000000002,0.9482689175949295,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,72,3.183171667991226,0.7928361797332764,0.5870447990894317,nan,0.029570031240582467,0.0,1000.0,0.0,nan,0,8,0,214,0.6356155836582184,0.0,0.32,0.0,0.06690748357951933,0.0,3.183171667991225,0.0,0.9328512692451477,0.0,3.183171667991225,8.881784197001252e-16,1.38,0.9476896222571313,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,73,3.225217918574414,0.7929713795185089,0.5868112690448761,nan,0.02999135572463274,0.0,1000.0,0.0,nan,0,4,0,392,0.6414382113143802,0.0,0.125,0.0,0.06888214379555946,0.0,3.225217918574415,0.0,0.8050648830831051,0.0,3.225217918574415,8.881784197001252e-16,1.395,0.9466161962992179,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,74,3.2682704052928386,0.793136379122734,0.5864952330589295,nan,0.02933351183310151,0.0,1000.0,0.0,nan,0,2,0,240,0.5565040496488413,0.0,0.08333333333333333,0.0,0.06728656341475124,0.0,3.268270405292838,0.0,0.8756678104400635,0.0,3.268270405292838,4.440892098500626e-16,1.41,0.945951821769037,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,75,3.3123608395086923,0.7931523799896241,0.5864499886035919,nan,0.02872034327055399,0.0,1000.0,0.0,nan,0,4,0,254,0.611604990867468,0.0,0.15384615384615385,0.0,0.058405397008916886,0.0,3.3123608395086928,0.0,0.7810445382044866,0.0,3.3123608395086928,4.440892098500626e-16,1.425,0.945282320910419,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,76,3.357522770189856,0.7935877797603608,0.5857101935148239,nan,0.029326259202900388,0.0,1000.0,nan,nan,0,0,0,164,0.4964341052940914,0.0,0.0,0.0,0.05116088029230744,0.0,3.357522770189855,0.0,0.8676809725307283,0.0,3.357522770189855,8.881784197001252e-16,1.4400000000000002,0.9448816255014051,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,77,3.4037917280656296,0.7936217797994614,0.5856953499317169,nan,0.028587205180277426,0.0,1000.0,0.0,nan,0,9,0,227,0.5701479290922483,0.0,0.375,0.0,0.06045578134203008,0.0,3.403791728065629,0.0,0.8613543510437012,0.0,3.403791728065629,4.440892098500626e-16,1.4549999999999998,0.9442914375490755,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,78,3.4512053828263247,0.7939969795942307,0.5853189386129379,nan,0.027784603304768864,0.0,1000.0,0.0,nan,0,4,0,128,0.5071431021941336,0.0,0.21052631578947367,0.0,0.05119670636647575,0.0,3.451205382826324,0.0,0.8994022450949016,0.0,3.451205382826324,8.881784197001252e-16,1.47,0.9439607174154132,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,79,3.499803714624289,0.7939763810634614,0.5852684055566788,nan,0.02871852791444822,0.0,1000.0,0.0,nan,0,2,0,196,0.5639681396159258,0.0,0.09090909090909091,0.0,0.05816265965486798,0.0,3.4998037146242895,0.0,0.879485084251924,0.0,3.4998037146242895,4.440892098500626e-16,1.485,0.9434348428314663,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,80,3.549629201256186,0.7940325798988342,0.585258868932724,nan,0.029563318339309523,0.0,1000.0,0.0,nan,0,4,0,310,0.4665796480008534,0.0,0.14285714285714285,0.0,0.05158942989948354,0.0,3.5496292012561863,0.0,0.7207215981824058,0.0,3.5496292012561863,4.440892098500626e-16,1.5,0.9426502058052582,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,81,3.600727022539671,0.7942345812320709,0.5849668139219284,nan,0.029414478093385696,0.0,1000.0,0.0,nan,0,1,0,229,0.5391374969482422,0.0,0.04,0.0,0.057124144784242964,0.0,3.6007270225396715,0.0,0.8278574180603028,0.0,3.6007270225396715,4.440892098500626e-16,1.515,0.9420457671184882,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,82,3.653145283543021,0.7944249805212021,0.5847064116001129,nan,0.02688995731825178,0.0,1000.0,nan,nan,0,0,0,40,0.6020669720389626,0.0,0.0,0.0,0.049108153066729866,0.0,3.65314528354302,0.0,1.148799029263583,0.0,3.65314528354302,8.881784197001252e-16,1.53,0.9419274020223763,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,83,3.706935258484402,0.7945459810495377,0.5849894601106643,nan,0.02765198443084955,0.0,1000.0,0.0,nan,0,1,0,153,0.5265703693032264,0.0,0.05,0.0,0.053047827432096795,0.0,3.706935258484402,0.0,0.8409763634204864,0.0,3.706935258484402,0.0,1.5450000000000002,0.9415431411408509,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,84,3.7621516572892535,0.7945937806367874,0.5847581675052643,nan,0.028148196346592158,0.0,1000.0,0.0,nan,0,6,0,428,0.42804742977023125,0.0,0.1875,0.0,0.05123657680398856,0.0,3.7621516572892526,0.0,0.5993145322427154,0.0,3.7621516572892526,8.881784197001252e-16,1.56,0.9403759417420222,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,85,3.818852916980401,0.7948165810108185,0.5845444723367691,nan,0.02740467187355865,0.0,1000.0,0.0,nan,0,5,0,181,0.5618747973983939,0.0,0.22727272727272727,0.0,0.05659920593755785,0.0,3.818852916980402,0.0,0.7965677624399011,0.0,3.818852916980402,8.881784197001252e-16,1.575,0.9398898277602207,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,86,3.874737541093223,0.7948765799999237,0.5845363665819168,nan,0.02777484804391861,0.0,1000.0,0.0,nan,0,1,0,203,0.4715571390545886,0.0,0.043478260869565216,0.0,0.04814626045978934,0.0,3.8747375410932245,0.0,0.734069868274357,0.0,3.8747375410932245,1.3322676295501878e-15,1.5899999999999999,0.9393600381840739,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,87,3.916240373005058,0.7952093795537949,0.5844932806491852,nan,0.029614053899422288,0.0,1000.0,0.0,nan,0,4,0,82,0.6883071474730968,0.0,0.25,0.0,0.06201104818181597,0.0,3.916240373005059,0.0,1.0263279862701893,0.0,3.916240373005059,8.881784197001252e-16,1.6050000000000002,0.9391234991950271,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,88,3.958594794875645,0.7953123799562454,0.5842472687959671,nan,0.028417059608424704,0.0,1000.0,0.0,nan,0,3,0,223,0.44944614296158153,0.0,0.125,0.0,0.04656200570623593,0.0,3.9585947948756446,0.0,0.720139279961586,0.0,3.9585947948756446,4.440892098500626e-16,1.62,0.9385712189344381,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,89,4.00182186932881,0.7953017785549163,0.5844117187261582,nan,0.02828223454869456,0.0,1000.0,0.0,nan,0,3,0,113,0.5542884634600745,0.0,0.16666666666666666,0.0,0.055167679807678977,0.0,4.0018218693288095,0.0,0.9208543863561418,0.0,4.0018218693288095,8.881784197001252e-16,1.635,0.9382720650222738,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,90,4.045943537463281,0.795275978922844,0.5845307774543762,nan,0.027466788446824802,0.0,1000.0,0.0,nan,0,8,0,534,0.492396260562696,0.0,0.21052631578947367,0.0,0.05265508615860473,0.0,4.045943537463281,0.0,0.583371273781124,0.0,4.045943537463281,0.0,1.65,0.9368542707395869,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,91,4.090982666874294,0.7955013800859452,0.5844673931598663,nan,0.026266532666657284,0.0,1000.0,nan,nan,0,0,0,194,0.5817526190177255,0.0,0.0,0.0,0.05685567281453121,0.0,4.090982666874295,0.0,0.8337040724961654,0.0,4.090982666874295,8.881784197001252e-16,1.6649999999999998,0.9363194902497025,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,92,4.136963102650078,0.7954903792142868,0.5848026435375213,nan,0.02888283133506775,0.0,1000.0,0.0,nan,0,7,0,215,0.4831617698073387,0.0,0.2916666666666667,0.0,0.050571344656451335,0.0,4.136963102650079,0.0,0.7398166631658872,0.0,4.136963102650079,8.881784197001252e-16,1.6800000000000002,0.9357451441746593,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,93,4.183909721536838,0.7956383806467057,0.5847040207386017,nan,0.02756966485713537,0.0,1000.0,0.0,nan,0,4,0,250,0.4228946383182819,0.0,0.15384615384615385,0.0,0.04488381654844353,0.0,4.183909721536837,0.0,0.6549316644668579,0.0,4.183909721536837,8.881784197001252e-16,1.695,0.9351164433789825,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,94,4.231848489478358,0.7958305780887603,0.5848274468183517,nan,0.02591012679040432,0.0,1000.0,nan,nan,0,0,0,146,0.49120295569300654,0.0,0.0,0.0,0.049096185266679,0.0,4.231848489478359,0.0,0.7665680438280106,0.0,4.231848489478359,8.881784197001252e-16,1.71,0.9347089648260654,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,95,4.28080652274961,0.7956779812574386,0.5851787480115891,nan,0.02745698874109778,0.0,1000.0,0.0,nan,0,5,0,325,0.4629055107461995,0.0,0.1724137931034483,0.0,0.047911677921008776,0.0,4.280806522749609,0.0,0.6327623067231014,0.0,4.280806522749609,8.881784197001252e-16,1.7249999999999999,0.9338389224782062,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,96,4.330812152917754,0.7958909806013107,0.5854700628519058,nan,0.027723607846668788,0.0,1000.0,0.0,nan,0,5,0,509,0.43557751519339427,0.0,0.14285714285714285,0.0,0.04928042736027988,0.0,4.330812152917753,0.0,0.5504616745880672,0.0,4.330812152917753,8.881784197001252e-16,1.7400000000000002,0.9324747341774428,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,97,4.381894995878737,0.796136979341507,0.5849460669755936,nan,0.027479152594293867,0.0,1000.0,0.0,nan,0,1,0,291,0.4183603972196579,0.0,0.03571428571428571,0.0,0.04547068994884603,0.0,4.381894995878737,0.0,0.6295215764216014,0.0,4.381894995878737,0.0,1.7550000000000001,0.9317029137290638,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,98,4.434086025233358,0.7961007797718048,0.5854115527868271,nan,0.02658720128238201,0.0,1000.0,nan,nan,0,0,0,82,0.4679902770689556,0.0,0.0,0.0,0.043265071041425025,0.0,4.434086025233357,0.0,0.8342036519731794,0.0,4.434086025233357,8.881784197001252e-16,1.77,0.9314910778108687,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,99,4.4874176502831755,0.7961735793352127,0.5855671863555908,nan,0.0264668563461822,0.0,1000.0,0.0,nan,0,4,0,192,0.4387561614098756,0.0,0.17391304347826086,0.0,0.04753988124566138,0.0,4.487417650283177,0.0,0.7183438694995382,0.0,4.487417650283177,1.7763568394002505e-15,1.785,0.9309633459659212,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,100,4.5419237989440235,0.7963293801546096,0.585435581445694,nan,0.02659529488047828,0.0,1000.0,0.0,nan,0,4,0,200,0.45634398382642993,0.0,0.17391304347826086,0.0,0.04760711323739617,0.0,4.541923798944024,0.0,0.7276727790417878,0.0,4.541923798944024,8.881784197001252e-16,1.7999999999999998,0.9304617101269591,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,101,4.597640005893232,0.7963611783981324,0.5859511604309082,nan,0.025092905014753343,0.0,1000.0,0.0,nan,0,4,0,348,0.39173303842544555,0.0,0.13333333333333333,0.0,0.04349822530246506,0.0,4.597640005893232,0.0,0.5690360496441523,0.0,4.597640005893232,0.0,1.8150000000000002,0.9295453381173618,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,102,4.65460350628586,0.7964675810337066,0.5859600583314896,nan,0.02651238103431684,0.0,1000.0,0.0,nan,0,5,0,277,0.4071333662227348,0.0,0.18518518518518517,0.0,0.04371655282716955,0.0,4.654603506285861,0.0,0.6039100465951143,0.0,4.654603506285861,8.881784197001252e-16,1.83,0.9288083309931963,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,103,4.712853335395463,0.7963719799518585,0.5864793452024459,nan,0.02576908003538847,0.0,1000.0,0.0,nan,0,3,0,287,0.4210636599787644,0.0,0.10714285714285714,0.0,0.04540345374838713,0.0,4.712853335395464,0.0,0.605799315231187,0.0,4.712853335395464,8.881784197001252e-16,1.845,0.9280454153285269,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,104,4.772430434556013,0.7965379805564881,0.5865798904895783,nan,0.02634264888862769,0.0,1000.0,0.0,nan,0,12,0,342,0.41978867451349894,0.0,0.4,0.0,0.04460788031377398,0.0,4.772430434556013,0.0,0.5841624011596044,0.0,4.772430434556013,0.0,1.8599999999999999,0.9271685392948662,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,105,4.833377763803692,0.7964601784944534,0.5869033442735672,nan,0.026254874937560246,0.0,1000.0,0.0,nan,0,2,0,270,0.3791174849738245,0.0,0.08695652173913043,0.0,0.03961969291948132,0.0,4.833377763803692,0.0,0.5776273349057073,0.0,4.833377763803692,0.0,1.875,0.9264839088683609,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,106,4.895740421640309,0.7965599782466889,0.5870666390657425,nan,0.025767843389222698,0.0,1000.0,0.0,nan,0,1,0,363,0.34419545050590267,0.0,0.03225806451612903,0.0,0.03959652760785976,0.0,4.89574042164031,0.0,0.5342295333262412,0.0,4.89574042164031,8.881784197001252e-16,1.8900000000000001,0.9255671749071018,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,107,4.959565772364041,0.7967767800092698,0.5869125843048095,nan,0.025424719449471344,0.0,1000.0,0.0,nan,0,4,0,190,0.44325015490705316,0.0,0.18181818181818182,0.0,0.04545241676603346,0.0,4.959565772364042,0.0,0.6615545505827124,0.0,4.959565772364042,8.881784197001252e-16,1.905,0.9250817768621737,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,108,5.024903581438015,0.7966623787879944,0.5878549805879593,nan,0.02607926888310391,0.0,1000.0,0.0,nan,0,5,0,193,0.4318496701510056,0.0,0.21739130434782608,0.0,0.04657395985737049,0.0,5.024903581438016,0.0,0.6723787395850472,0.0,5.024903581438016,8.881784197001252e-16,1.92,0.9245727151539782,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,109,5.09180615939299,0.7968657793998718,0.5877235305309295,nan,0.0260363604481283,0.0,1000.0,0.0,nan,0,11,0,517,0.383458422202813,0.0,0.2894736842105263,0.0,0.043319132304556675,0.0,5.0918061593929895,0.0,0.4931822732875222,0.0,5.0918061593929895,8.881784197001252e-16,1.935,0.9232371708772897,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,110,5.16032851478683,0.7967975804805756,0.5880550509691238,nan,0.026290146226529032,0.0,1000.0,0.0,nan,0,4,0,428,0.3646436152048409,0.0,0.125,0.0,0.04112669625711021,0.0,5.160328514786828,0.0,0.5321205966174603,0.0,5.160328514786828,1.7763568394002505e-15,1.95,0.9221759608020301,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,111,5.207853168736674,0.7967475793361664,0.5885670648813248,nan,0.0250047854334116,0.0,1000.0,0.0,nan,0,7,0,213,0.407089604139328,0.0,0.28,0.0,0.042210073736059825,0.0,5.207853168736674,0.0,0.6506982564926147,0.0,5.207853168736674,0.0,1.965,0.9216299643721003,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,112,5.252493593221522,0.7970903785228729,0.5885479387044906,nan,0.0255295421395983,0.0,1000.0,0.0,nan,0,5,0,187,0.3628961642583211,0.0,0.23809523809523808,0.0,0.03829707947797992,0.0,5.252493593221521,0.0,0.6279932686260769,0.0,5.252493593221521,8.881784197001252e-16,1.98,0.9211822466647936,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,113,5.297900042856843,0.7970121796131134,0.5889940465688706,nan,0.02566782238356995,0.0,1000.0,0.0,nan,0,9,0,383,0.35094904944752203,0.0,0.2727272727272727,0.0,0.039727713180938214,0.0,5.297900042856844,0.0,0.5218476066083619,0.0,5.297900042856844,8.881784197001252e-16,1.995,0.920237885150893,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,114,5.344087390883105,0.7968523799180984,0.5895477648973465,nan,0.02640851073223969,0.0,1000.0,0.0,nan,0,3,0,353,0.3681890666484833,0.0,0.10344827586206896,0.0,0.03935572742929537,0.0,5.344087390883105,0.0,0.5286572996912331,0.0,5.344087390883105,0.0,2.01,0.9193644830707506,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,115,5.391070942635641,0.7969745783805847,0.5896589740514755,nan,0.025518328483615602,0.0,1000.0,0.0,nan,0,1,0,303,0.32751477509737015,0.0,0.03571428571428571,0.0,0.036249850118857466,0.0,5.391070942635641,0.0,0.5193776147706168,0.0,5.391070942635641,0.0,2.025,0.9186059647166112,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,116,5.4388664510187725,0.7971603804826737,0.5897927324771881,nan,0.026359435453107864,0.0,1000.0,0.0,nan,0,10,0,404,0.3381672158385768,0.0,0.30303030303030304,0.0,0.03796168184598388,0.0,5.438866451018773,0.0,0.489109532399611,0.0,5.438866451018773,8.881784197001252e-16,2.04,0.9176308436955637,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,117,5.48749013258289,0.7971303786039352,0.5904653562307358,nan,0.024204132768015068,0.0,1000.0,0.0,nan,0,3,0,207,0.39980848506093025,0.0,0.125,0.0,0.039406481868347804,0.0,5.487490132582891,0.0,0.588037601361672,0.0,5.487490132582891,8.881784197001252e-16,2.055,0.9171115596431896,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,118,5.536958684228259,0.7971619793176651,0.5909270389080048,nan,0.024602668840558298,0.0,1000.0,0.0,nan,0,2,0,400,0.3210124171549274,0.0,0.06451612903225806,0.0,0.035325627937658664,0.0,5.536958684228258,0.0,0.4695124991478459,0.0,5.536958684228258,8.881784197001252e-16,2.07,0.9162106168455494,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,119,5.5872893005602045,0.7970799800157548,0.5912701095342636,nan,0.024400160182267427,0.0,1000.0,0.0,nan,0,3,0,255,0.36802681535482407,0.0,0.125,0.0,0.040014706241811526,0.0,5.587289300560204,0.0,0.5562423467636108,0.0,5.587289300560204,8.881784197001252e-16,2.085,0.9155489598680918,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,120,5.638499691921221,0.7971949799060821,0.5916719644069671,nan,0.024930224055424333,0.0,1000.0,0.0,nan,0,1,0,381,0.3360225413925946,0.0,0.03125,0.0,0.037798751174032204,0.0,5.638499691921221,0.0,0.5081718014553189,0.0,5.638499691921221,0.0,2.1,0.9146180720898985,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,121,5.690608103126535,0.7972517778873444,0.5919229699373245,nan,0.02636061544562208,0.0,1000.0,0.0,nan,0,5,0,311,0.31036216226117364,0.0,0.1724137931034483,0.0,0.03525179477003121,0.0,5.690608103126535,0.0,0.5078762050332695,0.0,5.690608103126535,0.0,2.115,0.9138781639380577,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,122,5.743633332930533,0.7974129804372787,0.5922751711606979,nan,0.024513844008508482,0.0,1000.0,0.0,nan,0,2,0,126,0.38237306161930684,0.0,0.10526315789473684,0.0,0.03924412307861963,0.0,5.743633332930533,0.0,0.6830538730872305,0.0,5.743633332930533,0.0,2.13,0.9135707584503976,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,123,5.797594754252546,0.7972247793674468,0.5928828955888749,nan,0.024373353732859388,0.0,1000.0,nan,nan,0,0,0,112,0.3670910579316756,0.0,0.0,0.0,0.035004668839712726,0.0,5.797594754252545,0.0,0.6418829314848956,0.0,5.797594754252545,8.881784197001252e-16,2.145,0.9133000596265217,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,124,5.852512335191406,0.7974313796758652,0.593112193107605,nan,0.024162902051339977,0.0,1000.0,0.0,nan,0,2,0,222,0.3566258497860121,0.0,0.08695652173913043,0.0,0.036596069891755435,0.0,5.852512335191406,0.0,0.543269333632096,0.0,5.852512335191406,0.0,2.16,0.9127112863960822,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,125,5.908406660859312,0.7973655791282653,0.5936177648305893,nan,0.02583263428122909,0.0,1000.0,0.0,nan,0,3,0,265,0.3288956919202098,0.0,0.1111111111111111,0.0,0.03612616281232283,0.0,5.908406660859313,0.0,0.5214228409307974,0.0,5.908406660859313,8.881784197001252e-16,2.175,0.9120387210509007,0.0
