algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,0,2.563096916045848,0.156700000166893,2.274232864379883,nan,1.1398376791477203,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,1,2.8734654952718732,0.1816999912261963,2.2529561519622803,nan,1.1423143548965453,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,2,3.1838340744978986,0.20729999244213104,2.227719783782959,nan,1.144674908876419,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,3,3.303825288981192,0.2345999926328659,2.200124502182007,nan,1.1444550654888153,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,4,3.3578162040185737,0.26729997992515564,2.172889232635498,nan,1.1426633296012878,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,5,3.4118071190559554,0.29159998893737793,2.152860403060913,nan,1.1389528541564942,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,6,3.4657980340933374,0.32099997997283936,2.1272354125976562,nan,1.1353868675231933,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,7,3.519788949130719,0.35519999265670776,2.0943634510040283,nan,1.1305650010108947,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,8,3.5737798641681007,0.39010000228881836,2.0619115829467773,nan,1.1228834612369538,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,9,3.6277707792054823,0.42479997873306274,2.0307466983795166,nan,1.1148960106372834,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,10,3.681761694242864,0.4640999734401703,1.994661808013916,nan,1.1064123601913451,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,11,3.7357526092802456,0.4998999834060669,1.9584053754806519,nan,1.0959364914894103,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,12,3.789743524317628,0.5329999923706055,1.9219714403152466,nan,1.0845293951034547,0.0,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.8,0.0234,0.05,iid,1.0,99999,13,3.8437344393550097,0.5534999966621399,1.8895032405853271,nan,1.072584689617157,0.0,4.0,nan,nan,0,0,0,0
