algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,0,2.563096916045848,0.6220999956130981,20.888935089111328,nan,1.1395192182064056,1.1400499864419302,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,1,2.8734654952718732,0.0973999947309494,522.5684814453125,nan,1.6773571634292603,1.6739747524261475,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,2,3.1838340744978986,0.11349999904632568,70.42969512939453,nan,9.032203755378724,9.02961726506551,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,3,3.303825288981192,0.1363999992609024,22.958894729614258,nan,3.821524841785431,3.8252501368522642,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,4,3.3578162040185737,0.16599999368190765,2.328313112258911,nan,1.8093213027715682,1.8110151942571004,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,5,3.4118071190559554,0.14919999241828918,7.815373420715332,nan,0.2730136878043413,0.2729499817887942,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,6,3.4657980340933374,0.11349999904632568,2.4174389839172363,nan,1.2679244196414947,1.2688056826591492,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,7,3.519788949130719,0.11349999904632568,2.3257896900177,nan,0.10293379239737988,0.10299201997617881,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,8,3.5737798641681007,0.11349999904632568,2.3039329051971436,nan,0.058751666340976956,0.05871036944290002,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,9,3.6277707792054823,0.11349999904632568,2.3038437366485596,nan,0.012987935293931514,0.013128286755333344,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,10,3.681761694242864,0.11400000005960464,2.3032782077789307,nan,0.012625037538819016,0.012852147437321644,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,11,3.7357526092802456,0.15839999914169312,2.2705090045928955,nan,0.025796825122088193,0.02552867726733287,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,12,3.789743524317628,0.10189999639987946,29.269977569580078,nan,0.2820869679749012,0.2820113581418991,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,13,3.8437344393550097,0.11349999904632568,2.496474266052246,nan,2.2090809965133666,2.208495634396871,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,14,3.8977253543923913,0.09809999912977219,2.3184750080108643,nan,0.1643024678528309,0.16405022407571473,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,15,3.951716269429773,0.11349999904632568,2.304293632507324,nan,0.05365312751382589,0.05356715675443411,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,16,4.005707184467155,0.11349999904632568,2.3038816452026367,nan,0.014665295635350049,0.015049080050860843,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,17,4.059698099504536,0.11349999904632568,2.3037891387939453,nan,0.011295314491726459,0.011572121828794479,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,300,0.8,0.0234,0.05,iid,1.0,50,18,4.113689014541918,0.11349999904632568,2.3037707805633545,nan,0.010733522232621908,0.011123318613196412,4.0,nan,nan,0,0,0,0
