algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.8262929785996675,39313.51597039352,0.9211388332274408,1.4995319624990224,676.6045767211914,,0.6149554943003991,0.9702350574177289,30004,355,204,3,1650908.925981881,3827059.1575
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.8143826460589966,2299224.609237385,0.8272707660959995,7.115414122194052,4404.937681884766,,0.3410062643814403,0.9805735421054869,30149,690,207,10,66400767.23737359,94026262.52
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7833063124616941,175337282.09685227,0.8850320405716916,54.018978369583685,27963.9568359375,,0.4732114977098394,0.9789658062226522,30471,1082,214,9,5327128448.003772,5524165305.6
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.7773049806555112,4146193988.2899837,0.8944603487345536,638.1902474007383,174610.008671875,,0.49956730213306993,0.9799203108771442,30137,552,206,7,139959139277.28723,160593353646.08
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7652579810718695,181343566474.38043,0.914885874258004,2379.5554292682805,1080164.7959375,,0.6509316320602991,0.9724676653021055,30159,535,208,2,5532133888469.335,6156223641026.56
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7542426467438539,5926041625829.162,0.816668678477318,16246.5109482086,6898929.6175,,0.4148899650854532,0.9738064968916034,30066,524,206,6,200791344808521.28,197782411621171.2
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7336659821122885,301433030123944.94,0.9101003743707217,85884.59641025886,43927515.58,,0.5347618893413751,0.9765255312650718,30283,714,209,6,9344908305376204.0,8461874529084375.0
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7188959813117981,1.452656279079627e+16,0.866935350886538,683427.08225685,276672060.08,,0.5438502438011198,0.979299652284748,30331,825,210,4,4.4492239999640435e+17,3.597366997125851e+17
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.698489315683643,7.120248939314941e+17,0.9073625159831469,5169522.080088148,1730847527.68,,0.7085889575535008,0.9802628876148829,30693,1161,215,1,2.3209810426435527e+19,1.9092620095697265e+19
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.6802139846483867,2.6341268889221284e+19,0.8728286621282136,40321227.36515815,10964849418.24,,0.6296919678242912,0.975733465793495,30422,911,212,3,8.215268926295212e+20,6.503113422948421e+20
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.6681933148950339,7.124160400034824e+20,0.8709694624706075,243144128.30397406,68619314749.44,,0.5041004441498402,0.9815066581821338,30247,686,207,6,2.3236805359943694e+22,1.9325417876956754e+22
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.6598846506575743,3.3014635131905853e+22,0.8130703039814646,1033292470.9074066,434818147778.56,,0.43864231785077745,0.9721392230663254,30245,771,209,5,9.673724492389588e+23,8.0228782221548e+23
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.6348373175909122,1.6145399415596804e+24,0.8109702310100457,7625396947.012926,2739851881349.12,,0.5583940156722426,0.9778568879928242,30488,1011,210,7,4.8643940649969045e+25,4.052216412210463e+25
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.6343763168404499,2.2175836688926916e+25,0.9808563853024698,59612312854.432106,17310709522104.32,,0.43335912596061,0.9868528561955286,30014,341,203,4,3.846034721034236e+26,8.582399528556937e+26
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.6445403179526329,5.629562528867558e+26,0.9175939219909068,127986648595.9063,108623310597652.48,,0.3276282051282051,0.9686609686609687,29845,184,202,1,2.010847695501319e+28,3.11277761514089e+28
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.6420973178744316,4.460550048671473e+28,0.7689726229912259,527894508199.4124,692961890397061.1,,0.5640473340769852,0.9785734161228565,29976,337,205,2,1.8011697232622074e+30,1.4980173532483072e+30
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.6319429829468329,2.4677392589119444e+30,0.9340229648254826,6220253057416.585,4367038373282447.5,,0.47745033318492486,0.9819532412446335,30235,643,206,6,6.890039176663251e+31,8.189388033518176e+31
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.6205449848125378,1.4638924458570507e+32,0.8937907608038405,54440004965421.51,2.756573508443046e+16,,0.4963809818113106,0.9776605930438772,30308,824,210,0,4.0663300898864967e+33,3.4187447463400407e+33
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.613057984560728,inf,0.8564826072449587,521442925865978.1,1.7022147634019696e+17,,0.6761995415436091,0.9756985815117114,30336,772,210,2,2.0914517975700946e+35,1.3881502456611187e+35
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.6102489853153626,inf,0.9021105698797695,3244480988133642.0,1.0896627853555453e+18,,0.5460663008122643,0.9745099851175277,30236,645,208,3,5.447408870709851e+36,4.745019778171533e+36
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.6164246494819721,nan,0.8941242189520823,1.5768097937231012e+16,6.851700235693982e+18,,0.5227358303605567,0.986548910065547,30283,710,206,1,inf,2.1011046913722147e+38
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.6281053181986014,nan,0.8856291057565554,nan,nan,,0.33193305719853866,1.0,30241,525,0,2,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.6349966490765413,nan,0.953171215358724,nan,nan,,0.7471633149261551,1.0,30513,660,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.6372819842398166,nan,0.777736065612912,nan,nan,,0.5455166602797905,1.0,30375,620,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.6498039843887091,nan,0.8413481046817891,nan,nan,,0.4689534427018371,1.0,30373,625,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.6594033171484868,nan,0.8834597374384936,nan,nan,,0.7024780669984355,1.0,30529,714,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.6658533161630233,nan,0.9590676883780332,nan,nan,,0.5537554560399071,1.0,30012,124,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.6685349833220243,nan,0.8720121402416469,nan,nan,,0.539695551050001,1.0,30394,605,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.6759196495016416,nan,0.8779156173493805,nan,nan,,0.7633381223012928,1.0,30661,846,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.6865446487814189,nan,0.9109045689019897,nan,nan,,0.3504216371863431,1.0,30150,347,0,1,nan,nan
