algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,0,2.563096916045848,0.4721999764442444,10.366915702819824,nan,1.1016393093268078,1.1016659712791443,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,1,2.8734654952718732,0.10319999605417252,122.01140594482422,nan,1.517867110570272,1.5190977132320405,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,2,3.1838340744978986,0.17000000178813934,74.48263549804688,nan,5.577931644121806,5.578671817779541,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,3,3.303825288981192,0.15629999339580536,36.41977310180664,nan,4.29555436929067,4.296548492908478,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,4,3.3578162040185737,0.13220000267028809,37.675174713134766,nan,4.169278229077657,4.162132656574249,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,5,3.4118071190559554,0.1014999970793724,9.624933242797852,nan,4.703729429244995,4.727730667591095,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,6,3.4657980340933374,0.1818999946117401,7.984086513519287,nan,1.2735609098275502,1.2737616765499116,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,7,3.519788949130719,0.11189999431371689,4.690460681915283,nan,1.43927139321963,1.4377276176214218,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,8,3.5737798641681007,0.1251000016927719,2.3785035610198975,nan,1.23180487036705,1.2293061238527299,4.0,nan,nan,0,0,0,0
cfl-fedavg,scale,fashion_mnist,42,500,200,0.8,0.0234,0.05,iid,1.0,50,9,3.6277707792054823,0.11859999597072601,2.3226566314697266,nan,0.1788603479663531,0.17803148284554482,4.0,nan,nan,0,0,0,0
